Year,Geo,StatVar,Quantity,Unit
2016,geoId/10,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.53,Week
2016,geoId/10,Mean_BirthWeight_BirthEvent_LiveBirth,3263.60,Gram
2016,geoId/10,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.34,
2016,geoId/10,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.77,
2016,geoId/10,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.01,Month
2016,geoId/10,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,47.07,Month
2017,geoId/10,Count_BirthEvent_LiveBirth,10855,
2017,geoId/10,Mean_MothersAge_BirthEvent_LiveBirth,28.80,Years
2017,geoId/10,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.47,Week
2017,geoId/10,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.57,Week
2017,geoId/10,Mean_BirthWeight_BirthEvent_LiveBirth,3259.86,Gram
2017,geoId/10,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.45,
2017,geoId/10,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.79,
2017,geoId/10,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,53.16,Month
2017,geoId/10,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,52.14,Month
2018,geoId/10,Count_BirthEvent_LiveBirth,10621,
2018,geoId/10,Mean_MothersAge_BirthEvent_LiveBirth,28.99,Years
2018,geoId/10,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.44,Week
2018,geoId/10,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.62,Week
2018,geoId/10,Mean_BirthWeight_BirthEvent_LiveBirth,3250.47,Gram
2018,geoId/10,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.61,
2018,geoId/10,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.36,
2018,geoId/10,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.79,Month
2018,geoId/10,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,49.96,Month
2019,geoId/10,Count_BirthEvent_LiveBirth,10562,
2019,geoId/10,Mean_MothersAge_BirthEvent_LiveBirth,29.17,Years
2019,geoId/10,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.33,Week
2019,geoId/10,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.49,Week
2019,geoId/10,Mean_BirthWeight_BirthEvent_LiveBirth,3233.63,Gram
2019,geoId/10,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,28.15,
2019,geoId/10,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.68,
2019,geoId/10,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,53.41,Month
2019,geoId/10,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,48.16,Month
2020,geoId/10,Count_BirthEvent_LiveBirth,10392,
2020,geoId/10,Mean_MothersAge_BirthEvent_LiveBirth,29.30,Years
2020,geoId/10,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.27,Week
2020,geoId/10,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.48,Week
2020,geoId/10,Mean_BirthWeight_BirthEvent_LiveBirth,3233.66,Gram
2020,geoId/10,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,28.03,
2020,geoId/10,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.66,
2020,geoId/10,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,53.57,Month
2020,geoId/10,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,48.35,Month
2016,geoId/11,Count_BirthEvent_LiveBirth,9858,
2016,geoId/11,Mean_MothersAge_BirthEvent_LiveBirth,30.24,Years
2016,geoId/11,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.56,Week
2016,geoId/11,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.62,Week
2016,geoId/11,Mean_BirthWeight_BirthEvent_LiveBirth,3207.44,Gram
2016,geoId/11,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,25.78,
2016,geoId/11,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.34,
2016,geoId/11,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.03,Month
2016,geoId/11,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,47.32,Month
2017,geoId/11,Count_BirthEvent_LiveBirth,9560,
2017,geoId/11,Mean_MothersAge_BirthEvent_LiveBirth,30.41,Years
2017,geoId/11,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.51,Week
2017,geoId/11,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.49,Week
2017,geoId/11,Mean_BirthWeight_BirthEvent_LiveBirth,3202.25,Gram
2017,geoId/11,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,25.74,
2017,geoId/11,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.58,
2017,geoId/11,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,51.87,Month
2017,geoId/11,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,48.30,Month
2018,geoId/11,Count_BirthEvent_LiveBirth,9212,
2018,geoId/11,Mean_MothersAge_BirthEvent_LiveBirth,30.85,Years
2018,geoId/11,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.51,Week
2018,geoId/11,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.52,Week
2018,geoId/11,Mean_BirthWeight_BirthEvent_LiveBirth,3205.47,Gram
2018,geoId/11,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,25.88,
2018,geoId/11,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.28,
2018,geoId/11,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,51.73,Month
2018,geoId/11,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,45.21,Month
2019,geoId/11,Count_BirthEvent_LiveBirth,9079,
2019,geoId/11,Mean_MothersAge_BirthEvent_LiveBirth,31.06,Years
2019,geoId/11,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.49,Week
2019,geoId/11,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.55,Week
2019,geoId/11,Mean_BirthWeight_BirthEvent_LiveBirth,3201.45,Gram
2019,geoId/11,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.25,
2019,geoId/11,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.61,
2019,geoId/11,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.70,Month
2019,geoId/11,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,45.16,Month
2020,geoId/11,Count_BirthEvent_LiveBirth,8874,
2020,geoId/11,Mean_MothersAge_BirthEvent_LiveBirth,31.27,Years
2020,geoId/11,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.51,Week
2020,geoId/11,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.57,Week
2020,geoId/11,Mean_BirthWeight_BirthEvent_LiveBirth,3205.00,Gram
2020,geoId/11,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.40,
2020,geoId/11,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.18,
2020,geoId/11,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.48,Month
2020,geoId/11,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,47.02,Month
2016,geoId/12,Count_BirthEvent_LiveBirth,225022,
2016,geoId/12,Mean_MothersAge_BirthEvent_LiveBirth,28.78,Years
2016,geoId/12,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.40,Week
2016,geoId/12,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.56,Week
2016,geoId/12,Mean_BirthWeight_BirthEvent_LiveBirth,3240.40,Gram
2016,geoId/12,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.43,
2016,geoId/12,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.76,
2016,geoId/12,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,53.83,Month
2016,geoId/12,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,51.12,Month
2017,geoId/12,Count_BirthEvent_LiveBirth,223630,
2017,geoId/12,Mean_MothersAge_BirthEvent_LiveBirth,28.91,Years
2017,geoId/12,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.39,Week
2017,geoId/12,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.52,Week
2017,geoId/12,Mean_BirthWeight_BirthEvent_LiveBirth,3233.04,Gram
2017,geoId/12,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.62,
2017,geoId/12,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.75,
2017,geoId/12,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,54.07,Month
2017,geoId/12,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,52.14,Month
2018,geoId/12,Count_BirthEvent_LiveBirth,221542,
2018,geoId/12,Mean_MothersAge_BirthEvent_LiveBirth,29.14,Years
2018,geoId/12,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.37,Week
2018,geoId/12,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.51,Week
2018,geoId/12,Mean_BirthWeight_BirthEvent_LiveBirth,3239.27,Gram
2018,geoId/12,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.84,
2018,geoId/12,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.73,
2018,geoId/12,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,54.47,Month
2018,geoId/12,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,52.71,Month
2019,geoId/12,Count_BirthEvent_LiveBirth,220002,
2019,geoId/12,Mean_MothersAge_BirthEvent_LiveBirth,29.27,Years
2019,geoId/12,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.32,Week
2019,geoId/12,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.48,Week
2019,geoId/12,Mean_BirthWeight_BirthEvent_LiveBirth,3233.46,Gram
2019,geoId/12,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.01,
2019,geoId/12,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.67,
2019,geoId/12,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,54.66,Month
2019,geoId/12,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,53.49,Month
2020,geoId/12,Count_BirthEvent_LiveBirth,209671,
2020,geoId/12,Mean_MothersAge_BirthEvent_LiveBirth,29.38,Years
2020,geoId/12,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.32,Week
2020,geoId/12,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.48,Week
2020,geoId/12,Mean_BirthWeight_BirthEvent_LiveBirth,3234.44,Gram
2020,geoId/12,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.19,
2020,geoId/12,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.20,
2020,geoId/12,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,54.80,Month
2020,geoId/12,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,54.91,Month
2016,geoId/13,Count_BirthEvent_LiveBirth,130042,
2016,geoId/13,Mean_MothersAge_BirthEvent_LiveBirth,28.16,Years
2016,geoId/13,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.30,Week
2016,geoId/13,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.50,Week
2016,geoId/13,Mean_BirthWeight_BirthEvent_LiveBirth,3206.54,Gram
2016,geoId/13,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.33,
2016,geoId/13,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.22,
2016,geoId/13,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,51.55,Month
2016,geoId/13,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,47.01,Month
2017,geoId/13,Count_BirthEvent_LiveBirth,129243,
2017,geoId/13,Mean_MothersAge_BirthEvent_LiveBirth,28.30,Years
2017,geoId/13,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.28,Week
2017,geoId/13,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.46,Week
2017,geoId/13,Mean_BirthWeight_BirthEvent_LiveBirth,3202.11,Gram
2017,geoId/13,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.43,
2017,geoId/13,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.29,
2017,geoId/13,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,51.95,Month
2017,geoId/13,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,48.24,Month
2018,geoId/13,Count_BirthEvent_LiveBirth,126172,
2018,geoId/13,Mean_MothersAge_BirthEvent_LiveBirth,28.42,Years
2018,geoId/13,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.26,Week
2018,geoId/13,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.44,Week
2018,geoId/13,Mean_BirthWeight_BirthEvent_LiveBirth,3198.96,Gram
2018,geoId/13,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.61,
2018,geoId/13,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.36,
2018,geoId/13,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.06,Month
2018,geoId/13,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,47.46,Month
2019,geoId/13,Count_BirthEvent_LiveBirth,126371,
2019,geoId/13,Mean_MothersAge_BirthEvent_LiveBirth,28.51,Years
2019,geoId/13,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.23,Week
2019,geoId/13,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.36,Week
2019,geoId/13,Mean_BirthWeight_BirthEvent_LiveBirth,3192.61,Gram
2019,geoId/13,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.74,
2019,geoId/13,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.47,
2019,geoId/13,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,51.97,Month
2019,geoId/13,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,46.95,Month
2020,geoId/13,Count_BirthEvent_LiveBirth,122473,
2020,geoId/13,Mean_MothersAge_BirthEvent_LiveBirth,28.61,Years
2020,geoId/13,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.23,Week
2020,geoId/13,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.37,Week
2020,geoId/13,Mean_BirthWeight_BirthEvent_LiveBirth,3196.29,Gram
2020,geoId/13,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.98,
2020,geoId/13,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.17,
2020,geoId/13,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.13,Month
2020,geoId/13,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,47.05,Month
2016,geoId/15,Count_BirthEvent_LiveBirth,18059,
2016,geoId/15,Mean_MothersAge_BirthEvent_LiveBirth,29.24,Years
2016,geoId/15,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.44,Week
2016,geoId/15,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.72,Week
2016,geoId/15,Mean_BirthWeight_BirthEvent_LiveBirth,3227.76,Gram
2016,geoId/15,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.16,
2016,geoId/15,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.57,
2016,geoId/15,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,49.89,Month
2016,geoId/15,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,48.38,Month
2017,geoId/15,Count_BirthEvent_LiveBirth,17517,
2017,geoId/15,Mean_MothersAge_BirthEvent_LiveBirth,29.35,Years
2017,geoId/15,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.43,Week
2017,geoId/15,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.68,Week
2017,geoId/15,Mean_BirthWeight_BirthEvent_LiveBirth,3228.80,Gram
2017,geoId/15,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.49,
2017,geoId/15,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.88,
2017,geoId/15,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,50.27,Month
2017,geoId/15,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,51.67,Month
2018,geoId/15,Count_BirthEvent_LiveBirth,16972,
2018,geoId/15,Mean_MothersAge_BirthEvent_LiveBirth,29.57,Years
2018,geoId/15,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.42,Week
2018,geoId/15,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.71,Week
2018,geoId/15,Mean_BirthWeight_BirthEvent_LiveBirth,3224.87,Gram
2018,geoId/15,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.69,
2018,geoId/15,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.35,
2018,geoId/15,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,50.84,Month
2018,geoId/15,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,58.18,Month
2019,geoId/15,Count_BirthEvent_LiveBirth,16797,
2019,geoId/15,Mean_MothersAge_BirthEvent_LiveBirth,29.68,Years
2019,geoId/15,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.37,Week
2019,geoId/15,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.69,Week
2019,geoId/15,Mean_BirthWeight_BirthEvent_LiveBirth,3219.85,Gram
2019,geoId/15,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.86,
2019,geoId/15,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.35,
2019,geoId/15,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,50.88,Month
2019,geoId/15,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,57.09,Month
2020,geoId/15,Count_BirthEvent_LiveBirth,15785,
2020,geoId/15,Mean_MothersAge_BirthEvent_LiveBirth,29.76,Years
2020,geoId/15,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.44,Week
2020,geoId/15,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.74,Week
2020,geoId/15,Mean_BirthWeight_BirthEvent_LiveBirth,3230.17,Gram
2020,geoId/15,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.12,
2020,geoId/15,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,9.90,
2020,geoId/15,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,50.97,Month
2020,geoId/15,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,57.67,Month
2016,geoId/16,Count_BirthEvent_LiveBirth,22482,
2016,geoId/16,Mean_MothersAge_BirthEvent_LiveBirth,27.90,Years
2016,geoId/16,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.58,Week
2016,geoId/16,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.72,Week
2016,geoId/16,Mean_BirthWeight_BirthEvent_LiveBirth,3302.53,Gram
2016,geoId/16,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.51,
2016,geoId/16,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.37,
2016,geoId/16,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,45.26,Month
2016,geoId/16,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,49.32,Month
2017,geoId/16,Count_BirthEvent_LiveBirth,22181,
2017,geoId/16,Mean_MothersAge_BirthEvent_LiveBirth,27.97,Years
2017,geoId/16,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.59,Week
2017,geoId/16,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.75,Week
2017,geoId/16,Mean_BirthWeight_BirthEvent_LiveBirth,3304.75,Gram
2017,geoId/16,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.78,
2017,geoId/16,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.53,
2017,geoId/16,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,45.90,Month
2017,geoId/16,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,48.44,Month
2018,geoId/16,Count_BirthEvent_LiveBirth,21403,
2018,geoId/16,Mean_MothersAge_BirthEvent_LiveBirth,28.12,Years
2018,geoId/16,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.53,Week
2018,geoId/16,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.68,Week
2018,geoId/16,Mean_BirthWeight_BirthEvent_LiveBirth,3288.50,Gram
2018,geoId/16,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.89,
2018,geoId/16,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.66,
2018,geoId/16,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,44.81,Month
2018,geoId/16,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,46.73,Month
2019,geoId/16,Count_BirthEvent_LiveBirth,22063,
2019,geoId/16,Mean_MothersAge_BirthEvent_LiveBirth,28.28,Years
2019,geoId/16,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.53,Week
2019,geoId/16,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.69,Week
2019,geoId/16,Mean_BirthWeight_BirthEvent_LiveBirth,3293.29,Gram
2019,geoId/16,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.05,
2019,geoId/16,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.75,
2019,geoId/16,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,45.63,Month
2019,geoId/16,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,46.88,Month
2020,geoId/16,Count_BirthEvent_LiveBirth,21533,
2020,geoId/16,Mean_MothersAge_BirthEvent_LiveBirth,28.34,Years
2020,geoId/16,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.53,Week
2020,geoId/16,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.72,Week
2020,geoId/16,Mean_BirthWeight_BirthEvent_LiveBirth,3294.11,Gram
2020,geoId/16,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.14,
2020,geoId/16,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.26,
2020,geoId/16,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,45.43,Month
2020,geoId/16,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,46.03,Month
2016,geoId/17,Count_BirthEvent_LiveBirth,154445,
2016,geoId/17,Mean_MothersAge_BirthEvent_LiveBirth,29.15,Years
2016,geoId/17,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.40,Week
2016,geoId/17,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.58,Week
2016,geoId/17,Mean_BirthWeight_BirthEvent_LiveBirth,3266.33,Gram
2016,geoId/17,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.19,
2016,geoId/17,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.37,
2016,geoId/17,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,50.22,Month
2016,geoId/17,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,44.61,Month
2017,geoId/17,Count_BirthEvent_LiveBirth,149390,
2017,geoId/17,Mean_MothersAge_BirthEvent_LiveBirth,29.28,Years
2017,geoId/17,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.40,Week
2017,geoId/17,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.57,Week
2017,geoId/17,Mean_BirthWeight_BirthEvent_LiveBirth,3264.73,Gram
2017,geoId/17,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.39,
2017,geoId/17,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.40,
2017,geoId/17,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,49.95,Month
2017,geoId/17,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,44.31,Month
2018,geoId/17,Count_BirthEvent_LiveBirth,144815,
2018,geoId/17,Mean_MothersAge_BirthEvent_LiveBirth,29.46,Years
2018,geoId/17,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.35,Week
2018,geoId/17,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.52,Week
2018,geoId/17,Mean_BirthWeight_BirthEvent_LiveBirth,3260.21,Gram
2018,geoId/17,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.57,
2018,geoId/17,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.43,
2018,geoId/17,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,49.96,Month
2018,geoId/17,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,44.70,Month
2019,geoId/17,Count_BirthEvent_LiveBirth,140128,
2019,geoId/17,Mean_MothersAge_BirthEvent_LiveBirth,29.59,Years
2019,geoId/17,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.32,Week
2019,geoId/17,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.50,Week
2019,geoId/17,Mean_BirthWeight_BirthEvent_LiveBirth,3256.02,Gram
2019,geoId/17,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.69,
2019,geoId/17,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.44,
2019,geoId/17,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,50.55,Month
2019,geoId/17,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,46.38,Month
2020,geoId/17,Count_BirthEvent_LiveBirth,133298,
2020,geoId/17,Mean_MothersAge_BirthEvent_LiveBirth,29.69,Years
2020,geoId/17,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.31,Week
2020,geoId/17,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.52,Week
2020,geoId/17,Mean_BirthWeight_BirthEvent_LiveBirth,3253.51,Gram
2020,geoId/17,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.93,
2020,geoId/17,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.18,
2020,geoId/17,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,50.26,Month
2020,geoId/17,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,45.88,Month
2016,geoId/18,Count_BirthEvent_LiveBirth,83091,
2016,geoId/18,Mean_MothersAge_BirthEvent_LiveBirth,27.73,Years
2016,geoId/18,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.49,Week
2016,geoId/18,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.61,Week
2016,geoId/18,Mean_BirthWeight_BirthEvent_LiveBirth,3280.87,Gram
2016,geoId/18,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.44,
