LgdCode,StatVar,Category_Count
167,Count_CivicStructure_EducationFacility,682
167,Count_CivicStructure_MedicalFacility,87
167,Count_CivicStructure_TransportOrAdminFacility,476
168,Count_CivicStructure_AgriculturalFacility,74
168,Count_CivicStructure_EducationFacility,430
168,Count_CivicStructure_MedicalFacility,105
168,Count_CivicStructure_TransportOrAdminFacility,311
169,Count_CivicStructure_AgriculturalFacility,336
169,Count_CivicStructure_EducationFacility,251
169,Count_CivicStructure_MedicalFacility,75
169,Count_CivicStructure_TransportOrAdminFacility,848
170,Count_CivicStructure_AgriculturalFacility,131
170,Count_CivicStructure_EducationFacility,319
170,Count_CivicStructure_MedicalFacility,86
170,Count_CivicStructure_TransportOrAdminFacility,911
171,Count_CivicStructure_AgriculturalFacility,73
171,Count_CivicStructure_EducationFacility,316
171,Count_CivicStructure_MedicalFacility,57
171,Count_CivicStructure_TransportOrAdminFacility,946
172,Count_CivicStructure_AgriculturalFacility,278
172,Count_CivicStructure_EducationFacility,209
172,Count_CivicStructure_MedicalFacility,188
172,Count_CivicStructure_TransportOrAdminFacility,743
173,Count_CivicStructure_AgriculturalFacility,300
173,Count_CivicStructure_EducationFacility,127
173,Count_CivicStructure_MedicalFacility,80
173,Count_CivicStructure_TransportOrAdminFacility,796
174,Count_CivicStructure_AgriculturalFacility,96
174,Count_CivicStructure_EducationFacility,244
174,Count_CivicStructure_MedicalFacility,180
174,Count_CivicStructure_TransportOrAdminFacility,443
175,Count_CivicStructure_AgriculturalFacility,343
175,Count_CivicStructure_EducationFacility,329
175,Count_CivicStructure_MedicalFacility,140
175,Count_CivicStructure_TransportOrAdminFacility,1184
176,Count_CivicStructure_AgriculturalFacility,63
176,Count_CivicStructure_EducationFacility,167
176,Count_CivicStructure_MedicalFacility,49
176,Count_CivicStructure_TransportOrAdminFacility,847
177,Count_CivicStructure_AgriculturalFacility,39
177,Count_CivicStructure_EducationFacility,280
177,Count_CivicStructure_MedicalFacility,263
177,Count_CivicStructure_TransportOrAdminFacility,656
178,Count_CivicStructure_AgriculturalFacility,204
178,Count_CivicStructure_EducationFacility,267
178,Count_CivicStructure_MedicalFacility,104
178,Count_CivicStructure_TransportOrAdminFacility,407
179,Count_CivicStructure_AgriculturalFacility,131
179,Count_CivicStructure_EducationFacility,224
179,Count_CivicStructure_MedicalFacility,46
179,Count_CivicStructure_TransportOrAdminFacility,498
180,Count_CivicStructure_AgriculturalFacility,354
180,Count_CivicStructure_EducationFacility,348
180,Count_CivicStructure_MedicalFacility,353
180,Count_CivicStructure_TransportOrAdminFacility,485
181,Count_CivicStructure_AgriculturalFacility,55
181,Count_CivicStructure_EducationFacility,132
181,Count_CivicStructure_MedicalFacility,32
181,Count_CivicStructure_TransportOrAdminFacility,378
182,Count_CivicStructure_AgriculturalFacility,249
182,Count_CivicStructure_EducationFacility,322
182,Count_CivicStructure_MedicalFacility,177
182,Count_CivicStructure_TransportOrAdminFacility,1409
183,Count_CivicStructure_AgriculturalFacility,420
183,Count_CivicStructure_EducationFacility,385
183,Count_CivicStructure_MedicalFacility,158
183,Count_CivicStructure_TransportOrAdminFacility,1209
184,Count_CivicStructure_AgriculturalFacility,90
184,Count_CivicStructure_EducationFacility,258
184,Count_CivicStructure_MedicalFacility,138
184,Count_CivicStructure_TransportOrAdminFacility,656
185,Count_CivicStructure_AgriculturalFacility,178
185,Count_CivicStructure_EducationFacility,559
185,Count_CivicStructure_MedicalFacility,285
185,Count_CivicStructure_TransportOrAdminFacility,809
186,Count_CivicStructure_AgriculturalFacility,356
186,Count_CivicStructure_EducationFacility,357
186,Count_CivicStructure_MedicalFacility,190
186,Count_CivicStructure_TransportOrAdminFacility,1099
187,Count_CivicStructure_AgriculturalFacility,79
187,Count_CivicStructure_EducationFacility,316
187,Count_CivicStructure_MedicalFacility,157
187,Count_CivicStructure_TransportOrAdminFacility,580
633,Count_CivicStructure_AgriculturalFacility,328
633,Count_CivicStructure_EducationFacility,206
633,Count_CivicStructure_MedicalFacility,47
633,Count_CivicStructure_TransportOrAdminFacility,549
640,Count_CivicStructure_AgriculturalFacility,298
640,Count_CivicStructure_EducationFacility,368
640,Count_CivicStructure_MedicalFacility,263
640,Count_CivicStructure_TransportOrAdminFacility,676
659,Count_CivicStructure_AgriculturalFacility,521
659,Count_CivicStructure_EducationFacility,147
659,Count_CivicStructure_MedicalFacility,115
659,Count_CivicStructure_TransportOrAdminFacility,739
660,Count_CivicStructure_AgriculturalFacility,190
660,Count_CivicStructure_EducationFacility,103
660,Count_CivicStructure_MedicalFacility,163
660,Count_CivicStructure_TransportOrAdminFacility,376
661,Count_CivicStructure_AgriculturalFacility,129
661,Count_CivicStructure_EducationFacility,130
661,Count_CivicStructure_MedicalFacility,70
661,Count_CivicStructure_TransportOrAdminFacility,245
303,Count_CivicStructure_AgriculturalFacility,1055
303,Count_CivicStructure_EducationFacility,552
303,Count_CivicStructure_MedicalFacility,126
303,Count_CivicStructure_TransportOrAdminFacility,1835
304,Count_CivicStructure_AgriculturalFacility,487
304,Count_CivicStructure_EducationFacility,774
304,Count_CivicStructure_MedicalFacility,155
304,Count_CivicStructure_TransportOrAdminFacility,1685
305,Count_CivicStructure_AgriculturalFacility,343
305,Count_CivicStructure_EducationFacility,486
305,Count_CivicStructure_MedicalFacility,164
305,Count_CivicStructure_TransportOrAdminFacility,1477
307,Count_CivicStructure_AgriculturalFacility,111
307,Count_CivicStructure_EducationFacility,363
307,Count_CivicStructure_MedicalFacility,82
307,Count_CivicStructure_TransportOrAdminFacility,1020
308,Count_CivicStructure_AgriculturalFacility,412
308,Count_CivicStructure_EducationFacility,251
308,Count_CivicStructure_MedicalFacility,59
308,Count_CivicStructure_TransportOrAdminFacility,990
309,Count_CivicStructure_AgriculturalFacility,399
309,Count_CivicStructure_EducationFacility,310
309,Count_CivicStructure_MedicalFacility,103
309,Count_CivicStructure_TransportOrAdminFacility,1076
310,Count_CivicStructure_AgriculturalFacility,229
310,Count_CivicStructure_EducationFacility,185
310,Count_CivicStructure_MedicalFacility,32
310,Count_CivicStructure_TransportOrAdminFacility,480
311,Count_CivicStructure_AgriculturalFacility,428
311,Count_CivicStructure_EducationFacility,292
311,Count_CivicStructure_MedicalFacility,37
311,Count_CivicStructure_TransportOrAdminFacility,660
312,Count_CivicStructure_AgriculturalFacility,732
312,Count_CivicStructure_EducationFacility,537
312,Count_CivicStructure_MedicalFacility,129
312,Count_CivicStructure_TransportOrAdminFacility,1574
313,Count_CivicStructure_AgriculturalFacility,328
313,Count_CivicStructure_EducationFacility,358
313,Count_CivicStructure_MedicalFacility,92
313,Count_CivicStructure_TransportOrAdminFacility,1011
314,Count_CivicStructure_AgriculturalFacility,530
314,Count_CivicStructure_EducationFacility,333
314,Count_CivicStructure_MedicalFacility,194
314,Count_CivicStructure_TransportOrAdminFacility,1148
315,Count_CivicStructure_TransportOrAdminFacility,1
316,Count_CivicStructure_AgriculturalFacility,436
316,Count_CivicStructure_EducationFacility,471
316,Count_CivicStructure_MedicalFacility,96
316,Count_CivicStructure_TransportOrAdminFacility,1265
317,Count_CivicStructure_AgriculturalFacility,504
317,Count_CivicStructure_EducationFacility,652
317,Count_CivicStructure_MedicalFacility,100
317,Count_CivicStructure_TransportOrAdminFacility,824
318,Count_CivicStructure_AgriculturalFacility,572
318,Count_CivicStructure_EducationFacility,684
318,Count_CivicStructure_MedicalFacility,118
318,Count_CivicStructure_TransportOrAdminFacility,1527
319,Count_CivicStructure_AgriculturalFacility,370
319,Count_CivicStructure_EducationFacility,613
319,Count_CivicStructure_MedicalFacility,134
319,Count_CivicStructure_TransportOrAdminFacility,1624
320,Count_CivicStructure_AgriculturalFacility,293
320,Count_CivicStructure_EducationFacility,443
320,Count_CivicStructure_MedicalFacility,95
320,Count_CivicStructure_TransportOrAdminFacility,1255
321,Count_CivicStructure_AgriculturalFacility,133
321,Count_CivicStructure_EducationFacility,387
321,Count_CivicStructure_MedicalFacility,105
321,Count_CivicStructure_TransportOrAdminFacility,1251
704,Count_CivicStructure_AgriculturalFacility,943
704,Count_CivicStructure_EducationFacility,729
704,Count_CivicStructure_MedicalFacility,212
704,Count_CivicStructure_TransportOrAdminFacility,3114
