pharmGKBID,dcid
PA165290933,chem/Pertuzumab
PA128406983,chem/Pesticides
PA166321741,chem/CID25151352
PA152241908,chem/CID10461815
PA164745309,chem/CID4753
PA450897,chem/CID4754
PA166180939,chem/CID40113
PA164746899,chem/CID4756
PA128406980,chem/CID6468
PA450902,chem/CID12460
PA450903,chem/CID3675
PA1000,chem/CID8249
PA164750491,chem/CID11291
PA164784031,chem/CID4760
PA164744506,chem/CID4761
PA164744506,chem/CID4761
PA164747188,chem/CID4762
PA450911,chem/CID4763
PA450913,chem/CID996
PA450913,chem/CID996
PA450913,chem/CID996
PA450913,chem/CID996
PA164713161,chem/PhenolAndDerivatives
PA450918,chem/Phenolsulfonphthalein
PA164713162,chem/PhenothiazineDerivatives
PA10478,chem/PhenothiazinesWithAliphaticSideChain
PA10478,chem/PhenothiazinesWithAliphaticSideChain
PA10478,chem/PhenothiazinesWithAliphaticSideChain
PA450919,chem/CID4768
PA450921,chem/CID9908
PA164771230,chem/CID6839
PA164748099,chem/CID4771
PA450926,chem/CID5775
PA450926,chem/CID5775
PA165950342,chem/CID23690424
PA164713163,chem/PhenylalkylamineDerivatives
PA164713163,chem/PhenylalkylamineDerivatives
PA450932,chem/CID4781
PA450932,chem/CID4781
PA450935,chem/CID6041
PA450935,chem/CID6041
PA450935,chem/CID6041
PA450935,chem/CID6041
PA450935,chem/CID6041
PA450935,chem/CID6041
PA164713165,chem/PhenylpiperidineDerivatives
PA164748965,chem/CID26934
PA450947,chem/CID1775
PA10479,chem/Phosphates
PA166305941,chem/PhosphatidylinositolKinasePiKInhibitors
PA164768860,chem/CID6323481
PA164713166,chem/PhosphodiesteraseInhibitors
PA450952,chem/Phospholipids
PA164713167,chem/PhosphonicAcidDerivatives
PA450953,chem/PhosphoricAcid
PA450954,chem/Phosphorus
PA165984462,chem/PhotodynamicTherapy
PA450957,chem/CID5983
PA450957,chem/CID5983
PA166337161,chem/CID58031952
PA164777007,chem/CID31304
PA450962,chem/CID5910
PA450962,chem/CID5910
PA166186035,chem/CID4820
PA164783790,chem/CID17753757
PA450965,chem/CID16362
PA450966,chem/CID4828
PA450970,chem/CID4829
PA165958415,chem/Pipazethate
PA164764567,chem/CID50192
PA450975,chem/CID43672
PA166228323,chem/CID23724843
PA166104279,chem/CID122262
PA450977,chem/CID4837
PA164713168,chem/PiperazineAndDerivatives
PA164713169,chem/PiperazineDerivatives
PA164713170,chem/PiperidinedioneDerivatives
PA450980,chem/PiperonylButoxide
PA164747673,chem/CID4842
PA10158,chem/CID62867
PA450983,chem/CID4845
PA450983,chem/CID4845
PA10159,chem/CID4848
PA166249581,chem/CID40632
PA166212681,chem/CID9331
PA450985,chem/CID5280452
PA450985,chem/CID5280452
PA450985,chem/CID5280452
PA166328845,chem/CID129269915
PA142650384,chem/CID5282452
PA166185163,chem/CID9948102
PA165983754,chem/Pitrakinra
PA164713171,chem/PituitaryAndHypothalamicHormonesAndAnalogues
PA164776912,chem/CID33478
PA164750167,chem/CID36272
PA164713172,chem/PlagueVaccines
PA164713173,chem/PlantAlkaloidsAndOtherNaturalProducts
PA164713174,chem/Plasters
PA164713175,chem/PlateletAggregationInhibitorsExclHeparin
PA150595617,chem/Platinum
PA164713176,chem/PlatinumCompounds
PA166228921,chem/CID42613186
PA165958410,chem/CID65015
PA165958411,chem/Plicamycin
PA164713177,chem/PneumococcalVaccines
PA450993,chem/CID10607
PA452642,chem/PodophyllotoxinDerivatives
PA10162,chem/Podophyllum
PA166313341,chem/PolatuzumabVedotin
PA450999,chem/PoliomyelitisVaccines
PA451013,chem/PolyethyleneGlycol
PA451018,chem/PolyethyleneGlycol
PA451020,chem/PolyethyleneGlycol
PA451023,chem/PolyethyleneGlycol
PA451027,chem/CID4868
PA451027,chem/CID4868
PA451027,chem/CID4868
PA451027,chem/CID4868
PA451027,chem/CID4868
PA164713178,chem/Polymyxins
PA451038,chem/Polysorbate
PA164749386,chem/CID169893
PA164748763,chem/CID4870
PA165980594,chem/CID24826799
PA164752658,chem/CID57166
PA151958574,chem/CID147912
PA164713179,chem/PosteriorPituitaryLobeHormones
PA451047,chem/Potassium
PA451047,chem/Potassium
PA451049,chem/PotassiumAcetate
PA451055,chem/CID4873
PA451055,chem/CID4873
PA451057,chem/PotassiumGluconate
PA451060,chem/CID4875
PA451060,chem/CID4875
PA451060,chem/CID4875
PA166190081,chem/CID2723920
PA451071,chem/PotassiumPhosphateInclCombWithOtherPotassiumSalts
PA164713182,chem/PotassiumSparingAgents
PA166326001,chem/CID25127713
PA152241909,chem/Pp
PA164752820,chem/CID443371
PA164744926,chem/CID5353894
PA166235321,chem/CID129073603
PA164742949,chem/CID59868
PA164781394,chem/Pramlintide
PA134698661,chem/CID115100
PA154410481,chem/CID6918456
PA451089,chem/CID54687
PA164776668,chem/CID4890
PA164764583,chem/CID4891
PA451093,chem/CID4893
PA164749394,chem/CID52421
PA451096,chem/CID5755
PA451096,chem/CID5755
PA451096,chem/CID5755
PA451096,chem/CID5755
PA451096,chem/CID5755
PA451096,chem/CID5755
PA451096,chem/CID5755
PA451096,chem/CID5755
PA451096,chem/CID5755
PA451096,chem/CID5755
PA451100,chem/CID5865
PA451100,chem/CID5865
PA164754814,chem/CID5486971
PA164713183,chem/PregnadienDerivatives
PA164713184,chem/PregnenDerivatives
PA166334121,chem/CID8955
PA166334121,chem/CID8955
PA165817938,chem/Prenylamine
PA165958355,chem/Preotact
PA164713186,chem/PreparationsContainingSulfur
PA164713187,chem/PreparationsForBiliaryTractTherapy
PA164713185,chem/PreparationsForTreatmentOfWoundsAndUlcers
PA164713188,chem/PreparationsIncreasingUricAcidExcretion
PA164713189,chem/PreparationsInhibitingUricAcidProduction
PA164713190,chem/PreparationsWithNoEffectOnUricAcidMetabolism
PA164713191,chem/PreparationsWithSalicylicAcidDerivatives
PA166115441,chem/CID9795739
PA451101,chem/CID4906
PA451103,chem/CID4908
PA451105,chem/CID4909
PA451106,chem/CID4911
PA451107,chem/CID4912
PA451108,chem/CID4913
PA451110,chem/CID4914
PA451110,chem/CID4914
PA451110,chem/CID4914
PA451112,chem/CID4915
PA164748908,chem/CID688561
PA164748908,chem/CID688561
PA451114,chem/CID4917
PA164784001,chem/CID4919
PA164748742,chem/CID7099
PA164747990,chem/CID5361323
PA451123,chem/CID5994
PA164713192,chem/Progestogens
PA164713192,chem/Progestogens
PA164713192,chem/Progestogens
PA164713195,chem/ProgestogensAndEstrogensFixedCombinations
PA452359,chem/ProgestogensAndEstrogensInCombination
PA452359,chem/ProgestogensAndEstrogensInCombination
PA452359,chem/ProgestogensAndEstrogensInCombination
PA164713196,chem/ProgestogensAndEstrogensSequentialPreparations
PA451124,chem/CID6178111
PA164713197,chem/ProlactineInhibitors
PA451126,chem/CID4926
PA451128,chem/CID4927
PA451128,chem/CID4927
PA451131,chem/CID4932
PA164746224,chem/CID4934
PA164776849,chem/CID4935
PA164781043,chem/CID4747
PA165107991,chem/CID43234
PA164778685,chem/CID4940
PA451140,chem/PropionicAcidDerivatives
PA451141,chem/CID4943
PA451142,chem/CID15330
PA451145,chem/CID4946
PA164713199,chem/Propulsives
PA164713199,chem/Propulsives
PA165958387,chem/CID7558
PA451156,chem/CID657298
PA166220601,chem/CID5284613
PA164713200,chem/ProstaglandinAnalogues
PA449345,chem/CID5280360
PA449345,chem/CID5280360
PA449479,chem/CID5280427
PA449479,chem/CID5280427
PA452363,chem/Prostaglandins
PA452363,chem/Prostaglandins
PA452363,chem/Prostaglandins
PA10366,chem/Protamine
PA451159,chem/ProteaseInhibitors
PA164713201,chem/ProtectivesAgainstUvRadiation
PA164713202,chem/ProtectivesAgainstUvRadiationForSystemicUse
PA164713203,chem/ProtectivesAgainstUvRadiationForTopicalUse
PA164713205,chem/ProteinaseInhibitors
PA164713204,chem/ProteinKinaseInhibitors
PA451465,chem/ProteinSupplements
PA164713206,chem/ProteolyticEnzymes
PA164713207,chem/ProtonPumpInhibitors
PA451168,chem/CID4976
PA451170,chem/CID7028
PA166338881,chem/CID10624
PA164713208,chem/PsoralensForSystemicUse
PA164713209,chem/PsoralensForTopicalUse
PA164713210,chem/Psychoanaleptics
PA164713211,chem/Psycholeptics
PA164713212,chem/PsycholepticsAndPsychoanalepticsInCombination
PA164713214,chem/PsychostimulantsAgentsUsedForAdhdAndNootropics
PA164713213,chem/PsychostimulantsInCombinationWithPsycholeptics
PA452634,chem/PurineAnalogues
PA164713215,chem/PurineDerivatives
PA166318581,chem/CID708857
PA451182,chem/CID1046
PA164713216,chem/PyrazoloneDerivatives
PA164713217,chem/Pyrazolones
PA164713218,chem/Pyrethrines
PA164713219,chem/PyrethrinesInclSyntheticCompounds
PA10481,chem/PyrethrinsAndPiperonylButoxide
PA451185,chem/CID4991
PA164749166,chem/CID1050
PA164749650,chem/CID1051
PA451897,chem/CID1054
PA165817939,chem/CID4992
PA451193,chem/CID4993
PA166248741,chem/CID65404
PA164713220,chem/PyrimidineAnalogues
PA164713221,chem/PyrimidineDerivatives
PA164778686,chem/CID1060
PA1102,chem/QtProlongingDrugs
PA164713222,chem/QuaternaryAmmoniumCompounds
PA164744373,chem/CID4999
PA451201,chem/CID5002
PA164745551,chem/CID237
PA451205,chem/CID54892
PA164749042,chem/CID9046
PA164760863,chem/CID6307
PA451209,chem/CID441074
PA164783957,chem/QuinidineBarbiturate
PA451213,chem/CID8549
PA164713223,chem/QuinineAndDerivatives
PA164713224,chem/QuinolineDerivatives
PA164713224,chem/QuinolineDerivatives
PA164713226,chem/QuinolineDerivativesAndCorticosteroids
PA164713227,chem/QuinolineDerivativesAndRelatedSubstances
PA164713228,chem/Quinolines
PA164713229,chem/QuinoloneAntibacterials
PA164713230,chem/QuinoloneVasodilators
PA164749647,chem/CID11953896
PA166328862,chem/CID24889392
PA451216,chem/CID5029
PA10367,chem/RabiesImmunoglobulin
PA451219,chem/RabiesVaccines
PA166122986,chem/Radiotherapy
PA451221,chem/CID5035
PA164888966,chem/Raltegravir
PA131625240,chem/CID104758
PA164744896,chem/CID208902
PA451223,chem/CID5362129
PA166184558,chem/Ramucirumab
PA164746012,chem/Ranibizumab
PA451224,chem/CID3001055
PA164746007,chem/CID56959
PA164764584,chem/CID3052776
PA10176,chem/Rasburicase
PA164713231,chem/RauwolfiaAlkaloids
PA164713232,chem/RauwolfiaAlkaloidsAndDiureticsInCombination
PA166277861,chem/Ravulizumab
PA166220441,chem/CID46700782
PA166248841,chem/CID6101829
PA144614921,chem/CID65856
PA164755085,chem/CID439153
PA166178280,chem/CID5884
PA166178280,chem/CID5884
PA166129536,chem/CID219024
PA166114943,chem/Regorafenib
PA166277901,chem/Relatlimab
PA166197141,chem/CID121304016
PA451232,chem/CID60815
PA164774779,chem/CID5462340
PA166321761,chem/CID9867812
PA164749051,chem/CID54477
PA164713233,chem/RenalSystem
PA164713234,chem/ReninInhibitors
PA451234,chem/CID65981
PA166328881,chem/CID135565923
PA164768818,chem/CID5280954
PA451236,chem/CID5770
PA164713237,chem/RespiratoryStimulants
PA164713235,chem/RespiratorySystem
PA164713235,chem/RespiratorySystem
PA165291838,chem/CID445154
PA164749341,chem/CID6918462
PA164743728,chem/Reteplase
PA144997862,chem/CID121892
PA166177686,chem/CID638015
PA164713238,chem/RetinoidsForTopicalUseInAcne
PA164713239,chem/RetinoidsForTreatmentOfAcne
PA164713240,chem/RetinoidsForTreatmentOfPsoriasis
PA166301721,chem/CID118912975
PA165110729,chem/Rhodamine
PA451241,chem/CID37542
PA166153470,chem/CID44631912
PA451242,chem/CID493570
PA166292902,chem/CID33042
PA165291475,chem/CID11520894
PA164746413,chem/CID5362391
PA451249,chem/CID6323490
PA451250,chem/CID5381226
PA164783809,chem/CID6323497
PA164752443,chem/CID6436173
PA164752443,chem/CID6436173
PA166256441,chem/Rilonacept
PA451251,chem/CID5070
PA166335641,chem/CID73388818
PA164748038,chem/CID5071
PA166225041,chem/CID51049968
PA164752251,chem/CID39507
PA164752251,chem/CID39507
PA152407999,chem/CID104850
PA166203981,chem/CID135537060
PA166182682,chem/CID11304743
PA166270781,chem/CID71584930
PA166235322,chem/CID118513932
PA451255,chem/CID5245
PA451257,chem/CID5073
PA166321401,chem/CID118115473
PA451258,chem/CID33572
PA451260,chem/CID392622
PA451261,chem/Rituximab
PA165958360,chem/CID9875401
PA451262,chem/CID77991
PA451264,chem/CID5078
PA164754992,chem/CID441290
PA451268,chem/CID5090
PA165948052,chem/CID449193
PA153906323,chem/CID448055
PA164779049,chem/CID5282179
PA166161306,chem/CID5352062
PA166301801,chem/Romosozumab
PA166268921,chem/CID86278347
PA164749035,chem/CID5095
PA451271,chem/CID71273
PA451283,chem/CID77999
PA164776843,chem/CID287180
PA166129554,chem/CID153976
PA134308647,chem/CID6439133
PA164713241,chem/RotaVirusDiarrheaVaccines
PA166129566,chem/Rotigaptide
PA166165149,chem/CID59227
PA165958352,chem/CID57537
PA165958424,chem/RoxatidineAcetate
PA164750505,chem/CID444037
PA166313325,chem/Rozanolixizumab
PA164713242,chem/RubellaVaccines
PA166163418,chem/CID9931954
PA166131606,chem/CID129228
PA165107052,chem/CID133017
PA166340101,chem/CID155884410
PA166123386,chem/CID25126798
PA166176123,chem/CID11317883
PA166225061,chem/CID91668186
PA166277821,chem/Sacrosidase
PA166131580,chem/Sacubitril
PA164754994,chem/CID34756
PA164754994,chem/CID34756
PA448068,chem/CID2083
PA448068,chem/CID2083
PA165958416,chem/Salicylamide
PA450300,chem/SalicylateMagnesium
PA451428,chem/SalicylateSodium
PA451299,chem/CID338
PA451299,chem/CID338
PA164713243,chem/SalicylicAcidAndDerivatives
PA164713244,chem/SalicylicAcidDerivatives
PA164713245,chem/SalicylicAcidPreparations
PA451300,chem/CID5152
PA448715,chem/CID16129616
PA164745462,chem/CID5161
PA164713246,chem/SaltSolutions
PA166128370,chem/CID6441188
PA164746338,chem/CID60921
PA451305,chem/CID60787
PA166182626,chem/SaquinavirRitonavir
PA165958501,chem/CID10302451
PA164748631,chem/Sargramostim
PA166197221,chem/Sarilumab
PA166235323,chem/Satralizumab
PA164745371,chem/SatumomabPendetide
PA166306941,chem/CID68289010
PA165958362,chem/CID11243969
PA166049195,chem/CID4306515
PA166289002,chem/CID23915
PA166289003,chem/CID634470
PA166289021,chem/CID73057
PA166289001,chem/CID151529
PA164713247,chem/ScillaGlycosides
PA164713248,chem/SclerosingAgentsForLocalInjection
PA451308,chem/CID5184
PA451308,chem/CID5184
PA451308,chem/CID5184
PA166170903,chem/CID185617
PA164784035,chem/CID31143
PA164713250,chem/SecondaryAndTertiaryAmines
PA164713249,chem/SecondGenerationCephalosporins
PA164760844,chem/Secretin
PA166300301,chem/Secukinumab
PA134687887,chem/SelectiveBetaAdrenoreceptorAgonists
PA134687887,chem/SelectiveBetaAdrenoreceptorAgonists
PA134687887,chem/SelectiveBetaAdrenoreceptorAgonists
PA134687887,chem/SelectiveBetaAdrenoreceptorAgonists
PA164713251,chem/SelectiveCalciumChannelBlockersWithDirectCardiacEffects
PA164713252,chem/SelectiveCalciumChannelBlockersWithMainlyVascularEffects
PA164713254,chem/SelectiveEstrogenReceptorModulators
PA164713255,chem/SelectiveImmunosuppressants
PA164713256,chem/SelectiveSerotoninHtAgonists
PA164713257,chem/SelectiveSerotoninReuptakeInhibitors
PA451316,chem/CID26757
PA451319,chem/Selenium
PA164771240,chem/CID24011
PA10489,chem/SeleniumSupplements
PA166281602,chem/CID9913767
PA166225084,chem/CID134436906
PA166129529,chem/CID10127622
PA166305021,chem/CID56843331
PA133888890,chem/CID58505
PA131887911,chem/CID5329098
PA164713258,chem/SensitivityTestsDiscsAndTablets
PA164713259,chem/SensitizersUsedInPhotodynamicRadiationTherapy
PA164713260,chem/SensoryOrgans
PA166104277,chem/CID9824918
PA164749110,chem/CID16129620
PA164749110,chem/CID16129620
PA164713261,chem/SerotoninHtAntagonists
PA164713262,chem/SerotoninAntagonists
PA164713263,chem/SerotoninAntagonistsAndDiuretics
PA164748328,chem/CID65863
PA164748328,chem/CID65863
PA164784002,chem/CID60149
PA451333,chem/CID68617
PA166235341,chem/CID11993702
PA164781197,chem/CID3085017
PA451341,chem/CID5206
PA164713264,chem/SexHormonesAndModulatorsOfTheGenitalSystem
PA164713265,chem/ShortActingSulfonamides
PA451344,chem/CID5210
PA451346,chem/CID5212
PA166129539,chem/CID31553
PA451355,chem/SiliconeProducts
PA165291889,chem/Silodosin
PA166198582,chem/Siltuximab
PA164713266,chem/SilverCompounds
PA451357,chem/SilverNitrate
PA164744951,chem/CID441244
PA166327061,chem/CID5213
PA166122590,chem/CID66576988
PA451363,chem/CID54454
PA166248861,chem/CID381127479
PA166316261,chem/CID472419251
PA166114434,chem/CID9825652
PA166182736,chem/CID44599207
PA451365,chem/CID6436030
PA166203961,chem/Sirukumab
PA164748978,chem/CID4369359
PA166115581,chem/CID42548
PA165958361,chem/CID216235
PA162168179,chem/CID393111
PA164713267,chem/Skeleton
PA166178554,chem/CID643985
PA451369,chem/SodiumAcetate
PA166163262,chem/CID23667548
PA451374,chem/CID517055
PA166176020,chem/CID24847771
PA451375,chem/CID516892
PA451375,chem/CID516892
PA451377,chem/SodiumBisulfite
PA451379,chem/SodiumCarbonate
PA451382,chem/SodiumChloride
PA451384,chem/SodiumCitrate
PA166184492,chem/CID23669636
PA451388,chem/SodiumFluoride
PA451388,chem/SodiumFluoride
PA451398,chem/CID9028
PA166279461,chem/CID24268
PA166115361,chem/CID23668193
PA166236501,chem/CID23663870
PA166114316,chem/CID5258
PA451414,chem/SodiumPhosphate
PA451429,chem/SodiumSelenite
PA164743129,chem/CID16685683
PA451434,chem/SodiumSuccinate
PA451435,chem/SodiumSulfate
PA164746759,chem/CID5248
PA166182732,chem/CID16760703
PA166122593,chem/CID45375808
PA166163416,chem/CID91885554
PA166177517,chem/CID129011857
PA450787,chem/SoftParaffinDressings
PA450787,chem/SoftParaffinDressings
PA450787,chem/SoftParaffinDressings
PA166289881,chem/CID65727
PA164783810,chem/CID216457
PA166165147,chem/CID72734351
PA164713268,chem/SolutionsAffectingTheElectrolyteBalance
PA164713269,chem/SolutionsForParenteralNutrition
PA164713270,chem/SolutionsProducingOsmoticDiuresis
PA164713271,chem/SolventsAndDilutingAgentsInclIrrigatingSolutions
PA166178990,chem/CID16129681
PA166178990,chem/CID16129681
PA164713272,chem/SomatropinAndSomatropinAgonists
PA451446,chem/SomatropinRecombinant
PA7000,chem/CID216239
PA166331541,chem/CID5282192
PA451457,chem/CID5253
PA166246441,chem/CID137278711
PA166255841,chem/Sotrovimab
PA451472,chem/CID60464
PA452610,chem/Sparteine
PA164713273,chem/SpecificAntirheumaticAgents
PA164713274,chem/SpecificImmunoglobulins
PA164781342,chem/CID15541
PA164781199,chem/CID1103
PA164776913,chem/CID5311447
PA451483,chem/CID5833
PA152408000,chem/CID3081355
PA165958391,chem/CID5277
PA451492,chem/Starch
PA165109623,chem/CID44120114
PA451494,chem/CID18283
PA164748630,chem/CID54120
PA164713275,chem/SteroidAntibacterials
PA166175778,chem/CID5311454
PA164924486,chem/StJohnSWort
PA164713276,chem/StomatologicalPreparations
PA164713276,chem/StomatologicalPreparations
PA164713278,chem/StomiEquipment
PA164713279,chem/Streptogramins
PA164754919,chem/Streptokinase
PA451512,chem/CID19649
PA451512,chem/CID19649
PA164713280,chem/Streptomycins
PA451514,chem/CID29327
PA166302961,chem/CID6918182
PA164713281,chem/StrophantusGlycosides
PA164713282,chem/SubstitutedAlkylamines
PA164713283,chem/SubstitutedEthyleneDiamines
PA451521,chem/CID9354
PA164713284,chem/SuccinimideDerivatives
PA451522,chem/CID5314
PA451524,chem/CID6398525
PA451525,chem/CID5988
PA451525,chem/CID5988
PA451527,chem/CID41693
PA451529,chem/Sugar
PA451536,chem/CID5320
PA451536,chem/CID5320
PA164754808,chem/CID5322
PA451539,chem/CID5215
PA165958357,chem/CID5323
PA451540,chem/CID17134
PA164776842,chem/CID5325
PA164776842,chem/CID5325
PA451542,chem/CID5327
PA164781307,chem/CID5328
PA164781307,chem/CID5328
PA164781307,chem/CID5328
PA164781307,chem/CID5328
PA451544,chem/CID5329
PA10715,chem/CID358641
PA164747038,chem/CID9047
PA165958417,chem/Sulfamoxole
PA451545,chem/CID5333
PA451545,chem/CID5333
PA130231310,chem/CID5335
PA164779050,chem/CID5336
PA164779050,chem/CID5336
PA451547,chem/CID5359476
PA165958356,chem/Sulfathiazole
PA165958356,chem/Sulfathiazole
PA451550,chem/CID5342
PA164748964,chem/CID5344
PA164748964,chem/CID5344
PA166279942,chem/CID128781
PA166279942,chem/CID128781
PA10772,chem/Sulfonamides
PA10772,chem/Sulfonamides
PA10772,chem/Sulfonamides
PA10772,chem/Sulfonamides
PA164713290,chem/SulfonamidesAndCorticosteroids
PA164713291,chem/SulfonamidesAndPotassiumInCombination
PA164713291,chem/SulfonamidesAndPotassiumInCombination
PA164713289,chem/SulfonamidesAndTrimethoprim
PA164713293,chem/SulfonamidesCombinationsWithOtherDrugs
PA164713288,chem/SulfonamidesHeterocyclic
PA10741,chem/SulfonamidesPlain
PA10741,chem/SulfonamidesPlain
PA10390,chem/SulfonamidesUreaDerivatives
PA164713295,chem/SulfoniumDerivatives
PA164776911,chem/CID5351
PA451558,chem/Sulfur
PA164713297,chem/SulfurContainingImidazoleDerivatives
PA164713296,chem/SulfurContainingProducts
PA451565,chem/CID5352
PA164746343,chem/Sulodexide
PA164745485,chem/CID5355
PA166175792,chem/CID5356
PA451566,chem/CID5358
PA162372840,chem/CID5329102
PA166330981,chem/CID155801560
PA164713298,chem/SuperparamagneticContrastMedia
PA451569,chem/CID5359
PA10292,chem/CID5361
PA164713299,chem/SurgicalAids
PA164713300,chem/SurgicalDressings
PA166049191,chem/CID5362
PA164713301,chem/Sympathomimetics
PA164713305,chem/SympathomimeticsCombinationsExclCorticosteroids
PA164713302,chem/SympathomimeticsExclAntiglaucomaPreparations
PA164713303,chem/SympathomimeticsInGlaucomaTherapy
PA164713306,chem/SympathomimeticsLabourRepressants
PA164713307,chem/SympathomimeticsPlain
PA164713304,chem/SympathomimeticsUsedAsDecongestants
PA164713308,chem/SyntheticAnticholinergicAgentsInCombinationWithAnalgesics
PA164713309,chem/SyntheticAnticholinergicAgentsInCombinationWithPsycholeptics
PA164713310,chem/SyntheticAnticholinergicsEstersWithTertiaryAminoGroup
PA164713311,chem/SyntheticAnticholinergicsQuaternaryAmmoniumCompounds
PA164713312,chem/SyntheticAntispasmodicsAmidesWithTertiaryAmines
PA166238763,chem/CID11992136
PA164713313,chem/SyntheticEstrogensPlain
PA164713314,chem/SystemicHormonalPreparationsExcl
PA166182866,chem/CID56842082
PA451576,chem/CID1935
PA451578,chem/CID445643
PA451578,chem/CID445643
PA10333,chem/CID110635
PA166184562,chem/CID11001318
PA166334923,chem/Tafasitamab
PA166115580,chem/CID115358
PA165958432,chem/Tafluprost
PA166182740,chem/CID135565082
PA164779051,chem/CID606974
PA146123005,chem/Talinolol
PA165109542,chem/CID130731
PA164743464,chem/CID108143
PA451581,chem/CID2733526
PA451583,chem/CID129211
PA165291490,chem/CID6505803
PA451585,chem/TannicAcid
PA166179720,chem/CID9838022
PA165282096,chem/CID148201
PA164713315,chem/Tars
PA166163227,chem/CID51001932
PA164769057,chem/CID60919
PA451590,chem/Taurine
PA150481189,chem/Taxanes
PA164746821,chem/CID5381
PA164764504,chem/CID123630
PA166277741,chem/Tebentafusp
PA164713316,chem/TechnetiumMTcCompounds
PA164713316,chem/TechnetiumMTcCompounds
PA164713316,chem/TechnetiumMTcCompounds
PA164713316,chem/TechnetiumMTcCompounds
PA164713316,chem/TechnetiumMTcCompounds
PA164713316,chem/TechnetiumMTcCompounds
PA164713316,chem/TechnetiumMTcCompounds
PA164713323,chem/TechnetiumMTcInhalants
PA10196,chem/TechnetiumMtcMertiatide
PA164713324,chem/TechnetiumMTcParticlesAndColloids
PA164713325,chem/TechnetiumMTcParticlesForInjection
PA10335,chem/TechnetiumMtcSulfurColloid
PA164713326,chem/TechnicalDisinfectants
PA166295601,chem/Teclistamab
PA452620,chem/CID5386
PA452620,chem/CID5386
PA166115442,chem/CID54715158
PA130413154,chem/CID5487301
PA164746244,chem/CID16131923
PA165958354,chem/CID3010818
PA165980595,chem/CID9808844
PA164760861,chem/CID159269
PA166321022,chem/CID11319053
PA10202,chem/CID5462516
PA451605,chem/CID65999
PA451608,chem/CID5391
PA451608,chem/CID5391
PA451609,chem/CID5394
PA164746890,chem/CID23724530
PA164776757,chem/Tenecteplase
PA166249401,chem/CID11949652
PA451611,chem/CID34698
PA10204,chem/CID464205
PA166258723,chem/CID9574768
PA166201941,chem/CID6398764
PA131890625,chem/CID5312154
PA166211181,chem/CID25171648
PA451612,chem/CID5401
PA451614,chem/CID1549008
PA451614,chem/CID1549008
PA451616,chem/CID5403
PA451616,chem/CID5403
PA164768834,chem/CID441383
PA451619,chem/CID5405
PA166256301,chem/CID54684141
PA166256301,chem/CID54684141
PA451620,chem/CID16133850
PA164781020,chem/CID72081
PA165817950,chem/CID23480
PA164713327,chem/TertiaryAmines
PA165980596,chem/CID23674098
PA164743056,chem/CID13769
PA451627,chem/CID6013
PA451627,chem/CID6013
PA164713328,chem/TestosteroneAlphaReductaseInhibitors
PA164751373,chem/CID5995
PA164713329,chem/TestsForAllergicDiseases
PA164713330,chem/TestsForBileDuctPatency
PA164713331,chem/TestsForDiabetes
PA164713332,chem/TestsForFatAbsorption
PA164713333,chem/TestsForFertilityDisturbances
PA164713334,chem/TestsForGastricSecretion
PA164713335,chem/TestsForLiverFunctionalCapacity
PA164713336,chem/TestsForPancreaticFunction
PA164713337,chem/TestsForPituitaryFunction
PA164713338,chem/TestsForRenalFunction
PA164713339,chem/TestsForThyreoideaFunction
PA451632,chem/TetanusAntitoxin
PA451636,chem/TetanusToxoid
PA451634,chem/TetanusVaccines
PA140222719,chem/CID6018
PA451638,chem/CID5411
PA451640,chem/CID54675776
PA451640,chem/CID54675776
PA451640,chem/CID54675776
PA451640,chem/CID54675776
PA451640,chem/CID54675776
PA451640,chem/CID54675776
PA164713340,chem/TetracyclineAndDerivatives
PA164713341,chem/Tetracyclines
PA164713341,chem/Tetracyclines
PA161990676,chem/CID1125
PA164745110,chem/CID91443
PA164745110,chem/CID91443
PA164713342,chem/TetrahydropyrimidineDerivatives
PA166175754,chem/CID46199646
PA166335621,chem/Tezepelumab
PA451644,chem/CID5426
PA451646,chem/CID5429
PA451646,chem/CID5429
PA451646,chem/CID5429
PA451646,chem/CID5429
PA451647,chem/CID2153
PA451647,chem/CID2153
PA164713343,chem/TherapeuticRadiopharmaceuticals
PA164746466,chem/CID5430
PA164746466,chem/CID5430
PA451652,chem/CID1130
PA164746997,chem/CID3032285
PA10432,chem/ThiazideDerivatives
PA164713344,chem/ThiazidesAndPotassiumInCombination
PA164713345,chem/ThiazidesCombinationsWithOtherDrugs
PA164713346,chem/ThiazidesCombinationsWithPsycholepticsAndOrAnalgesics
PA164713347,chem/ThiazidesPlain
PA452631,chem/Thiazolidinediones
PA164748882,chem/CID5440
PA166313081,chem/CID9568512
PA10209,chem/CID9574757
PA164713348,chem/ThiocarbamideDerivatives
PA451663,chem/CID2723601
PA451664,chem/CID3000715
PA451664,chem/CID3000715
PA164754875,chem/CID9429
PA451666,chem/CID5452
PA164713349,chem/Thiosemicarbazones
PA451668,chem/Thiotepa
PA451669,chem/CID941651
PA164713350,chem/Thiouracils
PA10499,chem/ThioxantheneDerivatives
PA164713351,chem/ThirdGenerationCephalosporins
PA164713353,chem/ThroatPreparations
PA164713353,chem/ThroatPreparations
PA164748387,chem/CID16130571
PA164754910,chem/Thyroglobulin
PA164713354,chem/Thyroid
PA10500,chem/ThyroidHormones
PA451680,chem/ThyroidPreparations
