school_state_code,year,sv_name,observation
A0701486_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,29.0
A9900507_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.36
BB080878_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.67
K9301573_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.56
A1792069_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.89
A9701372_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.5
A1100066_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.25
00076874_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.82
00922251_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.63
A1700727_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.4
A0108775_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.0
A1390070_9,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.5
A1990701_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.92
A1900198_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.5
01059042_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.69
00602876_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.86
00929213_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.83
A9106141_44,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.7
A0740127_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.33
A9102306_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.55
01060091_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.76
00865665_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.91
A0105246_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.69
A1101455_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.3
A0509229_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.56
00924011_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.03
A1792054_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.0
BB162968_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.12
00489586_20,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.91
00330946_16,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.45
00457838_19,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.89
00249464_10,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.11
00809349_31,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.77
00638916_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.45
00601781_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.57
01189956_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.76
A0301997_31,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.7
01638063_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.64
01431659_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.77
01432211_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.66
01461333_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.3
AB911012_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.62
A1900088_4,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.31
A1904782_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.93
01061211_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.01
01324818_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.73
A0701084_23,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.37
A0101726_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.66
A0303349_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.62
A0109323_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.0
A0700426_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.9
00641077_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.53
K9305755_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.0
00641044_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,16.67
A0701580_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.0
01460781_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,17.23
A9104271_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.95
A1904200_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.36
01327014_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.3
A0109318_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.87
K9305262_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.5
01326021_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.37
A1904201_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.0
00457463_19,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.97
00752094_29,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.59
A1502431_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.53
A1371504_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.0
00031764_4,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.95
00080428_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.36
02059008_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.08
A0100708_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.5
BB140105_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.76
00208585_8,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.99
00257872_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.35
00073228_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,23.25
A0108599_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.59
A0900003_1,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.29
A1301522_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.43
A1702975_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.09
A1702336_31,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.0
00347133_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,16.49
01327852_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.49
01199691_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.25
A9303704_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.48
00643697_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.88
00939356_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.64
AA000028_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.52
A0700817_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.0
01188919_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.84
A1703409_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.59
A9101674_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.37
02013539_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.41
A1970969_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.0
BB160097_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.86
A0700083_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.67
A0106480_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.07
K9305263_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.75
A9705253_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.55
A0105513_29,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.0
A9703295_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.53
A0302052_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.67
A1390018_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.86
K9300386_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.0
A1902749_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.0
A9302978_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.18
00344085_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.74
A0702313_49,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.63
A0901411_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.78
A1100621_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.33
A1503851_49,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.87
A0303027_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.33
00354945_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.6
K9302556_22,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.58
A1503646_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.71
A9502736_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.78
A1302239_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.5
A0106320_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.0
A9503912_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.29
A0103041_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.0
00350587_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.37
00265293_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.54
A0301319_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.89
A1990782_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.95
A1703640_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.53
A1703641_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.17
A0502400_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.39
A0302544_41,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.17
00345748_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.11
A1792072_41,2019-20,Percent_Student_AsAFractionOf_Count_Student,23.33
A9100865_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.55
A0502030_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.79
A1702546_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.53
BB200233_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.09
A9900209_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.24
A1390161_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.34
A0700085_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.13
A0902614_40,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.38
00424755_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.61
00069958_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.84
A1301222_16,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.78
A0702419_54,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.27
A1703316_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.94
02062203_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.67
00023935_2,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.63
BB162736_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.75
A1700733_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.0
A1700734_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,16.0
A1502112_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.0
A1900161_5,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.43
01641054_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.08
A1300134_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.49
A1500759_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.89
A1990158_8,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.35
A1990628_41,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.58
A1170451_8,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.34
A1102272_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.59
A0303033_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.13
A0700431_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.62
A0509164_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.36
A1700735_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.2
A1904202_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.11
A0701271_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.0
01433383_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.92
AA890140_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.92
A1700736_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.43
A1700737_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,18.89
A1300596_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.67
02001272_1,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.79
BB170310_40,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.0
A0100722_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.08
A0900781_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.96
A1702976_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,43.57
A9700925_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.28
A0702296_49,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.85
A9705250_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.14
A0509036_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,26.67
A1700740_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,199.01
A9700082_4,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.25
00071162_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.06
A9100529_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.25
A0900784_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.53
A0901384_15,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.02
A1301247_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,72.86
00233942_9,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.11
A1500765_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.19
A1700108_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.86
A1592009_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,27.49
A9501224_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.45
A0308058_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.0
A9300389_19,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.92
00605458_33,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.4
A9502182_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.83
A1901004_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.67
A1904013_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.8
A1901006_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.25
BB161398_31,2019-20,Percent_Student_AsAFractionOf_Count_Student,17.0
A1502791_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.5
A9103411_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,18.0
A0701051_22,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.24
00736039_28,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.85
AA000044_28,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.0
A9303246_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.46
A1701758_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,19.0
A1771544_54,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.0
A1101752_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.83
A9100531_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.36
A0100726_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.38
A1500151_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.47
A0100727_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.9
A1790101_8,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.7
A1902538_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.0
A0104119_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.72
A1990184_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.8
A1100438_9,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.39
A1502677_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.79
A1990641_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,16.86
02053527_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.49
A9708058_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.0
A0900200_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.0
02001352_2,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.27
00023866_2,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.08
00023924_2,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.33
K9300004_2,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.8
A9700054_2,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.71
00517196_21,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.22
A0901837_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.7
01188282_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.44
A0902704_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.67
A9105451_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.0
A0107541_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.44
A1592104_32,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.0
00941671_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.54
01901365_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.74
A9106156_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.13
A1302240_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.5
A9104680_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,18.0
K9302585_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.23
01264947_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.49
00646315_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,18.65
A1170291_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.0
BB080134_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.0
A1970323_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.0
A1170292_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.0
BB160086_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.54
01325753_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.09
A1770730_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.5
A0771481_41,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.2
A1700744_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.79
A1300987_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.29
A1300600_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.27
A0100729_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.62
A1700746_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.0
A1303542_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.73
A0790160_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.52
A9501805_19,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.68
01635233_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.5
A9300497_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.36
A1902382_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.29
A1303543_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.33
BB161242_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.35
BB161243_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.99
00580067_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.51
01042979_38,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.57
A0108777_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.0
K9500791_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.21
A1700109_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.47
A9100535_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.23
01462009_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.4
A1303239_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.0
A0103718_20,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.54
00341277_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,16.56
00208177_8,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.48
A1902643_29,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.37
A9700926_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.67
A1100025_4,2019-20,Percent_Student_AsAFractionOf_Count_Student,17.77
01010437_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.11
00252626_11,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.95
00734789_28,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.76
00538015_22,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.53
00909128_35,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.73
BB200642_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.94
00077823_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,16.07
00347993_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,17.21
BB943535_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.94
