Detail Data For Electricity Capacity by Energy Source Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
UtilityCaptive,Region,State,District,Sector,Owner,GroupCompany,ProjectName,UnitNo,CommissionDate,Remark,CommissionYear,DeCommissionYear,EnergySource,EnergySourceType,YearValue,Capacity_MW
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA,2,01/01/0001 00:00:00,-,1997,0,COAL,NON-RENEWABLE,2007,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA,3,01/01/0001 00:00:00,-,1998,0,COAL,NON-RENEWABLE,2007,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA,4,01/01/0001 00:00:00,-,2005,0,COAL,NON-RENEWABLE,2007,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL,1,01/01/0001 00:00:00,-,1966,0,COAL,NON-RENEWABLE,2007,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL,2,01/01/0001 00:00:00,-,1967,0,COAL,NON-RENEWABLE,2007,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL,3,01/01/0001 00:00:00,-,1966,0,COAL,NON-RENEWABLE,2007,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL,4,01/01/0001 00:00:00,-,1968,0,COAL,NON-RENEWABLE,2007,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL,5,01/01/0001 00:00:00,-,1983,0,COAL,NON-RENEWABLE,2007,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,SANTALDIH,1,01/01/0001 00:00:00,-,1974,0,COAL,NON-RENEWABLE,2007,120.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,SANTALDIH,2,01/01/0001 00:00:00,-,1976,0,COAL,NON-RENEWABLE,2007,120.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,SANTALDIH,3,01/01/0001 00:00:00,-,1979,0,COAL,NON-RENEWABLE,2007,120.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,SANTALDIH,4,01/01/0001 00:00:00,-,1981,0,COAL,NON-RENEWABLE,2007,120.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,1,01/01/0001 00:00:00,-,1991,0,COAL,NON-RENEWABLE,2007,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,2,01/01/0001 00:00:00,-,1986,0,COAL,NON-RENEWABLE,2007,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,3,01/01/0001 00:00:00,-,1985,0,COAL,NON-RENEWABLE,2007,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,4,01/01/0001 00:00:00,-,1994,0,COAL,NON-RENEWABLE,2007,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,5,01/01/0001 00:00:00,-,1991,0,COAL,NON-RENEWABLE,2007,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,6,01/01/0001 00:00:00,-,1993,0,COAL,NON-RENEWABLE,2007,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BAKRESWAR,1,01/01/0001 00:00:00,-,2000,0,COAL,NON-RENEWABLE,2007,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BAKRESWAR,2,01/01/0001 00:00:00,-,2001,0,COAL,NON-RENEWABLE,2007,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BAKRESWAR,3,01/01/0001 00:00:00,-,2001,0,COAL,NON-RENEWABLE,2007,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,DPL,WEST BENGAL STATE,D.P.L.,3,01/01/0001 00:00:00,-,1965,0,COAL,NON-RENEWABLE,2007,77.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,DPL,WEST BENGAL STATE,D.P.L.,4,01/01/0001 00:00:00,-,1965,0,COAL,NON-RENEWABLE,2007,77.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,DPL,WEST BENGAL STATE,D.P.L.,5,01/01/0001 00:00:00,-,1967,0,COAL,NON-RENEWABLE,2007,77.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,DPL,WEST BENGAL STATE,D.P.L.,6,01/01/0001 00:00:00,-,1986,0,COAL,NON-RENEWABLE,2007,110.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,NEWCOSSIPORE,1,01/01/0001 00:00:00,-,1950,0,COAL,NON-RENEWABLE,2007,30.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,NEWCOSSIPORE,2,01/01/0001 00:00:00,-,1950,0,COAL,NON-RENEWABLE,2007,30.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,NEWCOSSIPORE,3,01/01/0001 00:00:00,-,1951,0,COAL,NON-RENEWABLE,2007,50.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,NEWCOSSIPORE,4,01/01/0001 00:00:00,-,1964,0,COAL,NON-RENEWABLE,2007,50.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,TITAGARH,1,01/01/0001 00:00:00,-,1983,0,COAL,NON-RENEWABLE,2007,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,TITAGARH,2,01/01/0001 00:00:00,-,1984,0,COAL,NON-RENEWABLE,2007,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,TITAGARH,3,01/01/0001 00:00:00,-,1984,0,COAL,NON-RENEWABLE,2007,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,TITAGARH,4,01/01/0001 00:00:00,-,1985,0,COAL,NON-RENEWABLE,2007,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,SOUTHERN REPL.,1,01/01/0001 00:00:00,-,1991,0,COAL,NON-RENEWABLE,2007,67.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,SOUTHERN REPL.,2,01/01/0001 00:00:00,-,1992,0,COAL,NON-RENEWABLE,2007,67.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,BUDGE BUDGE,1,01/01/0001 00:00:00,-,1998,0,COAL,NON-RENEWABLE,2007,250.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,BUDGE BUDGE,2,01/01/0001 00:00:00,-,1999,0,COAL,NON-RENEWABLE,2007,250.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,1,01/01/0001 00:00:00,-,1986,0,COAL,NON-RENEWABLE,2007,200.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,2,01/01/0001 00:00:00,-,1987,0,COAL,NON-RENEWABLE,2007,200.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,3,01/01/0001 00:00:00,-,1988,0,COAL,NON-RENEWABLE,2007,200.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,4,01/01/0001 00:00:00,-,1993,0,COAL,NON-RENEWABLE,2007,500.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,5,01/01/0001 00:00:00,-,1994,0,COAL,NON-RENEWABLE,2007,500.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2007,28.600
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2007,0.200
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA,5,01/01/0001 00:00:00,-,2007,0,COAL,NON-RENEWABLE,2007,250.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,CHANDRAPURA TPS UNIT 4-5-6,04/05/2006,01/01/0001 00:00:00,-,0,2011,NATURAL GAS,NON-RENEWABLE,2007,360.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDCL,WEST BENGAL STATE,D.P.L T P P,NOT KNOWN,01/01/0001 00:00:00,-,0,2013,COAL,NON-RENEWABLE,2007,30.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDCL,WEST BENGAL STATE,D.P.LTPP,NOT KNOWN,01/01/0001 00:00:00,-,0,2013,COAL,NON-RENEWABLE,2007,30.000
CAPTIVE,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CAPTIVE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,COAL,NON-RENEWABLE,2006,391.480
CAPTIVE,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CAPTIVE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,DIESEL,NON-RENEWABLE,2006,394.849
CAPTIVE,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CAPTIVE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,NATURAL GAS,NON-RENEWABLE,2006,88.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,JALDHAKA -I,1,01/01/0001 00:00:00,-,1967,0,HYDRO,NON-RENEWABLE,2006,9.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,JALDHAKA -I,2,01/01/0001 00:00:00,-,1967,0,HYDRO,NON-RENEWABLE,2006,9.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,JALDHAKA -I,3,01/01/0001 00:00:00,-,1973,0,HYDRO,NON-RENEWABLE,2006,9.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,JALDHAKA -II,4,01/01/0001 00:00:00,-,1984,0,HYDRO,NON-RENEWABLE,2006,4.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,JALDHAKA -II,5,01/01/0001 00:00:00,-,1984,0,HYDRO,NON-RENEWABLE,2006,4.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,RAMMAM,1,01/01/0001 00:00:00,-,1996,0,HYDRO,NON-RENEWABLE,2006,12.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,RAMMAM,2,01/01/0001 00:00:00,-,1996,0,HYDRO,NON-RENEWABLE,2006,12.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,RAMMAM,3,01/01/0001 00:00:00,-,1996,0,HYDRO,NON-RENEWABLE,2006,12.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,RAMMAM,4,01/01/0001 00:00:00,-,1996,0,HYDRO,NON-RENEWABLE,2006,12.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,TEESTA -I,1,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2006,7.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,TEESTA -I,2,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2006,7.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,TEESTA -I,3,01/01/0001 00:00:00,-,1999,0,HYDRO,NON-RENEWABLE,2006,7.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,TEESTA -II,4,01/01/0001 00:00:00,-,1999,0,HYDRO,NON-RENEWABLE,2006,7.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,TEESTA -II,5,01/01/0001 00:00:00,-,1999,0,HYDRO,NON-RENEWABLE,2006,7.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,TEESTA -II,6,01/01/0001 00:00:00,-,1999,0,HYDRO,NON-RENEWABLE,2006,7.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,TEESTA -III,7,01/01/0001 00:00:00,-,2000,0,HYDRO,NON-RENEWABLE,2006,7.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,TEESTA -III,8,01/01/0001 00:00:00,-,2000,0,HYDRO,NON-RENEWABLE,2006,7.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,TEESTA -III,9,01/01/0001 00:00:00,-,2000,0,HYDRO,NON-RENEWABLE,2006,7.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,DURGAPUR,1,01/01/0001 00:00:00,-,1968,0,COAL,NON-RENEWABLE,2006,140.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,DURGAPUR,2,01/01/0001 00:00:00,-,1982,0,COAL,NON-RENEWABLE,2006,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA,1,01/01/0001 00:00:00,-,1996,0,COAL,NON-RENEWABLE,2006,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA,2,01/01/0001 00:00:00,-,1997,0,COAL,NON-RENEWABLE,2006,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA,3,01/01/0001 00:00:00,-,1998,0,COAL,NON-RENEWABLE,2006,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA,4,01/01/0001 00:00:00,-,2005,0,COAL,NON-RENEWABLE,2006,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL,1,01/01/0001 00:00:00,-,1966,0,COAL,NON-RENEWABLE,2006,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL,2,01/01/0001 00:00:00,-,1967,0,COAL,NON-RENEWABLE,2006,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL,3,01/01/0001 00:00:00,-,1966,0,COAL,NON-RENEWABLE,2006,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL,4,01/01/0001 00:00:00,-,1968,0,COAL,NON-RENEWABLE,2006,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL,5,01/01/0001 00:00:00,-,1983,0,COAL,NON-RENEWABLE,2006,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,SANTALDIH,1,01/01/0001 00:00:00,-,1974,0,COAL,NON-RENEWABLE,2006,120.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,SANTALDIH,2,01/01/0001 00:00:00,-,1976,0,COAL,NON-RENEWABLE,2006,120.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,SANTALDIH,3,01/01/0001 00:00:00,-,1979,0,COAL,NON-RENEWABLE,2006,120.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,SANTALDIH,4,01/01/0001 00:00:00,-,1981,0,COAL,NON-RENEWABLE,2006,120.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,1,01/01/0001 00:00:00,-,1991,0,COAL,NON-RENEWABLE,2006,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,2,01/01/0001 00:00:00,-,1986,0,COAL,NON-RENEWABLE,2006,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,3,01/01/0001 00:00:00,-,1985,0,COAL,NON-RENEWABLE,2006,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,4,01/01/0001 00:00:00,-,1994,0,COAL,NON-RENEWABLE,2006,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,5,01/01/0001 00:00:00,-,1991,0,COAL,NON-RENEWABLE,2006,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,6,01/01/0001 00:00:00,-,1993,0,COAL,NON-RENEWABLE,2006,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BAKRESWAR,1,01/01/0001 00:00:00,-,2000,0,COAL,NON-RENEWABLE,2006,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BAKRESWAR,2,01/01/0001 00:00:00,-,2001,0,COAL,NON-RENEWABLE,2006,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BAKRESWAR,3,01/01/0001 00:00:00,-,2001,0,COAL,NON-RENEWABLE,2006,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,DPL,WEST BENGAL STATE,D.P.L.,3,01/01/0001 00:00:00,-,1965,0,COAL,NON-RENEWABLE,2006,77.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,DPL,WEST BENGAL STATE,D.P.L.,4,01/01/0001 00:00:00,-,1965,0,COAL,NON-RENEWABLE,2006,77.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,DPL,WEST BENGAL STATE,D.P.L.,5,01/01/0001 00:00:00,-,1967,0,COAL,NON-RENEWABLE,2006,77.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,DPL,WEST BENGAL STATE,D.P.L.,6,01/01/0001 00:00:00,-,1986,0,COAL,NON-RENEWABLE,2006,110.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,NEWCOSSIPORE,1,01/01/0001 00:00:00,-,1950,0,COAL,NON-RENEWABLE,2006,30.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,NEWCOSSIPORE,2,01/01/0001 00:00:00,-,1950,0,COAL,NON-RENEWABLE,2006,30.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,NEWCOSSIPORE,3,01/01/0001 00:00:00,-,1951,0,COAL,NON-RENEWABLE,2006,50.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,NEWCOSSIPORE,4,01/01/0001 00:00:00,-,1964,0,COAL,NON-RENEWABLE,2006,50.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,TITAGARH,1,01/01/0001 00:00:00,-,1983,0,COAL,NON-RENEWABLE,2006,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,TITAGARH,2,01/01/0001 00:00:00,-,1984,0,COAL,NON-RENEWABLE,2006,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,TITAGARH,3,01/01/0001 00:00:00,-,1984,0,COAL,NON-RENEWABLE,2006,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,TITAGARH,4,01/01/0001 00:00:00,-,1985,0,COAL,NON-RENEWABLE,2006,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,SOUTHERN REPL.,1,01/01/0001 00:00:00,-,1991,0,COAL,NON-RENEWABLE,2006,67.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,SOUTHERN REPL.,2,01/01/0001 00:00:00,-,1992,0,COAL,NON-RENEWABLE,2006,67.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,BUDGE BUDGE,1,01/01/0001 00:00:00,-,1998,0,COAL,NON-RENEWABLE,2006,250.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,BUDGE BUDGE,2,01/01/0001 00:00:00,-,1999,0,COAL,NON-RENEWABLE,2006,250.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,1,01/01/0001 00:00:00,-,1986,0,COAL,NON-RENEWABLE,2006,200.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,2,01/01/0001 00:00:00,-,1987,0,COAL,NON-RENEWABLE,2006,200.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,3,01/01/0001 00:00:00,-,1988,0,COAL,NON-RENEWABLE,2006,200.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,4,01/01/0001 00:00:00,-,1993,0,COAL,NON-RENEWABLE,2006,500.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,5,01/01/0001 00:00:00,-,1994,0,COAL,NON-RENEWABLE,2006,500.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2006,1.100
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2006,6.950
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,MULTIPLE OWNERS,VARIOUS SOURCES,SEBS,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2006,58.600
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,BOKARO THERMAL POWER STATION,NOT KNOWN,01/01/0001 00:00:00,-,0,2007,COAL,NON-RENEWABLE,2006,172.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL THERMAL POWER STATION,NOT KNOWN,01/01/0001 00:00:00,-,0,2007,COAL,NON-RENEWABLE,2006,90.000
