SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,RBIRTH2021,RBIRTH2022,RBIRTH2023,RDEATH2021,RDEATH2022,RDEATH2023,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RNETMIG2021,RNETMIG2022,RNETMIG2023
050,3,6,01,103,Alabama,Morgan County,123424,123288,123375,124231,125133,-136,87,856,902,343,1425,1437,1461,382,1813,1689,1506,-39,-388,-252,-45,1,18,79,106,-103,368,1043,840,-102,386,1122,946,5,89,-14,1,2287,2094,1934,2139,2229,11.554225806,11.607150069,11.717810109,14.700218517,13.642641939,12.078728285,-3.145992711,-2.03549187,-0.360918176,0.1459481154,0.6381105466,0.8501628142,2.983828138,8.4246746848,6.7371392823,3.1297762534,9.0627852314,7.5873020965
050,3,6,01,105,Alabama,Perry County,8513,8458,8328,7904,7738,-55,-130,-424,-166,30,100,91,89,31,168,152,141,-1,-68,-61,-52,0,0,1,1,-49,-65,-390,-114,-49,-65,-389,-113,-5,3,26,-1,543,536,523,302,314,11.914690814,11.212419911,11.379618975,20.016680567,18.728437654,18.028385117,-8.101989753,-7.516017743,-6.648766142,0,0.1232134056,0.1278608874,-7.744549029,-48.05322819,-14.57614116,-7.744549029,-47.93001479,-14.44828027
050,3,6,01,107,Alabama,Pickens County,19130,18969,18618,18749,18688,-161,-351,131,-61,33,169,181,186,78,341,308,283,-45,-172,-127,-97,0,3,11,14,-99,-182,233,22,-99,-179,244,36,-17,0,14,0,1772,1667,1573,1916,1983,8.9924708011,9.6876923489,9.9366936453,18.144571261,16.485133942,15.118732804,-9.15210046,-6.797441593,-5.182039159,0.1596296592,0.5887547836,0.7479231776,-9.684199324,12.470896781,1.1753078505,-9.524569665,13.059651564,1.9232310281
050,3,6,01,109,Alabama,Pike County,33002,32900,32746,33008,33137,-102,-154,262,129,89,355,359,360,100,454,439,396,-11,-99,-80,-36,2,26,63,66,-86,-100,278,100,-84,-74,341,166,-7,19,1,-1,2143,2067,1964,2118,2079,10.815586631,10.919487788,10.885176506,13.831764312,13.35279983,11.973694157,-3.01617768,-2.433312042,-1.088517651,0.7921274716,1.916233233,1.9956156928,-3.046644122,8.4557593454,3.0236601406,-2.25451665,10.371992578,5.0192758334
050,3,6,01,111,Alabama,Randolph County,21961,22086,22184,22460,22786,125,98,276,326,63,265,252,249,82,389,355,336,-19,-124,-103,-87,0,1,2,10,163,219,368,404,163,220,370,414,-19,2,9,-1,410,498,585,588,590,11.971990061,11.289310994,11.006497812,17.573977863,15.903592868,14.852141626,-5.601987802,-4.614281874,-3.845643814,0.045177321,0.0895977063,0.4420280246,9.8938332957,16.485977959,17.857932193,9.9390106167,16.575575665,18.299960217
050,3,6,01,113,Alabama,Russell County,59182,59258,58681,58594,58744,76,-577,-87,150,184,788,829,688,166,828,801,710,18,-40,28,-22,8,8,16,24,34,-555,-106,149,42,-547,-90,173,16,10,-25,-1,530,530,530,530,530,13.362840112,14.137710509,11.72680632,14.041156869,13.660200384,12.101791406,-0.678316757,0.4775101258,-0.374985086,0.1356633514,0.272862929,0.4090746391,-9.411645003,-1.807716905,2.5396717176,-9.275981652,-1.534853976,2.9487463567
050,3,6,01,115,Alabama,St. Clair County,91468,91657,92874,93881,95552,189,1217,1007,1671,233,959,1021,1032,265,1327,1294,1156,-32,-368,-273,-124,0,8,15,18,207,1597,1246,1777,207,1605,1261,1795,14,-20,19,0,2108,2027,1974,2029,2109,10.393917553,10.934111537,10.895672876,14.382407292,13.857728039,12.204842873,-3.988489739,-2.923616503,-1.309169997,0.0867062987,0.1606382694,0.190040806,17.308744872,13.343685577,18.76125068,17.395451171,13.504323847,18.951291486
050,3,6,01,117,Alabama,Shelby County,223038,223912,227453,230033,233000,874,3541,2580,2967,537,2243,2370,2390,444,1930,1941,1727,93,313,429,663,8,137,212,248,762,3075,2019,2078,770,3212,2231,2326,11,16,-80,-22,3253,3226,3214,3301,3330,9.9387413734,10.360972795,10.323238301,8.5518372049,8.4855055674,7.4595115251,1.3869041685,1.8754672274,2.8637267754,0.6070475114,0.9268043175,1.0711979492,13.625336479,8.8264996087,8.9756021709,14.232383991,9.7533039262,10.04680012
050,3,6,01,119,Alabama,Sumter County,12344,12191,11967,11889,11727,-153,-224,-78,-162,28,126,133,114,59,169,165,161,-31,-43,-32,-47,0,6,20,21,-101,-181,-61,-136,-101,-175,-41,-115,-21,-6,-5,0,1080,987,875,952,922,10.431327097,11.150234742,9.6544715447,13.991224439,13.832997988,13.634823848,-3.559897342,-2.682763246,-3.980352304,0.4967298617,1.6767270288,1.7784552846,-14.98468416,-5.114017438,-11.51761518,-14.4879543,-3.437290409,-9.739159892
050,3,6,01,121,Alabama,Talladega County,82149,81575,80734,80748,81132,-574,-841,14,384,219,881,868,871,265,1329,1302,1147,-46,-448,-434,-276,0,15,15,25,-444,-436,436,633,-444,-421,451,658,-84,28,-3,2,3241,2670,2353,2504,2516,10.855836707,10.750424196,10.761057574,16.376171377,16.125636294,14.170990857,-5.52033467,-5.375212098,-3.409933284,0.184832634,0.18577922,0.3088707685,-5.372468563,5.3999826606,7.8206078577,-5.187635929,5.5857618806,8.1294786261
050,3,6,01,123,Alabama,Tallapoosa County,41309,41284,41099,40913,40677,-25,-185,-186,-236,103,397,389,392,144,718,697,637,-41,-321,-308,-245,0,4,13,19,6,114,120,-11,6,118,133,8,10,18,-11,1,680,680,680,680,680,9.637910734,9.486416622,9.6090207133,17.430780622,16.997512559,15.614658659,-7.792869888,-7.511095937,-6.005637946,0.0971074129,0.3170267766,0.4657433509,2.7675612687,2.9264010145,-0.269640887,2.8646686816,3.2434277911,0.1961024635
050,3,6,01,125,Alabama,Tuscaloosa County,227037,231547,235670,236690,237373,4510,4123,1020,683,611,2486,2488,2510,511,2343,2292,2004,100,143,196,506,4,129,257,298,5189,3949,679,-128,5193,4078,936,170,-783,-98,-112,7,11131,15437,19630,20405,21021,10.641736067,10.534338217,10.58930986,10.029600806,9.7044626979,8.4545724935,0.6121352605,0.8298755187,2.1347373661,0.5522059343,1.0881531036,1.2572168678,16.904350655,2.874925904,-0.540012614,17.456556589,3.9630790075,0.7172042534
050,3,6,01,127,Alabama,Walker County,65344,65138,64636,64438,64728,-206,-502,-198,290,165,766,786,808,309,1391,1224,1096,-144,-625,-438,-288,1,18,37,39,-73,58,228,539,-72,76,265,578,10,47,-25,0,1081,1081,1081,1081,1081,11.805138163,12.179060074,12.511032315,21.437267866,18.965864543,16.97041017,-9.632129702,-6.786804469,-4.459377855,0.2774053354,0.5733145327,0.6038740845,0.8938616364,3.5328571207,8.345849527,1.1712669718,4.1061716535,8.9497236115
050,3,6,01,129,Alabama,Washington County,15389,15329,15223,15094,15022,-60,-106,-129,-72,48,187,190,187,52,236,241,229,-4,-49,-51,-42,0,1,-1,-1,-51,-65,-75,-29,-51,-64,-76,-30,-5,7,-2,0,125,125,125,125,125,12.241424457,12.534221724,12.418647895,15.449070437,15.898670713,15.20786293,-3.207645981,-3.364448989,-2.789215035,0.0654621629,-0.065969588,-0.066409882,-4.255040587,-4.947719101,-1.925886572,-4.189578424,-5.01368869,-1.992296454
050,3,6,01,131,Alabama,Wilcox County,10598,10534,10423,10139,9944,-64,-111,-284,-195,28,113,116,116,50,175,177,166,-22,-62,-61,-50,0,4,2,2,-38,-54,-232,-147,-38,-50,-230,-145,-4,1,7,0,228,228,228,228,228,10.783986258,11.282949129,11.552058955,16.700863673,17.216224103,16.531394712,-5.916877416,-5.933274973,-4.979335757,0.3817340268,0.1945336057,0.1991734303,-5.153409362,-22.56589826,-14.63924712,-4.771675335,-22.37136465,-14.44007369
050,3,6,01,133,Alabama,Winston County,23547,23493,23655,23741,23611,-54,162,86,-130,56,215,242,249,100,421,419,388,-44,-206,-177,-139,0,8,17,18,-15,363,247,-8,-15,371,264,10,5,-3,-1,-1,343,343,343,343,343,9.1202171884,10.211832222,10.516979219,17.858657843,17.680816947,16.387903362,-8.738440655,-7.468984724,-5.870924143,0.3393569186,0.7173601148,0.760263558,15.398320183,10.422820491,-0.337894915,15.737677102,11.140180606,0.4223686434
040,4,9,02,000,Alaska,Alaska,733374,732964,734923,733276,733406,-410,1959,-1647,130,2406,9453,9356,9266,1171,5330,6340,5581,1235,4123,3016,3685,63,873,2356,2004,-1663,-2948,-7202,-5543,-1600,-2075,-4846,-3539,-45,-89,183,-16,30285,30262,30654,29833,29815,12.879738018,12.744866329,12.635322449,7.2621393881,8.6364314374,7.6103749824,5.6175986299,4.108434892,5.0249474665,1.1894648566,3.2093742061,2.7326987036,-4.016657958,-9.810659182,-7.558557342,-2.827193101,-6.601284976,-4.825858639
050,4,9,02,013,Alaska,Aleutians East Borough,3421,3427,3417,3430,3461,6,-10,13,31,6,8,9,17,2,11,11,10,4,-3,-2,7,0,16,97,77,0,-26,-82,-53,0,-10,15,24,2,3,0,0,2216,2216,2216,2216,2216,2.3378141438,2.6288885643,4.9339718473,3.2144944477,3.2130860231,2.9023363808,-0.876680304,-0.584197459,2.0316354666,4.6756282876,28.333576749,22.347990132,-7.597895967,-23.95209581,-15.38238282,-2.92226768,4.3814809406,6.9656073139
050,4,9,02,016,Alaska,Aleutians West Census Area,5225,5214,5147,5090,5160,-11,-67,-57,70,12,28,25,25,5,18,19,16,7,10,6,9,0,65,155,131,-17,-138,-226,-67,-17,-73,-71,64,-1,-4,8,-3,2931,2931,2931,2933,2931,5.4048836985,4.8842434307,4.8780487805,3.4745680919,3.7120250073,3.1219512195,1.9303156066,1.1722184234,1.756097561,12.547051443,30.28230927,25.56097561,-26.63835537,-44.15356061,-13.07317073,-14.09130393,-13.87125134,12.487804878
050,4,9,02,020,Alaska,Anchorage Municipality,291244,290893,289169,286983,286075,-351,-1724,-2186,-908,966,3658,3600,3573,482,2090,2501,2177,484,1568,1099,1396,46,524,1298,1115,-881,-3816,-4631,-3412,-835,-3292,-3333,-2297,0,0,48,-7,9077,9071,9421,8922,8916,12.612444877,12.496702259,12.46994196,7.2061262417,8.6817367639,7.5978347741,5.4063186349,3.8149654952,4.8721071864,1.8067034214,4.5057554257,3.8914036625,-13.15721423,-16.07561893,-11.90804421,-11.35051081,-11.56986351,-8.016640549
050,4,9,02,050,Alaska,Bethel Census Area,18657,18661,18594,18259,18224,4,-67,-335,-35,109,394,400,389,31,165,168,155,78,229,232,234,0,2,6,5,-71,-292,-590,-276,-71,-290,-584,-271,-3,-6,17,2,456,455,481,485,486,21.151523285,21.707866388,21.325000685,8.8578714267,9.117303883,8.4971082422,12.293651859,12.590562505,12.827892443,0.1073681385,0.3256179958,0.2741002659,-15.67574822,-32.01910292,-15.13033468,-15.56838008,-31.69348493,-14.85623441
050,4,9,02,060,Alaska,Bristol Bay Borough,843,830,842,870,844,-13,12,28,-26,2,6,11,11,2,7,11,7,0,-1,0,4,0,3,8,6,-11,10,18,-34,-11,13,26,-28,-2,0,2,-2,27,27,27,27,27,7.1770334928,12.85046729,12.835472579,8.3732057416,12.85046729,8.1680280047,-1.196172249,0,4.6674445741,3.5885167464,9.3457943925,7.0011668611,11.961722488,21.028037383,-39.67327888,15.550239234,30.373831776,-32.67211202
050,4,9,02,063,Alaska,Chugach Census Area,7103,7080,6971,6899,6769,-23,-109,-72,-130,17,80,74,62,8,37,50,24,9,43,24,38,0,8,18,15,-29,-154,-117,-183,-29,-146,-99,-168,-3,-6,3,0,273,273,278,273,273,11.387089887,10.670511896,9.0722856307,5.2665290727,7.2098053353,3.5118525022,6.1205608142,3.4607065609,5.5604331285,1.1387089887,2.5955299207,2.1949078139,-21.92014803,-16.87094448,-26.77787533,-20.78143904,-14.27541456,-24.58296752
050,4,9,02,066,Alaska,Copper River Census Area,2616,2614,2621,2609,2674,-2,7,-12,65,4,25,25,32,6,30,39,18,-2,-5,-14,14,0,-1,-1,-1,0,11,3,53,0,10,2,52,0,2,0,-1,25,25,25,25,25,9.5510983763,9.5602294455,12.11432898,11.461318052,14.913957935,6.8143100511,-1.910219675,-5.353728489,5.3000189286,-0.382043935,-0.382409178,-0.378572781,4.2024832856,1.1472275335,20.064357373,3.8204393505,0.7648183556,19.685784592
050,4,9,02,068,Alaska,Denali Borough,1624,1614,1595,1575,1584,-10,-19,-20,9,3,21,21,20,0,11,9,9,3,10,12,11,0,9,6,6,-12,-35,-41,-9,-12,-26,-35,-3,-1,-3,3,1,23,23,23,23,23,13.088189467,13.249211356,12.662234884,6.8557182923,5.6782334385,5.698005698,6.2324711748,7.570977918,6.9642291865,5.6092240573,3.785488959,3.7986704653,-21.81364911,-25.86750789,-5.698005698,-16.20442505,-22.08201893,-1.899335233
050,4,9,02,070,Alaska,Dillingham Census Area,4856,4838,4796,4724,4607,-18,-42,-72,-117,19,89,79,75,8,42,55,47,11,47,24,28,0,2,12,12,-26,-89,-111,-156,-26,-87,-99,-144,-3,-2,3,-1,65,65,65,40,42,18.476230019,16.596638655,16.075447433,8.7191197841,11.554621849,10.073947058,9.7571102346,5.0420168067,6.0015003751,0.4151961802,2.5210084034,2.5720715893,-18.47623002,-23.31932773,-33.43693066,-18.06103384,-20.79831933,-30.86485907
050,4,9,02,090,Alaska,Fairbanks North Star Borough,95660,95337,95593,95202,94840,-323,256,-391,-362,336,1400,1448,1427,114,584,684,606,222,816,764,821,9,15,204,214,-519,-635,-1356,-1391,-510,-620,-1152,-1177,-35,60,-3,-6,3987,3984,3699,3300,3297,14.665060493,15.178594827,15.017732922,6.1174252344,7.1699992138,6.377537597,8.547635259,8.0085956131,8.6401953252,0.1571256481,2.1384208182,2.2521337389,-6.651652438,-14.21420897,-14.6388693,-6.49452679,-12.07578815,-12.38673556
050,4,9,02,100,Alaska,Haines Borough,2078,2084,2074,2070,2070,6,-10,-4,0,6,19,22,24,8,20,19,17,-2,-1,3,7,0,0,6,6,9,-10,-12,-12,9,-10,-6,-6,-1,1,-1,-1,22,22,22,22,22,9.139009139,10.617760618,11.594202899,9.62000962,9.1698841699,8.2125603865,-0.481000481,1.4478764479,3.3816425121,0,2.8957528958,2.8985507246,-4.81000481,-5.791505792,-5.797101449,-4.81000481,-2.895752896,-2.898550725
050,4,9,02,105,Alaska,Hoonah-Angoon Census Area,2360,2358,2330,2279,2262,-2,-28,-51,-17,5,26,18,18,7,33,21,28,-2,-7,-3,-10,0,1,4,3,-1,-21,-53,-9,-1,-20,-49,-6,1,-1,1,-1,28,28,28,28,28,11.092150171,7.8108049468,7.9277692138,14.078498294,9.1126057713,12.332085444,-2.986348123,-1.301800824,-4.40431623,0.4266211604,1.7357344326,1.321294869,-8.959044369,-22.99848123,-3.963884607,-8.532423208,-21.2627468,-2.642589738
050,4,9,02,110,Alaska,Juneau City and Borough,32256,32209,31979,31740,31555,-47,-230,-239,-185,70,278,286,284,46,208,237,214,24,70,49,70,2,43,124,58,-77,-344,-412,-314,-75,-301,-288,-256,4,1,0,1,934,933,885,901,902,8.6620552128,8.9769142642,8.973852595,6.4809621736,7.4389114707,6.7619875188,2.1810930392,1.5380027935,2.2118650762,1.3398142955,3.892088702,1.832688206,-10.71851436,-12.93177859,-9.921794771,-9.378700069,-9.039689888,-8.089106564
050,4,9,02,122,Alaska,Kenai Peninsula Borough,58801,58942,59946,60611,61223,141,1004,665,612,149,679,634,636,111,468,605,549,38,211,29,87,1,20,48,38,94,776,599,486,95,796,647,524,8,-3,-11,1,1964,1962,1931,1808,1802,11.422515309,10.51784633,10.440435346,7.8729560595,10.036746104,9.0122625868,3.549559249,0.4811002264,1.4281727597,0.3364511137,0.7963038231,0.6237995962,13.05430321,9.9372081256,7.9780685195,13.390754323,10.733511949,8.6018681156
050,4,9,02,130,Alaska,Ketchikan Gateway Borough,13953,13915,13866,13772,13738,-38,-49,-94,-34,42,137,121,119,30,87,121,109,12,50,0,10,0,15,32,29,-48,-118,-127,-72,-48,-103,-95,-43,-2,4,1,-1,345,345,385,381,380,9.8628559087,8.7560604964,8.6513994911,6.2632734603,8.7560604964,7.9243911305,3.5995824484,0,0.7270083606,1.0798747345,2.3156523627,2.1083242457,-8.495014578,-9.190245314,-5.234460196,-7.415139844,-6.874592952,-3.126135951
050,4,9,02,150,Alaska,Kodiak Island Borough,13100,13047,12878,12639,12565,-53,-169,-239,-74,43,166,160,158,13,86,85,88,30,80,75,70,5,62,98,91,-81,-301,-429,-234,-76,-239,-331,-143,-7,-10,17,-1,465,465,473,457,457,12.806171649,12.540659168,12.53769243,6.6345226615,6.6622251832,6.9830185685,6.1716489875,5.8784339852,5.5546738613,4.7830279653,7.6811537406,7.2210760197,-23.22082932,-33.6246424,-18.56848119,-18.43780135,-25.94348865,-11.34740517
050,4,9,02,158,Alaska,Kusilvak Census Area,8370,8371,8377,8214,8001,1,6,-163,-213,63,225,219,216,18,66,87,72,45,159,132,144,0,0,1,1,-41,-149,-307,-356,-41,-149,-306,-355,-3,-4,11,-2,14,14,14,14,14,26.868879866,26.399855343,26.64199815,7.8815380941,10.487613766,8.88066605,18.987341772,15.912241577,17.7613321,0,0.1205472847,0.123342584,-17.79316933,-37.00801639,-43.90995991,-17.79316933,-36.88746911,-43.78661733
050,4,9,02,164,Alaska,Lake and Peninsula Borough,1474,1450,1419,1377,1331,-24,-31,-42,-46,5,26,18,16,6,15,14,11,-1,11,4,5,0,0,1,1,-20,-41,-48,-51,-20,-41,-47,-50,-3,-1,1,-1,31,31,31,31,31,18.124782154,12.875536481,11.816838996,10.456605089,10.014306152,8.1240768095,7.6681770652,2.861230329,3.6927621861,0,0.7153075823,0.7385524372,-28.58138724,-34.33476395,-37.6661743,-28.58138724,-33.61945637,-36.92762186
050,4,9,02,170,Alaska,Matanuska-Susitna Borough,107068,107504,110998,113472,115239,436,3494,2474,1767,339,1323,1376,1370,164,810,1006,862,175,513,370,508,0,39,68,57,244,3044,1978,1198,244,3083,2046,1255,17,-102,58,4,2350,2340,2540,2825,2823,12.109728973,12.259990199,11.9801846,7.4141197792,8.9633358578,7.5378971715,4.6956091935,3.2966543413,4.4422874282,0.3569761375,0.6058716087,0.4984456366,27.862445195,17.623735911,10.47610303,28.219421333,18.22960752,10.974548666
050,4,9,02,180,Alaska,Nome Census Area,10050,10029,9894,9791,9763,-21,-135,-103,-28,48,182,172,169,25,89,99,84,23,93,73,85,0,2,9,8,-42,-226,-189,-124,-42,-224,-180,-116,-2,-4,4,3,269,269,275,283,283,18.270340812,17.47523495,17.285465889,8.9343974301,10.058420117,8.591592513,9.335943382,7.4168148336,8.6938733763,0.200772976,0.9144018288,0.818246906,-22.68734628,-19.2024384,-12.68282704,-22.48657331,-18.28803658,-11.86458014
050,4,9,02,185,Alaska,North Slope Borough,11032,11004,11054,10811,10603,-28,50,-243,-208,34,131,131,126,9,65,68,63,25,66,63,63,0,11,52,43,-51,-30,-368,-313,-51,-19,-316,-270,-2,3,10,-1,3179,3179,3232,3197,3193,11.87777677,11.982620627,11.768002242,5.8935533593,6.2199862794,5.8840011208,5.984223411,5.7626343471,5.8840011208,0.9973705685,4.756460096,4.016064257,-2.72010155,-33.66110222,-29.23321192,-1.722730982,-28.90464212,-25.21714766
050,4,9,02,188,Alaska,Northwest Arctic Borough,7796,7797,7635,7453,7361,1,-162,-182,-92,38,177,142,141,13,64,78,79,25,113,64,62,0,0,-1,-1,-24,-263,-259,-154,-24,-263,-260,-155,0,-12,14,1,221,221,267,237,237,22.939346812,18.82290562,19.036046983,8.2944530845,10.339342524,10.665586607,14.644893727,8.4835630965,8.3704603753,0,-0.132555673,-0.135007425,-34.08501814,-34.33191941,-20.79114351,-34.08501814,-34.46447508,-20.92615094
050,4,9,02,195,Alaska,Petersburg Borough,3397,3403,3381,3370,3427,6,-22,-11,57,13,30,27,25,9,25,30,28,4,5,-3,-3,0,10,27,25,2,-35,-35,37,2,-25,-8,62,0,-2,0,-2,186,186,187,186,186,8.8443396226,7.9988149904,7.3561865529,7.3702830189,8.8875722115,8.2389289392,1.4740566038,-0.888757221,-0.882742386,2.9481132075,7.9988149904,7.3561865529,-10.31839623,-10.36883425,10.887156098,-7.370283019,-2.370019256,18.243342651
050,4,9,02,198,Alaska,Prince of Wales-Hyder Census Area,5755,5741,5720,5650,5696,-14,-21,-70,46,11,66,74,73,9,77,74,76,2,-11,0,-3,0,0,3,2,-16,-11,-74,48,-16,-11,-71,50,0,1,1,-1,37,37,37,37,37,11.517319606,13.016710642,12.867971091,13.436872873,13.016710642,13.396791821,-1.919553268,0,-0.52882073,0,0.5277044855,0.3525471532,-1.919553268,-13.01671064,8.4611316764,-1.919553268,-12.48900616,8.8136788295
050,4,9,02,220,Alaska,Sitka City and Borough,8449,8426,8383,8353,8282,-23,-43,-30,-71,17,75,78,76,7,70,66,69,10,5,12,7,0,16,32,21,-29,-68,-66,-98,-29,-52,-34,-77,-4,4,-8,-1,329,329,310,331,330,8.9237908263,9.3212237094,9.1373609859,8.3288714379,7.8871892925,8.2957619477,0.5949193884,1.4340344168,0.8415990382,1.903742043,3.8240917782,2.5247971145,-8.090903683,-7.887189293,-11.78238653,-6.18716164,-4.063097514,-9.25758942
050,4,9,02,230,Alaska,Skagway Municipality,1240,1238,1147,1092,1095,-2,-91,-55,3,0,11,9,9,2,9,8,8,-2,2,1,1,0,1,4,4,-2,-88,-63,-4,-2,-87,-59,0,2,-6,3,2,29,29,29,29,29,9.2243186583,8.0393032604,8.2304526749,7.5471698113,7.1460473426,7.3159579332,1.677148847,0.8932559178,0.9144947417,0.8385744235,3.5730236713,3.6579789666,-73.79454927,-56.27512282,-3.657978967,-72.95597484,-52.70209915,0
050,4,9,02,240,Alaska,Southeast Fairbanks Census Area,6807,6821,7007,7016,7077,14,186,9,61,26,102,102,98,16,62,62,54,10,40,40,44,0,9,28,23,3,140,-59,-8,3,149,-31,15,1,-3,0,2,623,623,662,636,638,14.75267573,14.547529059,13.907613709,8.9673126989,8.8426157028,7.6633789825,5.7853630315,5.7049133566,6.2442347265,1.3017066821,3.9934393496,3.2640317888,20.24877061,-8.414747201,-1.135315405,21.550477292,-4.421307851,2.128716384
050,4,9,02,275,Alaska,Wrangell City and Borough,2125,2126,2102,2071,2064,1,-24,-31,-7,4,21,19,19,5,21,28,24,-1,0,-9,-5,0,1,0,0,2,-24,-22,-1,2,-23,-22,-1,0,-1,0,-1,22,22,23,24,25,9.9337748344,9.1061586389,9.1898428053,9.9337748344,13.419602205,11.608222491,0,-4.313443566,-2.418379686,0.4730368969,0,0,-11.35288553,-10.54397316,-0.483675937,-10.87984863,-10.54397316,-0.483675937
050,4,9,02,282,Alaska,Yakutat City and Borough,663,682,710,685,687,19,28,-25,2,1,10,2,3,0,1,6,2,1,9,-4,1,0,-1,1,1,21,20,-23,0,21,19,-22,1,-3,0,1,0,36,36,36,36,36,14.367816092,2.8673835125,4.3731778426,1.4367816092,8.6021505376,2.915451895,12.931034483,-5.734767025,1.4577259475,-1.436781609,1.4336917563,1.4577259475,28.735632184,-32.97491039,0,27.298850575,-31.54121864,1.4577259475
050,4,9,02,290,Alaska,Yukon-Koyukuk Census Area,5351,5309,5278,5169,5129,-42,-31,-109,-40,18,60,54,55,15,59,79,75,3,1,-25,-20,0,1,16,14,-40,-35,-100,-34,-40,-34,-84,-20,-5,2,0,0,121,121,121,126,126,11.33465571,10.337896047,10.681685764,11.145744781,15.123959031,14.565935133,0.1889109285,-4.786062985,-3.884249369,0.1889109285,3.0630803101,2.7189745582,-6.611882497,-19.14425194,-6.603223927,-6.422971569,-16.08117163,-3.884249369
040,4,8,04,000,Arizona,Arizona,7157902,7186683,7272487,7365684,7431344,28781,85804,93197,65660,18110,75693,79137,78494,18025,80276,79807,70792,85,-4583,-670,7702,253,8010,22296,21635,29980,82290,69798,36179,30233,90300,92094,57814,-1537,87,1773,144,166668,165653,150826,161194,162728,10.469895575,10.812416387,10.609427785,11.103818546,10.903957878,9.5684079262,-0.633922971,-0.091541491,1.0410198589,1.1079474133,3.0462822165,2.9242358668,11.382396085,9.5364373049,4.8900360262,12.490343498,12.582719521,7.814271893
050,4,8,04,001,Arizona,Apache County,66026,65913,65389,65533,65036,-113,-524,144,-497,233,734,762,724,314,1166,1071,975,-81,-432,-309,-251,0,23,53,56,-48,-154,418,-302,-48,-131,471,-246,16,39,-18,0,1198,1186,1137,1201,1203,11.180332364,11.640518782,11.089921804,17.760582474,16.360886635,14.934632263,-6.58025011,-4.720367853,-3.84471046,0.3503373901,0.8096423825,0.8577840069,-2.345737308,6.3854814317,-4.625906609,-1.995399918,7.1951238142,-3.768122602
