id,type,name
ICD10/S83.131,ICD10Code,"Medial subluxation of proximal end of tibia, right knee"
ICD10/F16.94,ICD10Code,"Hallucinogen use, unspecified with hallucinogen-induced mood disorder"
ICD10/Y92.810,ICD10Code,Car as the place of occurrence of the external cause
ICD10/G30.9,ICD10Code,"Alzheimer's disease, unspecified"
ICD10/Y93.A6,ICD10Code,"Activity, grass drills"
ICD10/Q98,ICD10Code,"Other sex chromosome abnormalities, male phenotype, not elsewhere classified"
ICD10/C82.29,ICD10Code,"Follicular lymphoma grade III, unspecified, extranodal and solid organ sites"
ICD10/M76.812,ICD10Code,"Anterior tibial syndrome, left leg"
ICD10/Q72.61,ICD10Code,Longitudinal reduction defect of right fibula
ICD10/T23.361,ICD10Code,Burn of third degree of back of right hand
ICD10/V63.6,ICD10Code,"Passenger in heavy transport vehicle injured in collision with car, pick-up truck or van in traffic accident"
ICD10/Y35.042,ICD10Code,"Legal intervention involving injury by rubber bullet, bystander injured"
ICD10/R09.02,ICD10Code,Hypoxemia
ICD10/J01.4,ICD10Code,Acute pansinusitis
ICD10/B26.8,ICD10Code,Mumps with other complications
ICD10/S72.334,ICD10Code,Nondisplaced oblique fracture of shaft of right femur
ICD10/S45.892,ICD10Code,"Other specified injury of other specified blood vessels at shoulder and upper arm level, left arm"
ICD10/S49.022,ICD10Code,"Salter-Harris Type II physeal fracture of upper end of humerus, left arm"
ICD10/V91,ICD10Code,Other injury due to accident to watercraft
ICD10/O88.012,ICD10Code,"Air embolism in pregnancy, second trimester"
ICD10/O45.091,ICD10Code,"Premature separation of placenta with other coagulation defect, first trimester"
ICD10/F10.221,ICD10Code,Alcohol dependence with intoxication delirium
ICD10/J09.X,ICD10Code,Influenza due to identified novel influenza A virus
ICD10/T17.810,ICD10Code,Gastric contents in other parts of respiratory tract causing asphyxiation
ICD10/S83.401,ICD10Code,Sprain of unspecified collateral ligament of right knee
ICD10/H44,ICD10Code,Disorders of globe
ICD10/S89.01,ICD10Code,Salter-Harris Type I physeal fracture of upper end of tibia
ICD10/H10.223,ICD10Code,"Pseudomembranous conjunctivitis, bilateral"
ICD10/C04,ICD10Code,Malignant neoplasm of floor of mouth
ICD10/S43.401,ICD10Code,Unspecified sprain of right shoulder joint
ICD10/Y37.441,ICD10Code,"Military operations involving unarmed hand to hand combat, civilian"
ICD10/S45.312,ICD10Code,"Laceration of superficial vein at shoulder and upper arm level, left arm"
ICD10/V66.6,ICD10Code,Passenger in heavy transport vehicle injured in collision with other nonmotor vehicle in traffic accident
ICD10/X74.02,ICD10Code,Intentional self-harm by paintball gun
ICD10/H18.811,ICD10Code,"Anesthesia and hypoesthesia of cornea, right eye"
ICD10/M90.821,ICD10Code,"Osteopathy in diseases classified elsewhere, right upper arm"
ICD10/S42.447,ICD10Code,Incarcerated fracture (avulsion) of medial epicondyle of right humerus
ICD10/E87.79,ICD10Code,Other fluid overload
ICD10/H21.55,ICD10Code,Recession of chamber angle
ICD10/T25.799,ICD10Code,Corrosion of third degree of multiple sites of unspecified ankle and foot
ICD10/T40.9,ICD10Code,"Poisoning by, adverse effect of and underdosing of other and unspecified psychodysleptics [hallucinogens]"
ICD10/S66.001,ICD10Code,"Unspecified injury of long flexor muscle, fascia and tendon of right thumb at wrist and hand level"
ICD10/S60.423,ICD10Code,Blister (nonthermal) of left middle finger
ICD10/M88.8,ICD10Code,Osteitis deformans of other bones
ICD10/S89.121,ICD10Code,Salter-Harris Type II physeal fracture of lower end of right tibia
ICD10/H02,ICD10Code,Other disorders of eyelid
ICD10/H35.463,ICD10Code,"Secondary vitreoretinal degeneration, bilateral"
ICD10/O09.41,ICD10Code,"Supervision of pregnancy with grand multiparity, first trimester"
ICD10/S06.5X2,ICD10Code,Traumatic subdural hemorrhage with loss of consciousness of 31 minutes to 59 minutes
ICD10/H26.113,ICD10Code,"Localized traumatic opacities, bilateral"
ICD10/M60.22,ICD10Code,"Foreign body granuloma of soft tissue, not elsewhere classified, upper arm"
ICD10/S56.819,ICD10Code,"Strain of other muscles, fascia and tendons at forearm level, unspecified arm"
ICD10/H59.89,ICD10Code,"Other postprocedural complications and disorders of eye and adnexa, not elsewhere classified"
ICD10/H18.423,ICD10Code,"Band keratopathy, bilateral"
ICD10/I50.40,ICD10Code,Unspecified combined systolic (congestive) and diastolic (congestive) heart failure
ICD10/S84.00,ICD10Code,"Injury of tibial nerve at lower leg level, unspecified leg"
ICD10/T23.61,ICD10Code,Corrosion of second degree of thumb (nail)
ICD10/M05.79,ICD10Code,Rheumatoid arthritis with rheumatoid factor of multiple sites without organ or systems involvement
ICD10/O23.0,ICD10Code,Infections of kidney in pregnancy
ICD10/T25.192,ICD10Code,Burn of first degree of multiple sites of left ankle and foot
ICD10/L95.0,ICD10Code,Livedoid vasculitis
ICD10/M20.012,ICD10Code,Mallet finger of left finger(s)
ICD10/A17.8,ICD10Code,Other tuberculosis of nervous system
ICD10/I70.798,ICD10Code,"Other atherosclerosis of other type of bypass graft(s) of the extremities, other extremity"
ICD10/S27.60,ICD10Code,Unspecified injury of pleura
ICD10/K73.8,ICD10Code,"Other chronic hepatitis, not elsewhere classified"
ICD10/M94.28,ICD10Code,"Chondromalacia, other site"
ICD10/C82.05,ICD10Code,"Follicular lymphoma grade I, lymph nodes of inguinal region and lower limb"
ICD10/H53.10,ICD10Code,Unspecified subjective visual disturbances
ICD10/K40.30,ICD10Code,"Unilateral inguinal hernia, with obstruction, without gangrene, not specified as recurrent"
ICD10/K08.10,ICD10Code,"Complete loss of teeth, unspecified cause"
ICD10/A18.18,ICD10Code,Tuberculosis of other female genital organs
ICD10/M66.861,ICD10Code,"Spontaneous rupture of other tendons, right lower leg"
ICD10/S56.426,ICD10Code,"Laceration of extensor muscle, fascia and tendon of left ring finger at forearm level"
ICD10/B06.82,ICD10Code,Rubella arthritis
ICD10/K76.1,ICD10Code,Chronic passive congestion of liver
ICD10/G44.329,ICD10Code,"Chronic post-traumatic headache, not intractable"
ICD10/C90.0,ICD10Code,Multiple myeloma
ICD10/V93.54,ICD10Code,Explosion on board sailboat
ICD10/S31.521,ICD10Code,"Laceration with foreign body of unspecified external genital organs, male"
ICD10/M90.549,ICD10Code,"Osteonecrosis in diseases classified elsewhere, unspecified hand"
ICD10/Z33.3,ICD10Code,"Pregnant state, gestational carrier"
ICD10/Z79.5,ICD10Code,Long term (current) use of steroids
ICD10/K81.2,ICD10Code,Acute cholecystitis with chronic cholecystitis
ICD10/K26.7,ICD10Code,Chronic duodenal ulcer without hemorrhage or perforation
ICD10/L44.3,ICD10Code,Lichen ruber moniliformis
ICD10/G24.5,ICD10Code,Blepharospasm
ICD10/E05.21,ICD10Code,Thyrotoxicosis with toxic multinodular goiter with thyrotoxic crisis or storm
ICD10/T17.80,ICD10Code,Unspecified foreign body in other parts of respiratory tract
ICD10/L89.224,ICD10Code,"Pressure ulcer of left hip, stage 4"
ICD10/S90.129,ICD10Code,Contusion of unspecified lesser toe(s) without damage to nail
ICD10/H70.212,ICD10Code,"Acute petrositis, left ear"
ICD10/H65.116,ICD10Code,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), recurrent, bilateral"
ICD10/Q62,ICD10Code,Congenital obstructive defects of renal pelvis and congenital malformations of ureter
ICD10/M1A.121,ICD10Code,"Lead-induced chronic gout, right elbow"
ICD10/W59.02,ICD10Code,Struck by nonvenomous lizards
ICD10/B34.3,ICD10Code,"Parvovirus infection, unspecified"
ICD10/M14.819,ICD10Code,"Arthropathies in other specified diseases classified elsewhere, unspecified shoulder"
ICD10/H21.54,ICD10Code,Posterior synechiae (iris)
ICD10/W56.89,ICD10Code,Other contact with other nonvenomous marine animals
ICD10/S50.342,ICD10Code,External constriction of left elbow
ICD10/S42.416,ICD10Code,Nondisplaced simple supracondylar fracture without intercondylar fracture of unspecified humerus
ICD10/V90.82,ICD10Code,Drowning and submersion due to other accident to fishing boat
ICD10/W16.122,ICD10Code,Fall into natural body of water striking bottom causing other injury
ICD10/S32.19,ICD10Code,Other fracture of sacrum
ICD10/T85.112,ICD10Code,Breakdown (mechanical) of implanted electronic neurostimulator of spinal cord electrode (lead)
ICD10/A54.83,ICD10Code,Gonococcal heart infection
ICD10/H47.0,ICD10Code,"Disorders of optic nerve, not elsewhere classified"
ICD10/T23.312,ICD10Code,Burn of third degree of left thumb (nail)
ICD10/I83.008,ICD10Code,Varicose veins of unspecified lower extremity with ulcer other part of lower leg
ICD10/M67.00,ICD10Code,"Short Achilles tendon (acquired), unspecified ankle"
ICD10/V09.3,ICD10Code,Pedestrian injured in unspecified traffic accident
ICD10/S78.121,ICD10Code,Partial traumatic amputation at level between right hip and knee
ICD10/C44.201,ICD10Code,Unspecified malignant neoplasm of skin of unspecified ear and external auricular canal
ICD10/S66.09,ICD10Code,"Other specified injury of long flexor muscle, fascia and tendon of thumb at wrist and hand level"
ICD10/S39.8,ICD10Code,"Other specified injuries of abdomen, lower back, pelvis and external genitals"
ICD10/M50.221,ICD10Code,Other cervical disc displacement at C4-C5 level
ICD10/S63.618,ICD10Code,Unspecified sprain of other finger
ICD10/Z11.0,ICD10Code,Encounter for screening for intestinal infectious diseases
ICD10/M21.932,ICD10Code,Unspecified acquired deformity of left forearm
ICD10/H35.111,ICD10Code,"Retinopathy of prematurity, stage 0, right eye"
ICD10/C17.1,ICD10Code,Malignant neoplasm of jejunum
ICD10/H34.9,ICD10Code,Unspecified retinal vascular occlusion
ICD10/T85.09,ICD10Code,Other mechanical complication of ventricular intracranial (communicating) shunt
ICD10/S13.11,ICD10Code,Subluxation and dislocation of C0/C1 cervical vertebrae
ICD10/H25.81,ICD10Code,Combined forms of age-related cataract
ICD10/T45.7X,ICD10Code,"Poisoning by, adverse effect of and underdosing of anticoagulant antagonists, vitamin K and other coagulants"
ICD10/Z87.820,ICD10Code,Personal history of traumatic brain injury
ICD10/M70.10,ICD10Code,"Bursitis, unspecified hand"
ICD10/I70.631,ICD10Code,Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of thigh
ICD10/O92.02,ICD10Code,Retracted nipple associated with the puerperium
ICD10/T36.5X3,ICD10Code,"Poisoning by aminoglycosides, assault"
ICD10/M10.421,ICD10Code,"Other secondary gout, right elbow"
ICD10/S43.49,ICD10Code,Other sprain of shoulder joint
ICD10/T43.502,ICD10Code,"Poisoning by unspecified antipsychotics and neuroleptics, intentional self-harm"
ICD10/T64.04,ICD10Code,"Toxic effect of aflatoxin, undetermined"
ICD10/M21.821,ICD10Code,Other specified acquired deformities of right upper arm
ICD10/C72.59,ICD10Code,Malignant neoplasm of other cranial nerves
ICD10/K61,ICD10Code,Abscess of anal and rectal regions
ICD10/T24.131,ICD10Code,Burn of first degree of right lower leg
ICD10/Z11.4,ICD10Code,Encounter for screening for human immunodeficiency virus [HIV]
ICD10/S82.151,ICD10Code,Displaced fracture of right tibial tuberosity
ICD10/S63.268,ICD10Code,Dislocation of metacarpophalangeal joint of other finger
ICD10/O9A.43,ICD10Code,Sexual abuse complicating the puerperium
ICD10/Q67.3,ICD10Code,Plagiocephaly
ICD10/Y37.261,ICD10Code,"Military operations involving fragments of improvised explosive device [IED], civilian"
ICD10/I83.229,ICD10Code,Varicose veins of left lower extremity with both ulcer of unspecified site and inflammation
ICD10/S63.213,ICD10Code,Subluxation of metacarpophalangeal joint of left middle finger
ICD10/O98.81,ICD10Code,Other maternal infectious and parasitic diseases complicating pregnancy
ICD10/N84.8,ICD10Code,Polyp of other parts of female genital tract
ICD10/M66.81,ICD10Code,"Spontaneous rupture of other tendons, shoulder"
ICD10/D64.3,ICD10Code,Other sideroblastic anemias
ICD10/T31.85,ICD10Code,Burns involving 80-89% of body surface with 50-59% third degree burns
ICD10/I63.539,ICD10Code,Cerebral infarction due to unspecified occlusion or stenosis of unspecified posterior cerebral artery
ICD10/M87.262,ICD10Code,"Osteonecrosis due to previous trauma, left tibia"
ICD10/H31.8,ICD10Code,Other specified disorders of choroid
ICD10/M10.17,ICD10Code,"Lead-induced gout, ankle and foot"
ICD10/S52.266,ICD10Code,"Nondisplaced segmental fracture of shaft of ulna, unspecified arm"
ICD10/M41.00,ICD10Code,"Infantile idiopathic scoliosis, site unspecified"
ICD10/S36.50,ICD10Code,Unspecified injury of colon
ICD10/E29.8,ICD10Code,Other testicular dysfunction
ICD10/O98.01,ICD10Code,Tuberculosis complicating pregnancy
ICD10/T64.81,ICD10Code,"Toxic effect of other mycotoxin food contaminants, accidental (unintentional)"
ICD10/E11.621,ICD10Code,Type 2 diabetes mellitus with foot ulcer
ICD10/M61.339,ICD10Code,"Calcification and ossification of muscles associated with burns, unspecified forearm"
ICD10/M00.831,ICD10Code,"Arthritis due to other bacteria, right wrist"
ICD10/V87.3,ICD10Code,Person injured in collision between car and bus (traffic)
ICD10/H83.2X1,ICD10Code,"Labyrinthine dysfunction, right ear"
ICD10/Z89.029,ICD10Code,Acquired absence of unspecified finger(s)
ICD10/S91.136,ICD10Code,Puncture wound without foreign body of unspecified lesser toe(s) without damage to nail
ICD10/Q66.6,ICD10Code,Other congenital valgus deformities of feet
ICD10/K70.30,ICD10Code,Alcoholic cirrhosis of liver without ascites
ICD10/W21.89,ICD10Code,Striking against or struck by other sports equipment
ICD10/S46.21,ICD10Code,"Strain of muscle, fascia and tendon of other parts of biceps"
ICD10/S21.409,ICD10Code,Unspecified open wound of unspecified back wall of thorax with penetration into thoracic cavity
ICD10/T23.721,ICD10Code,Corrosion of third degree of single right finger (nail) except thumb
ICD10/Y37.260,ICD10Code,"Military operations involving fragments of improvised explosive device [IED], military personnel"
ICD10/S60.465,ICD10Code,Insect bite (nonvenomous) of left ring finger
ICD10/T53.7X,ICD10Code,Toxic effects of other halogen derivatives of aromatic hydrocarbons
ICD10/M71.039,ICD10Code,"Abscess of bursa, unspecified wrist"
ICD10/Y23.8,ICD10Code,"Other larger firearm discharge, undetermined intent"
ICD10/S42.366,ICD10Code,"Nondisplaced segmental fracture of shaft of humerus, unspecified arm"
ICD10/Q67.2,ICD10Code,Dolichocephaly
ICD10/A18.52,ICD10Code,Tuberculous keratitis
ICD10/S08.12,ICD10Code,Partial traumatic amputation of ear
ICD10/N46.025,ICD10Code,Azoospermia due to systemic disease
ICD10/M83.8,ICD10Code,Other adult osteomalacia
ICD10/T83.51,ICD10Code,Infection and inflammatory reaction due to urinary catheter
ICD10/S92.301,ICD10Code,"Fracture of unspecified metatarsal bone(s), right foot"
ICD10/V81.4,ICD10Code,Person injured while boarding or alighting from railway train or railway vehicle
ICD10/W92,ICD10Code,Exposure to excessive heat of man-made origin
ICD10/D49.51,ICD10Code,Neoplasm of unspecified behavior of kidney
ICD10/P10.4,ICD10Code,Tentorial tear due to birth injury
ICD10/K13.5,ICD10Code,Oral submucous fibrosis
ICD10/T21.64,ICD10Code,Corrosion of second degree of lower back
ICD10/O31.23,ICD10Code,"Continuing pregnancy after intrauterine death of one fetus or more, third trimester"
ICD10/T48.1X2,ICD10Code,"Poisoning by skeletal muscle relaxants [neuromuscular blocking agents], intentional self-harm"
ICD10/F43.22,ICD10Code,Adjustment disorder with anxiety
ICD10/T64.03,ICD10Code,"Toxic effect of aflatoxin, assault"
ICD10/M12.331,ICD10Code,"Palindromic rheumatism, right wrist"
ICD10/S42.45,ICD10Code,Fracture of lateral condyle of humerus
ICD10/I74.1,ICD10Code,Embolism and thrombosis of other and unspecified parts of aorta
ICD10/S83.1,ICD10Code,Subluxation and dislocation of knee
ICD10/S06.373,ICD10Code,"Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of 1 hour to 5 hours 59 minutes"
ICD10/T75.29,ICD10Code,Other effects of vibration
ICD10/H04.572,ICD10Code,Stenosis of left lacrimal sac
ICD10/W38,ICD10Code,Explosion and rupture of other specified pressurized devices
ICD10/Q72.43,ICD10Code,"Longitudinal reduction defect of femur, bilateral"
ICD10/R94.120,ICD10Code,Abnormal auditory function study
ICD10/M71.33,ICD10Code,"Other bursal cyst, wrist"
ICD10/S62.253,ICD10Code,"Displaced fracture of neck of first metacarpal bone, unspecified hand"
ICD10/O65.8,ICD10Code,Obstructed labor due to other maternal pelvic abnormalities
ICD10/P58.0,ICD10Code,Neonatal jaundice due to bruising
ICD10/H73.20,ICD10Code,"Unspecified myringitis, unspecified ear"
ICD10/S82.466,ICD10Code,Nondisplaced segmental fracture of shaft of unspecified fibula
ICD10/H04.422,ICD10Code,Chronic lacrimal canaliculitis of left lacrimal passage
ICD10/K04.01,ICD10Code,Reversible pulpitis
ICD10/T38.993,ICD10Code,"Poisoning by other hormone antagonists, assault"
ICD10/N90.0,ICD10Code,Mild vulvar dysplasia
ICD10/T40.60,ICD10Code,"Poisoning by, adverse effect of and underdosing of unspecified narcotics"
ICD10/T44.7X2,ICD10Code,"Poisoning by beta-adrenoreceptor antagonists, intentional self-harm"
ICD10/R68.81,ICD10Code,Early satiety
ICD10/M99.56,ICD10Code,Intervertebral disc stenosis of neural canal of lower extremity
ICD10/T46,ICD10Code,"Poisoning by, adverse effect of and underdosing of agents primarily affecting the cardiovascular system"
