id	name	sboTerm	symbol
ENSG00000085231	ENSG00000085231	SBO:0000243	AK6
ENSG00000085377	ENSG00000085377	SBO:0000243	PREP
ENSG00000085382	ENSG00000085382	SBO:0000243	HACE1
ENSG00000085415	ENSG00000085415	SBO:0000243	SEH1L
ENSG00000085511	ENSG00000085511	SBO:0000243	MAP3K4
ENSG00000085563	ENSG00000085563	SBO:0000243	ABCB1
ENSG00000085662	ENSG00000085662	SBO:0000243	AKR1B1
ENSG00000085871	ENSG00000085871	SBO:0000243	MGST2
ENSG00000085982	ENSG00000085982	SBO:0000243	USP40
ENSG00000085998	ENSG00000085998	SBO:0000243	POMGNT1
ENSG00000086015	ENSG00000086015	SBO:0000243	MAST2
ENSG00000086062	ENSG00000086062	SBO:0000243	B4GALT1
ENSG00000086159	ENSG00000086159	SBO:0000243	AQP6
ENSG00000086232	ENSG00000086232	SBO:0000243	EIF2AK1
ENSG00000086475	ENSG00000086475	SBO:0000243	SEPHS1
ENSG00000086544	ENSG00000086544	SBO:0000243	ITPKC
ENSG00000086696	ENSG00000086696	SBO:0000243	HSD17B2
ENSG00000086717	ENSG00000086717	SBO:0000243	PPEF1
ENSG00000086758	ENSG00000086758	SBO:0000243	HUWE1
ENSG00000086848	ENSG00000086848	SBO:0000243	ALG9
ENSG00000087008	ENSG00000087008	SBO:0000243	ACOX3
ENSG00000087053	ENSG00000087053	SBO:0000243	MTMR2
ENSG00000087076	ENSG00000087076	SBO:0000243	HSD17B14
ENSG00000087085	ENSG00000087085	SBO:0000243	ACHE
ENSG00000087095	ENSG00000087095	SBO:0000243	NLK
ENSG00000087111	ENSG00000087111	SBO:0000243	PIGS
ENSG00000087157	ENSG00000087157	SBO:0000243	PGS1
ENSG00000087253	ENSG00000087253	SBO:0000243	LPCAT2
ENSG00000087299	ENSG00000087299	SBO:0000243	L2HGDH
ENSG00000087470	ENSG00000087470	SBO:0000243	DNM1L
ENSG00000087586	ENSG00000087586	SBO:0000243	AURKA
ENSG00000087995	ENSG00000087995	SBO:0000243	METTL2A
ENSG00000088002	ENSG00000088002	SBO:0000243	SULT2B1
ENSG00000088035	ENSG00000088035	SBO:0000243	ALG6
ENSG00000088179	ENSG00000088179	SBO:0000243	PTPN4
ENSG00000088305	ENSG00000088305	SBO:0000243	DNMT3B
ENSG00000088386	ENSG00000088386	SBO:0000243	SLC15A1
ENSG00000088451	ENSG00000088451	SBO:0000243	TGDS
ENSG00000088766	ENSG00000088766	SBO:0000243	CRLS1
ENSG00000088826	ENSG00000088826	SBO:0000243	SMOX
ENSG00000088832	ENSG00000088832	SBO:0000243	FKBP1A
ENSG00000089022	ENSG00000089022	SBO:0000243	MAPKAPK5
ENSG00000089057	ENSG00000089057	SBO:0000243	SLC23A2
ENSG00000089060	ENSG00000089060	SBO:0000243	SLC8B1
ENSG00000089234	ENSG00000089234	SBO:0000243	BRAP
ENSG00000089250	ENSG00000089250	SBO:0000243	NOS1
ENSG00000089472	ENSG00000089472	SBO:0000243	HEPH
ENSG00000089597	ENSG00000089597	SBO:0000243	GANAB
ENSG00000090013	ENSG00000090013	SBO:0000243	BLVRB
ENSG00000090020	ENSG00000090020	SBO:0000243	SLC9A1
ENSG00000090054	ENSG00000090054	SBO:0000243	SPTLC1
ENSG00000090060	ENSG00000090060	SBO:0000243	PAPOLA
ENSG00000090266	ENSG00000090266	SBO:0000243	NDUFB2
ENSG00000090376	ENSG00000090376	SBO:0000243	IRAK3
ENSG00000090402	ENSG00000090402	SBO:0000243	SI
ENSG00000090432	ENSG00000090432	SBO:0000243	MUL1
ENSG00000090661	ENSG00000090661	SBO:0000243	CERS4
ENSG00000090686	ENSG00000090686	SBO:0000243	USP48
ENSG00000090857	ENSG00000090857	SBO:0000243	PDPR
ENSG00000090861	ENSG00000090861	SBO:0000243	AARS1
ENSG00000090971	ENSG00000090971	SBO:0000243	NAT14
ENSG00000091137	ENSG00000091137	SBO:0000243	SLC26A4
ENSG00000091138	ENSG00000091138	SBO:0000243	SLC26A3
ENSG00000091140	ENSG00000091140	SBO:0000243	DLD
ENSG00000091436	ENSG00000091436	SBO:0000243	MAP3K20
ENSG00000091483	ENSG00000091483	SBO:0000243	FH
ENSG00000091664	ENSG00000091664	SBO:0000243	SLC17A6
ENSG00000091704	ENSG00000091704	SBO:0000243	CPA1
ENSG00000092009	ENSG00000092009	SBO:0000243	CMA1
ENSG00000092068	ENSG00000092068	SBO:0000243	SLC7A8
ENSG00000092098	ENSG00000092098	SBO:0000243	RNF31
ENSG00000092148	ENSG00000092148	SBO:0000243	HECTD1
ENSG00000092295	ENSG00000092295	SBO:0000243	TGM1
ENSG00000092439	ENSG00000092439	SBO:0000243	TRPM7
ENSG00000092445	ENSG00000092445	SBO:0000243	TYRO3
ENSG00000092529	ENSG00000092529	SBO:0000243	CAPN3
ENSG00000092621	ENSG00000092621	SBO:0000243	PHGDH
ENSG00000092964	ENSG00000092964	SBO:0000243	DPYSL2
ENSG00000093000	ENSG00000093000	SBO:0000243	NUP50
ENSG00000093010	ENSG00000093010	SBO:0000243	COMT
ENSG00000093072	ENSG00000093072	SBO:0000243	ADA2
ENSG00000093134	ENSG00000093134	SBO:0000243	VNN3
ENSG00000093217	ENSG00000093217	SBO:0000243	XYLB
ENSG00000094841	ENSG00000094841	SBO:0000243	UPRT
ENSG00000094914	ENSG00000094914	SBO:0000243	AAAS
ENSG00000094963	ENSG00000094963	SBO:0000243	FMO2
ENSG00000095015	ENSG00000095015	SBO:0000243	MAP3K1
ENSG00000095059	ENSG00000095059	SBO:0000243	DHPS
ENSG00000095139	ENSG00000095139	SBO:0000243	ARCN1
ENSG00000095303	ENSG00000095303	SBO:0000243	PTGS1
ENSG00000095319	ENSG00000095319	SBO:0000243	NUP188
ENSG00000095321	ENSG00000095321	SBO:0000243	CRAT
ENSG00000095380	ENSG00000095380	SBO:0000243	NANS
ENSG00000095464	ENSG00000095464	SBO:0000243	PDE6C
ENSG00000095596	ENSG00000095596	SBO:0000243	CYP26A1
ENSG00000095777	ENSG00000095777	SBO:0000243	MYO3A
ENSG00000095917	ENSG00000095917	SBO:0000243	TPSD1
ENSG00000096006	ENSG00000096006	SBO:0000243	CRISP3
ENSG00000096060	ENSG00000096060	SBO:0000243	FKBP5
ENSG00000096063	ENSG00000096063	SBO:0000243	SRPK1
ENSG00000096717	ENSG00000096717	SBO:0000243	SIRT1
ENSG00000096968	ENSG00000096968	SBO:0000243	JAK2
ENSG00000097007	ENSG00000097007	SBO:0000243	ABL1
ENSG00000097021	ENSG00000097021	SBO:0000243	ACOT7
ENSG00000097033	ENSG00000097033	SBO:0000243	SH3GLB1
ENSG00000097046	ENSG00000097046	SBO:0000243	CDC7
ENSG00000099194	ENSG00000099194	SBO:0000243	SCD
ENSG00000099308	ENSG00000099308	SBO:0000243	MAST3
ENSG00000099377	ENSG00000099377	SBO:0000243	HSD3B7
ENSG00000099381	ENSG00000099381	SBO:0000243	SETD1A
ENSG00000099624	ENSG00000099624	SBO:0000243	ATP5F1D
ENSG00000099785	ENSG00000099785	SBO:0000243	MARCHF2
ENSG00000099795	ENSG00000099795	SBO:0000243	NDUFB7
ENSG00000099797	ENSG00000099797	SBO:0000243	TECR
ENSG00000099804	ENSG00000099804	SBO:0000243	CDC34
ENSG00000099810	ENSG00000099810	SBO:0000243	MTAP
ENSG00000099817	ENSG00000099817	SBO:0000243	POLR2E
ENSG00000099821	ENSG00000099821	SBO:0000243	POLRMT
ENSG00000099875	ENSG00000099875	SBO:0000243	MKNK2
ENSG00000099904	ENSG00000099904	SBO:0000243	ZDHHC8
ENSG00000099984	ENSG00000099984	SBO:0000243	GSTT2
ENSG00000099998	ENSG00000099998	SBO:0000243	GGT5
ENSG00000100023	ENSG00000100023	SBO:0000243	PPIL2
ENSG00000100024	ENSG00000100024	SBO:0000243	UPB1
ENSG00000100030	ENSG00000100030	SBO:0000243	MAPK1
ENSG00000100031	ENSG00000100031	SBO:0000243	GGT1
ENSG00000100033	ENSG00000100033	SBO:0000243	PRODH
ENSG00000100034	ENSG00000100034	SBO:0000243	PPM1F
ENSG00000100075	ENSG00000100075	SBO:0000243	SLC25A1
ENSG00000100077	ENSG00000100077	SBO:0000243	GRK3
ENSG00000100078	ENSG00000100078	SBO:0000243	PLA2G3
ENSG00000100092	ENSG00000100092	SBO:0000243	SH3BP1
ENSG00000100101	ENSG00000100101	SBO:0000243	Z83844.1
ENSG00000100116	ENSG00000100116	SBO:0000243	GCAT
ENSG00000100121	ENSG00000100121	SBO:0000243	GGTLC2
ENSG00000100142	ENSG00000100142	SBO:0000243	POLR2F
ENSG00000100156	ENSG00000100156	SBO:0000243	SLC16A8
ENSG00000100170	ENSG00000100170	SBO:0000243	SLC5A1
ENSG00000100197	ENSG00000100197	SBO:0000243	CYP2D6
ENSG00000100243	ENSG00000100243	SBO:0000243	CYB5R3
ENSG00000100253	ENSG00000100253	SBO:0000243	MIOX
ENSG00000100288	ENSG00000100288	SBO:0000243	CHKB
ENSG00000100292	ENSG00000100292	SBO:0000243	HMOX1
ENSG00000100294	ENSG00000100294	SBO:0000243	MCAT
ENSG00000100299	ENSG00000100299	SBO:0000243	ARSA
ENSG00000100330	ENSG00000100330	SBO:0000243	MTMR3
ENSG00000100344	ENSG00000100344	SBO:0000243	PNPLA3
ENSG00000100348	ENSG00000100348	SBO:0000243	TXN2
ENSG00000100354	ENSG00000100354	SBO:0000243	TNRC6B
ENSG00000100372	ENSG00000100372	SBO:0000243	SLC25A17
ENSG00000100393	ENSG00000100393	SBO:0000243	EP300
ENSG00000100412	ENSG00000100412	SBO:0000243	ACO2
ENSG00000100413	ENSG00000100413	SBO:0000243	POLR3H
ENSG00000100416	ENSG00000100416	SBO:0000243	TRMU
ENSG00000100417	ENSG00000100417	SBO:0000243	PMM1
ENSG00000100422	ENSG00000100422	SBO:0000243	CERK
ENSG00000100442	ENSG00000100442	SBO:0000243	FKBP3
ENSG00000100448	ENSG00000100448	SBO:0000243	CTSG
ENSG00000100462	ENSG00000100462	SBO:0000243	PRMT5
ENSG00000100479	ENSG00000100479	SBO:0000243	POLE2
ENSG00000100483	ENSG00000100483	SBO:0000243	VCPKMT
ENSG00000100490	ENSG00000100490	SBO:0000243	CDKL1
ENSG00000100504	ENSG00000100504	SBO:0000243	PYGL
ENSG00000100522	ENSG00000100522	SBO:0000243	GNPNAT1
ENSG00000100526	ENSG00000100526	SBO:0000243	CDKN3
ENSG00000100554	ENSG00000100554	SBO:0000243	ATP6V1D
ENSG00000100564	ENSG00000100564	SBO:0000243	PIGH
ENSG00000100577	ENSG00000100577	SBO:0000243	GSTZ1
ENSG00000100596	ENSG00000100596	SBO:0000243	SPTLC2
ENSG00000100600	ENSG00000100600	SBO:0000243	LGMN
ENSG00000100605	ENSG00000100605	SBO:0000243	ITPK1
ENSG00000100614	ENSG00000100614	SBO:0000243	PPM1A
ENSG00000100626	ENSG00000100626	SBO:0000243	GALNT16
ENSG00000100644	ENSG00000100644	SBO:0000243	HIF1A
ENSG00000100652	ENSG00000100652	SBO:0000243	SLC10A1
ENSG00000100678	ENSG00000100678	SBO:0000243	SLC8A3
ENSG00000100714	ENSG00000100714	SBO:0000243	MTHFD1
ENSG00000100749	ENSG00000100749	SBO:0000243	VRK1
ENSG00000100784	ENSG00000100784	SBO:0000243	RPS6KA5
ENSG00000100814	ENSG00000100814	SBO:0000243	CCNB1IP1
ENSG00000100865	ENSG00000100865	SBO:0000243	CINP
ENSG00000100867	ENSG00000100867	SBO:0000243	DHRS2
ENSG00000100889	ENSG00000100889	SBO:0000243	PCK2
ENSG00000100938	ENSG00000100938	SBO:0000243	GMPR2
ENSG00000100979	ENSG00000100979	SBO:0000243	PLTP
ENSG00000100983	ENSG00000100983	SBO:0000243	GSS
ENSG00000100994	ENSG00000100994	SBO:0000243	PYGB
ENSG00000100997	ENSG00000100997	SBO:0000243	ABHD12
ENSG00000101049	ENSG00000101049	SBO:0000243	SGK2
ENSG00000101109	ENSG00000101109	SBO:0000243	STK4
ENSG00000101146	ENSG00000101146	SBO:0000243	RAE1
ENSG00000101160	ENSG00000101160	SBO:0000243	CTSZ
ENSG00000101187	ENSG00000101187	SBO:0000243	SLCO4A1
ENSG00000101210	ENSG00000101210	SBO:0000243	EEF1A2
ENSG00000101213	ENSG00000101213	SBO:0000243	PTK6
ENSG00000101224	ENSG00000101224	SBO:0000243	CDC25B
ENSG00000101247	ENSG00000101247	SBO:0000243	NDUFAF5
ENSG00000101255	ENSG00000101255	SBO:0000243	TRIB3
ENSG00000101266	ENSG00000101266	SBO:0000243	CSNK2A1
ENSG00000101276	ENSG00000101276	SBO:0000243	SLC52A3
ENSG00000101290	ENSG00000101290	SBO:0000243	CDS2
ENSG00000101306	ENSG00000101306	SBO:0000243	MYLK2
ENSG00000101323	ENSG00000101323	SBO:0000243	HAO1
ENSG00000101333	ENSG00000101333	SBO:0000243	PLCB4
ENSG00000101336	ENSG00000101336	SBO:0000243	HCK
ENSG00000101349	ENSG00000101349	SBO:0000243	PAK5
ENSG00000101365	ENSG00000101365	SBO:0000243	IDH3B
ENSG00000101438	ENSG00000101438	SBO:0000243	SLC32A1
ENSG00000101444	ENSG00000101444	SBO:0000243	AHCY
ENSG00000101464	ENSG00000101464	SBO:0000243	PIGU
ENSG00000101473	ENSG00000101473	SBO:0000243	ACOT8
ENSG00000101557	ENSG00000101557	SBO:0000243	USP14
ENSG00000101558	ENSG00000101558	SBO:0000243	VAPA
ENSG00000101574	ENSG00000101574	SBO:0000243	METTL4
ENSG00000101577	ENSG00000101577	SBO:0000243	LPIN2
ENSG00000101638	ENSG00000101638	SBO:0000243	ST8SIA5
ENSG00000101654	ENSG00000101654	SBO:0000243	RNMT
ENSG00000101670	ENSG00000101670	SBO:0000243	LIPG
ENSG00000101695	ENSG00000101695	SBO:0000243	RNF125
ENSG00000101751	ENSG00000101751	SBO:0000243	POLI
ENSG00000101752	ENSG00000101752	SBO:0000243	MIB1
ENSG00000101782	ENSG00000101782	SBO:0000243	RIOK3
ENSG00000101846	ENSG00000101846	SBO:0000243	STS
ENSG00000101849	ENSG00000101849	SBO:0000243	TBL1X
ENSG00000101868	ENSG00000101868	SBO:0000243	POLA1
ENSG00000101871	ENSG00000101871	SBO:0000243	MID1
ENSG00000101890	ENSG00000101890	SBO:0000243	GUCY2F
ENSG00000101892	ENSG00000101892	SBO:0000243	ATP1B4
ENSG00000101901	ENSG00000101901	SBO:0000243	ALG13
ENSG00000101911	ENSG00000101911	SBO:0000243	PRPS2
ENSG00000101945	ENSG00000101945	SBO:0000243	SUV39H1
ENSG00000101974	ENSG00000101974	SBO:0000243	ATP11C
ENSG00000101986	ENSG00000101986	SBO:0000243	ABCD1
ENSG00000102010	ENSG00000102010	SBO:0000243	BMX
ENSG00000102030	ENSG00000102030	SBO:0000243	NAA10
ENSG00000102032	ENSG00000102032	SBO:0000243	RENBP
ENSG00000102043	ENSG00000102043	SBO:0000243	MTMR8
ENSG00000102078	ENSG00000102078	SBO:0000243	SLC25A14
ENSG00000102096	ENSG00000102096	SBO:0000243	PIM2
ENSG00000102100	ENSG00000102100	SBO:0000243	SLC35A2
ENSG00000102125	ENSG00000102125	SBO:0000243	TAZ
ENSG00000102144	ENSG00000102144	SBO:0000243	PGK1
ENSG00000102172	ENSG00000102172	SBO:0000243	SMS
ENSG00000102225	ENSG00000102225	SBO:0000243	CDK16
ENSG00000102226	ENSG00000102226	SBO:0000243	USP11
ENSG00000102230	ENSG00000102230	SBO:0000243	PCYT1B
ENSG00000102309	ENSG00000102309	SBO:0000243	PIN4
ENSG00000102312	ENSG00000102312	SBO:0000243	PORCN
ENSG00000102383	ENSG00000102383	SBO:0000243	ZDHHC15
ENSG00000102393	ENSG00000102393	SBO:0000243	GLA
ENSG00000102572	ENSG00000102572	SBO:0000243	STK24
ENSG00000102575	ENSG00000102575	SBO:0000243	ACP5
ENSG00000102595	ENSG00000102595	SBO:0000243	UGGT2
ENSG00000102699	ENSG00000102699	SBO:0000243	PARP4
ENSG00000102743	ENSG00000102743	SBO:0000243	SLC25A15
ENSG00000102755	ENSG00000102755	SBO:0000243	FLT1
ENSG00000102780	ENSG00000102780	SBO:0000243	DGKH
ENSG00000102858	ENSG00000102858	SBO:0000243	MGRN1
ENSG00000102882	ENSG00000102882	SBO:0000243	MAPK3
ENSG00000102893	ENSG00000102893	SBO:0000243	PHKB
ENSG00000102900	ENSG00000102900	SBO:0000243	NUP93
ENSG00000102967	ENSG00000102967	SBO:0000243	DHODH
ENSG00000102978	ENSG00000102978	SBO:0000243	POLR2C
ENSG00000103024	ENSG00000103024	SBO:0000243	NME3
ENSG00000103037	ENSG00000103037	SBO:0000243	SETD6
ENSG00000103044	ENSG00000103044	SBO:0000243	HAS3
ENSG00000103056	ENSG00000103056	SBO:0000243	SMPD3
ENSG00000103064	ENSG00000103064	SBO:0000243	SLC7A6
ENSG00000103066	ENSG00000103066	SBO:0000243	PLA2G15
ENSG00000103150	ENSG00000103150	SBO:0000243	MLYCD
ENSG00000103174	ENSG00000103174	SBO:0000243	NAGPA
ENSG00000103194	ENSG00000103194	SBO:0000243	USP10
ENSG00000103202	ENSG00000103202	SBO:0000243	NME4
ENSG00000103222	ENSG00000103222	SBO:0000243	ABCC1
ENSG00000103253	ENSG00000103253	SBO:0000243	HAGHL
ENSG00000103257	ENSG00000103257	SBO:0000243	SLC7A5
ENSG00000103266	ENSG00000103266	SBO:0000243	STUB1
ENSG00000103275	ENSG00000103275	SBO:0000243	UBE2I
ENSG00000103375	ENSG00000103375	SBO:0000243	AQP8
ENSG00000103404	ENSG00000103404	SBO:0000243	USP31
ENSG00000103415	ENSG00000103415	SBO:0000243	HMOX2
ENSG00000103485	ENSG00000103485	SBO:0000243	QPRT
ENSG00000103489	ENSG00000103489	SBO:0000243	XYLT1
ENSG00000103502	ENSG00000103502	SBO:0000243	CDIPT
ENSG00000103507	ENSG00000103507	SBO:0000243	BCKDK
ENSG00000103510	ENSG00000103510	SBO:0000243	KAT8
ENSG00000103546	ENSG00000103546	SBO:0000243	SLC6A2
ENSG00000103549	ENSG00000103549	SBO:0000243	RNF40
ENSG00000103569	ENSG00000103569	SBO:0000243	AQP9
ENSG00000103653	ENSG00000103653	SBO:0000243	CSK
ENSG00000103657	ENSG00000103657	SBO:0000243	HERC1
ENSG00000103707	ENSG00000103707	SBO:0000243	MTFMT
ENSG00000103740	ENSG00000103740	SBO:0000243	ACSBG1
ENSG00000103811	ENSG00000103811	SBO:0000243	CTSH
ENSG00000103876	ENSG00000103876	SBO:0000243	FAH
ENSG00000104044	ENSG00000104044	SBO:0000243	OCA2
ENSG00000104055	ENSG00000104055	SBO:0000243	TGM5
ENSG00000104205	ENSG00000104205	SBO:0000243	SGK3
ENSG00000104219	ENSG00000104219	SBO:0000243	ZDHHC2
ENSG00000104267	ENSG00000104267	SBO:0000243	CA2
ENSG00000104312	ENSG00000104312	SBO:0000243	RIPK2
ENSG00000104313	ENSG00000104313	SBO:0000243	EYA1
ENSG00000104325	ENSG00000104325	SBO:0000243	DECR1
ENSG00000104331	ENSG00000104331	SBO:0000243	BPNT2
ENSG00000104343	ENSG00000104343	SBO:0000243	UBE2W
ENSG00000104365	ENSG00000104365	SBO:0000243	IKBKB
ENSG00000104375	ENSG00000104375	SBO:0000243	STK3
ENSG00000104517	ENSG00000104517	SBO:0000243	UBR5
ENSG00000104522	ENSG00000104522	SBO:0000243	TSTA3
ENSG00000104524	ENSG00000104524	SBO:0000243	PYCR3
ENSG00000104549	ENSG00000104549	SBO:0000243	SQLE
ENSG00000104635	ENSG00000104635	SBO:0000243	SLC39A14
ENSG00000104687	ENSG00000104687	SBO:0000243	GSR
ENSG00000104695	ENSG00000104695	SBO:0000243	PPP2CB
ENSG00000104723	ENSG00000104723	SBO:0000243	TUSC3
ENSG00000104763	ENSG00000104763	SBO:0000243	ASAH1
ENSG00000104774	ENSG00000104774	SBO:0000243	MAN2B1
ENSG00000104808	ENSG00000104808	SBO:0000243	DHDH
ENSG00000104812	ENSG00000104812	SBO:0000243	GYS1
ENSG00000104814	ENSG00000104814	SBO:0000243	MAP4K1
ENSG00000104823	ENSG00000104823	SBO:0000243	ECH1
ENSG00000104879	ENSG00000104879	SBO:0000243	CKM
ENSG00000104885	ENSG00000104885	SBO:0000243	DOT1L
ENSG00000104888	ENSG00000104888	SBO:0000243	SLC17A7
ENSG00000104907	ENSG00000104907	SBO:0000243	TRMT1
ENSG00000104936	ENSG00000104936	SBO:0000243	DMPK
ENSG00000104951	ENSG00000104951	SBO:0000243	IL4I1
ENSG00000105053	ENSG00000105053	SBO:0000243	VRK3
ENSG00000105143	ENSG00000105143	SBO:0000243	SLC1A6
ENSG00000105146	ENSG00000105146	SBO:0000243	AURKC
ENSG00000105198	ENSG00000105198	SBO:0000243	LGALS13
ENSG00000105202	ENSG00000105202	SBO:0000243	FBL
ENSG00000105204	ENSG00000105204	SBO:0000243	DYRK1B
ENSG00000105205	ENSG00000105205	SBO:0000243	CLC
ENSG00000105220	ENSG00000105220	SBO:0000243	GPI
ENSG00000105221	ENSG00000105221	SBO:0000243	AKT2
ENSG00000105223	ENSG00000105223	SBO:0000243	PLD3
ENSG00000105254	ENSG00000105254	SBO:0000243	TBCB
ENSG00000105258	ENSG00000105258	SBO:0000243	POLR2I
ENSG00000105281	ENSG00000105281	SBO:0000243	SLC1A5
ENSG00000105287	ENSG00000105287	SBO:0000243	PRKD2
ENSG00000105355	ENSG00000105355	SBO:0000243	PLIN3
ENSG00000105379	ENSG00000105379	SBO:0000243	ETFB
ENSG00000105397	ENSG00000105397	SBO:0000243	TYK2
ENSG00000105398	ENSG00000105398	SBO:0000243	SULT2A1
ENSG00000105409	ENSG00000105409	SBO:0000243	ATP1A3
ENSG00000105426	ENSG00000105426	SBO:0000243	PTPRS
ENSG00000105499	ENSG00000105499	SBO:0000243	PLA2G4C
ENSG00000105509	ENSG00000105509	SBO:0000243	HAS1
ENSG00000105516	ENSG00000105516	SBO:0000243	DBP
ENSG00000105520	ENSG00000105520	SBO:0000243	PLPPR2
ENSG00000105552	ENSG00000105552	SBO:0000243	BCAT2
ENSG00000105568	ENSG00000105568	SBO:0000243	PPP2R1A
ENSG00000105607	ENSG00000105607	SBO:0000243	GCDH
ENSG00000105613	ENSG00000105613	SBO:0000243	MAST1
ENSG00000105639	ENSG00000105639	SBO:0000243	JAK3
ENSG00000105641	ENSG00000105641	SBO:0000243	SLC5A5
ENSG00000105647	ENSG00000105647	SBO:0000243	PIK3R2
ENSG00000105650	ENSG00000105650	SBO:0000243	PDE4C
ENSG00000105655	ENSG00000105655	SBO:0000243	ISYNA1
ENSG00000105669	ENSG00000105669	SBO:0000243	COPE
ENSG00000105675	ENSG00000105675	SBO:0000243	ATP4A
ENSG00000105679	ENSG00000105679	SBO:0000243	GAPDHS
ENSG00000105701	ENSG00000105701	SBO:0000243	FKBP8
ENSG00000105810	ENSG00000105810	SBO:0000243	CDK6
ENSG00000105835	ENSG00000105835	SBO:0000243	NAMPT
ENSG00000105851	ENSG00000105851	SBO:0000243	PIK3CG
ENSG00000105852	ENSG00000105852	SBO:0000243	PON3
ENSG00000105854	ENSG00000105854	SBO:0000243	PON2
ENSG00000105879	ENSG00000105879	SBO:0000243	CBLL1
ENSG00000105929	ENSG00000105929	SBO:0000243	ATP6V0A4
ENSG00000105939	ENSG00000105939	SBO:0000243	ZC3HAV1
ENSG00000105953	ENSG00000105953	SBO:0000243	OGDH
ENSG00000105976	ENSG00000105976	SBO:0000243	MET
ENSG00000106049	ENSG00000106049	SBO:0000243	HIBADH
ENSG00000106080	ENSG00000106080	SBO:0000243	FKBP14
ENSG00000106105	ENSG00000106105	SBO:0000243	GARS1
ENSG00000106123	ENSG00000106123	SBO:0000243	EPHB6
ENSG00000106258	ENSG00000106258	SBO:0000243	CYP3A5
ENSG00000106278	ENSG00000106278	SBO:0000243	PTPRZ1
ENSG00000106302	ENSG00000106302	SBO:0000243	HYAL4
ENSG00000106304	ENSG00000106304	SBO:0000243	SPAM1
ENSG00000106346	ENSG00000106346	SBO:0000243	USP42
ENSG00000106348	ENSG00000106348	SBO:0000243	IMPDH1
ENSG00000106384	ENSG00000106384	SBO:0000243	MOGAT3
ENSG00000106392	ENSG00000106392	SBO:0000243	C1GALT1
ENSG00000106397	ENSG00000106397	SBO:0000243	PLOD3
ENSG00000106459	ENSG00000106459	SBO:0000243	NRF1
ENSG00000106462	ENSG00000106462	SBO:0000243	EZH2
ENSG00000106605	ENSG00000106605	SBO:0000243	BLVRA
ENSG00000106617	ENSG00000106617	SBO:0000243	PRKAG2
ENSG00000106628	ENSG00000106628	SBO:0000243	POLD2
ENSG00000106633	ENSG00000106633	SBO:0000243	GCK
ENSG00000106636	ENSG00000106636	SBO:0000243	YKT6
ENSG00000106648	ENSG00000106648	SBO:0000243	GALNTL5
ENSG00000106683	ENSG00000106683	SBO:0000243	LIMK1
ENSG00000106688	ENSG00000106688	SBO:0000243	SLC1A1
ENSG00000106733	ENSG00000106733	SBO:0000243	NMRK1
ENSG00000106799	ENSG00000106799	SBO:0000243	TGFBR1
ENSG00000106853	ENSG00000106853	SBO:0000243	PTGR1
ENSG00000106976	ENSG00000106976	SBO:0000243	DNM1
ENSG00000106992	ENSG00000106992	SBO:0000243	AK1
ENSG00000107140	ENSG00000107140	SBO:0000243	TESK1
ENSG00000107159	ENSG00000107159	SBO:0000243	CA9
ENSG00000107165	ENSG00000107165	SBO:0000243	TYRP1
ENSG00000107242	ENSG00000107242	SBO:0000243	PIP5K1B
ENSG00000107317	ENSG00000107317	SBO:0000243	PTGDS
ENSG00000107341	ENSG00000107341	SBO:0000243	UBE2R2
ENSG00000107537	ENSG00000107537	SBO:0000243	PHYH
ENSG00000107611	ENSG00000107611	SBO:0000243	CUBN
ENSG00000107614	ENSG00000107614	SBO:0000243	TRDMT1
ENSG00000107643	ENSG00000107643	SBO:0000243	MAPK8
ENSG00000107669	ENSG00000107669	SBO:0000243	ATE1
ENSG00000107758	ENSG00000107758	SBO:0000243	PPP3CB
ENSG00000107779	ENSG00000107779	SBO:0000243	BMPR1A
ENSG00000107789	ENSG00000107789	SBO:0000243	MINPP1
ENSG00000107798	ENSG00000107798	SBO:0000243	LIPA
ENSG00000107819	ENSG00000107819	SBO:0000243	SFXN3
ENSG00000107854	ENSG00000107854	SBO:0000243	TNKS2
ENSG00000107902	ENSG00000107902	SBO:0000243	LHPP
ENSG00000107951	ENSG00000107951	SBO:0000243	MTPAP
ENSG00000107954	ENSG00000107954	SBO:0000243	NEURL1
ENSG00000107968	ENSG00000107968	SBO:0000243	MAP3K8
ENSG00000108106	ENSG00000108106	SBO:0000243	UBE2S
ENSG00000108179	ENSG00000108179	SBO:0000243	PPIF
ENSG00000108242	ENSG00000108242	SBO:0000243	CYP2C18
ENSG00000108381	ENSG00000108381	SBO:0000243	ASPA
ENSG00000108439	ENSG00000108439	SBO:0000243	PNPO
ENSG00000108443	ENSG00000108443	SBO:0000243	RPS6KB1
ENSG00000108468	ENSG00000108468	SBO:0000243	CBX1
ENSG00000108474	ENSG00000108474	SBO:0000243	PIGL
ENSG00000108479	ENSG00000108479	SBO:0000243	GALK1
ENSG00000108515	ENSG00000108515	SBO:0000243	ENO3
ENSG00000108523	ENSG00000108523	SBO:0000243	RNF167
ENSG00000108528	ENSG00000108528	SBO:0000243	SLC25A11
ENSG00000108559	ENSG00000108559	SBO:0000243	NUP88
ENSG00000108576	ENSG00000108576	SBO:0000243	SLC6A4
ENSG00000108592	ENSG00000108592	SBO:0000243	FTSJ3
ENSG00000108602	ENSG00000108602	SBO:0000243	ALDH3A1
ENSG00000108773	ENSG00000108773	SBO:0000243	KAT2A
