,GeoId,CALicensedHealthcareFacilityBedFACID,CALicensedHealthcareFacilityName,CALicensedHealthcareFacilityType,Count_HospitalBed_SkilledNursingBed,Count_HospitalBed_SpecialTreatmentProgramBed,Count_HospitalBed_IntermediateCareHabilitativeBed,Count_HospitalBed_IntermediateCareNursingBed,Count_HospitalBed_CongregateLivingHealthFacilityBed,Count_HospitalBed_IntermediateCareBed,Count_HospitalBed_CoronaryCareBed,Count_HospitalBed_IntensiveCareBed,Count_HospitalBed_IntensiveCareNewbornNurseryBed,Count_HospitalBed_PerinatalBed,Count_HospitalBed_UnspecifiedGeneralAcuteCareBed,Count_HospitalBed_BurnBed,Count_HospitalBed_PediatricBed,Count_HospitalBed_RenalTransplantBed,Count_HospitalBed_RehabilitationBed,Count_HospitalBed_AcuteRespiratoryCareBed,Count_HospitalBed_AcutePsychiatricCareBed,Count_HospitalBed_ChemicalDependencyRecoveryBed,Count_HospitalBed_PediatricIntensiveCareUnitBed,Count_HospitalBed_LaborAndDeliveryBed,Count_HospitalBed_IntermediateCareDevelopmentallyDisabledBed,Count_HospitalBed_PsychiatricHealthBed,Count_HospitalBed_PediatricDayAndRespiteCareBed,Count_HospitalBed_DialysisStationsBed,Count_HospitalBed_CorrectionalTreatmentCenterBed,Count_HospitalBed_HospiceBed
153,dcid:geoId/06001,ELMS/020000836,RUUS MANOR,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
154,dcid:geoId/06001,ELMS/020000877,ELENA'S ICF/DD-H,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
155,dcid:geoId/06001,ELMS/020000880,OAKLAND HEIGHTS NURSING AND REHABILITATION,dcs:SkilledNursingFacility,48,,,,,,,,,,,,,,,,,,,,,,,,,
156,dcid:geoId/06001,ELMS/020000960,BAHAMA HOME ICF/DDH,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
157,dcid:geoId/06001,ELMS/020000987,ELENA'S ICF/DD-H #2,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
158,dcid:geoId/06001,ELMS/020001052,SERRA CENTER SAN JUAN HOME,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
159,dcid:geoId/06001,ELMS/020001114,MAIN ICF/DD-N,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
160,dcid:geoId/06001,ELMS/020001146,ELENA'S ICF/DD-H #3,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
161,dcid:geoId/06001,ELMS/020001156,BARROW ICF/DD-N,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
162,dcid:geoId/06001,ELMS/020001157,SUNDALE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
163,dcid:geoId/06001,ELMS/020001179,BRIDLE ICF/DD-N,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
164,dcid:geoId/06001,ELMS/020001191,PORTSMOUTH ICF/DDH,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
165,dcid:geoId/06001,ELMS/020001198,LOYOLA ICF/DD-H,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
166,dcid:geoId/06001,ELMS/020001246,CITRON WAY ICF/DD-H,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
167,dcid:geoId/06001,ELMS/020001250,BELLAKEN SKILLED NURSING CENTER,dcs:SkilledNursingFacility,61,,,,,,,,,,,,,,,,,,,,,,,,,
168,dcid:geoId/06001,ELMS/020001252,VESTAL HOUSE ICF/DD-H,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
169,dcid:geoId/06001,ELMS/020001258,BUILD HOME,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
170,dcid:geoId/06001,ELMS/020001263,MIKA'S HOME ICF/DD-H,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
171,dcid:geoId/06001,ELMS/020001272,PERLITA HOUSE,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
172,dcid:geoId/06001,ELMS/020001276,LEWIS HOUSE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
173,dcid:geoId/06001,ELMS/020001282,GEORGE MARK CHILDREN'S HOUSE,dcs:CongregateLivingHealthFacility,,,,,9,,,,,,,,,,,,,,,,,,,,,
174,dcid:geoId/06001,ELMS/020001284,RUUS HOME ICF/DD-H,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
175,dcid:geoId/06013,ELMS/020001287,"EAST BAY INTEGRATED CARE, INC. - BRUNS HOUSE",dcs:HospiceFacility,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
176,dcid:geoId/06001,ELMS/020001289,NEAL'S HOME,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
177,dcid:geoId/06001,ELMS/020001292,JUSTIN'S HOME,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
178,dcid:geoId/06061,ELMS/030000004,ROSEVILLE POINT HEALTH & WELLNESS CENTER,dcs:SkilledNursingFacility,98,,,,,,,,,,,,,,,,,,,,,,,,,
179,dcid:geoId/06067,ELMS/030000005,COLLEGE OAK NURSING AND REHABILITATION CENTER,dcs:SkilledNursingFacility,120,,,,,,,,,,,,,,,,,,,,,,,,,
180,dcid:geoId/06061,ELMS/030000011,ROCK CREEK CARE CENTER,dcs:SkilledNursingFacility,84,,,,,,,,,,,,,,,,,,,,,,,,,
181,dcid:geoId/06009,ELMS/030000012,AVALON HEALTH CARE - SAN ANDREAS,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
182,dcid:geoId/06061,ELMS/030000013,AUBURN RAVINE TERRACE,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
183,dcid:geoId/06099,ELMS/030000016,NORTH STARR POSTACUTE CARE,dcs:SkilledNursingFacility,31,,,,,,,,,,,,,,,,,,,,,,,,,
184,dcid:geoId/06067,ELMS/030000019,NORWOOD PINES ALZHEIMERS CENTER,dcs:SkilledNursingFacility,161,,,,,,,,,,,,,,,,,,,,,,,,,
185,dcid:geoId/06109,ELMS/030000023,ADVENTIST HEALTH SONORA - D/P SNF (UNIT 6),dcs:SkilledNursingFacility,32,,,,,,,,,,,,,,,,,,,,,,,,,
186,dcid:geoId/06061,ELMS/030000024,WESTVIEW HEALTHCARE CENTER,dcs:SkilledNursingFacility,205,,,,,,,,,,,,,,,,,,,,,,,,,
187,dcid:geoId/06067,ELMS/030000028,MISSION CARMICHAEL HEALTHCARE CENTER,dcs:SkilledNursingFacility,135,,,,,,,,,,,,,,,,,,,,,,,,,
188,dcid:geoId/06067,ELMS/030000037,METHODIST HOSPITAL OF SACRAMENTO,dcs:GeneralAcuteCareFacility,,,,,,,10,10,12,22,104,,,,,,,,,,,,,,,
189,dcid:geoId/06067,ELMS/030000046,WINDSOR EL CAMINO CARE CENTER,dcs:SkilledNursingFacility,178,,,,,,,,,,,,,,,,,,,,,,,,,
190,dcid:geoId/06017,ELMS/030000047,WESTERN SLOPE HEALTH CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
191,dcid:geoId/06099,ELMS/030000050,MAIN WEST POSTACUTE CARE,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
192,dcid:geoId/06067,ELMS/030000053,ESKATON CARE CENTER MANZANITA,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
193,dcid:geoId/06067,ELMS/030000060,FOLSOM CARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
194,dcid:geoId/06017,ELMS/030000063,GOLD COUNTRY HEALTH CENTER,dcs:SkilledNursingFacility,68,,,,,,,,,,,,,,,,,,,,,,,,,
195,dcid:geoId/06099,ELMS/030000066,CERES POSTACUTE CARE,dcs:SkilledNursingFacility,46,,,,,,,,,,,,,,,,,,,,,,,,,
196,dcid:geoId/06067,ELMS/030000067,SACRAMENTO POST-ACUTE,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
197,dcid:geoId/06067,ELMS/030000071,ESKATON CARE CENTER FAIR OAKS,dcs:SkilledNursingFacility,149,,,,,,,,,,,,,,,,,,,,,,,,,
198,dcid:geoId/06005,ELMS/030000074,KIT CARSON NURSING & REHABILITATION CENTER,dcs:SkilledNursingFacility,199,,,,,,,,,,,,,,,,,,,,,,,,,
199,dcid:geoId/06067,ELMS/030000076,RIVER POINTE POST-ACUTE,dcs:SkilledNursingFacility,112,,,,,,,,,,,,,,,,,,,,,,,,,
200,dcid:geoId/06099,ELMS/030000079,OAKDALE NURSING AND REHABILITATION CENTER,dcs:SkilledNursingFacility,115,,,,,,,,,,,,,,,,,,,,,,,,,
201,dcid:geoId/06017,ELMS/030000085,THE PINES AT PLACERVILLE HEALTHCARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
202,dcid:geoId/06099,ELMS/030000088,CENTRAL VALLEY POST ACUTE,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
203,dcid:geoId/06061,ELMS/030000090,ROSEVILLE CARE CENTER,dcs:SkilledNursingFacility,210,,,,,,,,,,,,,,,,,,,,,,,,,
204,dcid:geoId/06099,ELMS/030000096,SAN LUIS CARE CENTER,dcs:SkilledNursingFacility,71,,,,,,,,,,,,,,,,,,,,,,,,,
205,dcid:geoId/06067,ELMS/030000105,WHITNEY OAKS CARE CENTER,dcs:SkilledNursingFacility,126,,,,,,,,,,,,,,,,,,,,,,,,,
206,dcid:geoId/06005,ELMS/030000108,SUTTER AMADOR HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,6,,8,38,,,,,,,,,,,,,,,
207,dcid:geoId/06061,ELMS/030000109,SUTTER AUBURN FAITH HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,4,4,,,56,,,,,,,,,,,,,,,
208,dcid:geoId/06067,ELMS/030000113,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,8,116,49,32,339,12,40,10,19,,,,,,,,,,,
209,dcid:geoId/06017,ELMS/030000114,BARTON MEMORIAL HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,8,,10,45,,,,,,,,,,,,,,,
210,dcid:geoId/06077,ELMS/030000117,DAMERON HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,12,12,16,,146,,16,,,,,,,,,,,,,
211,dcid:geoId/06077,ELMS/030000118,DOCTORS HOSPITAL OF MANTECA,dcs:GeneralAcuteCareFacility,,,,,,,,8,,5,60,,,,,,,,,,,,,,,
212,dcid:geoId/06009,ELMS/030000120,MARK TWAIN MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,8,,,17,,,,,,,,,,,,,,,
213,dcid:geoId/06017,ELMS/030000121,MARSHALL MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,20,,17,74,,,,,,,,,,,,,,,
214,dcid:geoId/06099,ELMS/030000122,DOCTORS MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,12,32,45,56,227,,22,,,,,,,,,,,,,
215,dcid:geoId/06099,ELMS/030000123,MEMORIAL MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,12,23,12,29,333,,10,,,,,,,,,,,,,
216,dcid:geoId/06067,ELMS/030000124,MERCY GENERAL HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,46,,17,326,,,,30,,,,,,,,,,,
217,dcid:geoId/06099,ELMS/030000125,EMANUEL MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,12,6,28,163,,,,,,,,,,,,,,,
218,dcid:geoId/06067,ELMS/030000127,MERCY SAN JUAN MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,11,45,26,32,248,,8,,,,,,,,,,,,,
219,dcid:geoId/06099,ELMS/030000129,CENTRAL VALLEY SPECIALTY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,,,,96,,,,,,,,,,,,,,,
220,dcid:geoId/06067,ELMS/030000130,KAISER FOUNDATION HOSPITAL - SACRAMENTO,dcs:GeneralAcuteCareFacility,,,,,,,9,25,,,253,,,,,,,,,,,,,,,
221,dcid:geoId/06099,ELMS/030000131,OAK VALLEY HOSPITAL DISTRICT,dcs:GeneralAcuteCareFacility,,,,,,,,5,,,30,,,,,,,,,,,,,,,
222,dcid:geoId/06067,ELMS/030000133,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,dcs:GeneralAcuteCareFacility,,,,,,,,30,8,29,174,,,,,,,,,,,,,,,
223,dcid:geoId/06061,ELMS/030000134,SUTTER ROSEVILLE MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,8,48,16,9,207,,9,,55,,,,,,,,,,,
224,dcid:geoId/06077,ELMS/030000135,SAN JOAQUIN GENERAL HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,16,25,16,95,,,,,,,,,,,,,,,
225,dcid:geoId/06077,ELMS/030000139,ADVENTIST HEALTH LODI MEMORIAL,dcs:GeneralAcuteCareFacility,,,,,,,,10,4,16,156,,,,8,,,,,,,,,,,
226,dcid:geoId/06077,ELMS/030000141,SUTTER TRACY COMMUNITY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,8,,7,62,,,,,,,,,,,,,,,
227,dcid:geoId/06077,ELMS/030000143,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,dcs:GeneralAcuteCareFacility,,,,,,,9,20,30,27,246,,13,,,10,,,,,,,,,,
228,dcid:geoId/06113,ELMS/030000146,WOODLAND MEMORIAL HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,8,4,7,48,,7,,,,,,,,,,,,,
229,dcid:geoId/06113,ELMS/030000149,SUTTER DAVIS HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,6,,12,30,,,,,,,,,,,,,,,
230,dcid:geoId/06067,ELMS/030000151,"SUTTER MEDICAL CENTER, SACRAMENTO",dcs:GeneralAcuteCareFacility,,,,,,,,80,61,73,269,,40,,,,,,,,,,,,,
231,dcid:geoId/06067,ELMS/030000160,WINDSOR CARE CENTER OF SACRAMENTO,dcs:SkilledNursingFacility,128,,,,,,,,,,,,,,,,,,,,,,,,,
232,dcid:geoId/06067,ELMS/030000165,MOUNTAIN MANOR SENIOR RESIDENCE,dcs:SkilledNursingFacility,47,,,,,,,,,,,,,,,,,,,,,,,,,
233,dcid:geoId/06061,ELMS/030000280,AUBURN OAKS CARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
234,dcid:geoId/06099,ELMS/030000288,TURLOCK NURSING AND REHABILITATION CENTER,dcs:SkilledNursingFacility,144,,,,,,,,,,,,,,,,,,,,,,,,,
235,dcid:geoId/06113,ELMS/030000301,WOODLAND MEMORIAL HOSPITAL D/P APH,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,31,,,,,,,,,
236,dcid:geoId/06067,ELMS/030000320,"SIERRA VISTA HOSPITAL, INC.",dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,171,,,,,,,,,
237,dcid:geoId/06109,ELMS/030000365,ADVENTIST HEALTH SONORA,dcs:GeneralAcuteCareFacility,,,,,,,,,,,12,,,,,,,,,,,,,,,
238,dcid:geoId/06061,ELMS/030000530,OAK RIDGE HEALTHCARE CENTER,dcs:SkilledNursingFacility,67,,,,,,,,,,,,,,,,,,,,,,,,,
239,dcid:geoId/06061,ELMS/030000560,PINE CREEK CARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
240,dcid:geoId/06061,ELMS/030000589,LINCOLN MEADOWS CARE CENTER,dcs:SkilledNursingFacility,97,,,,,,,,,,,,,,,,,,,,,,,,,
241,dcid:geoId/06067,ELMS/030000796,SUTTER CENTER FOR PSYCHIATRY,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,73,,,,,,,,,
242,dcid:geoId/06067,ELMS/030000820,MANORCARE HEALTH SERVICES (CITRUS HEIGHTS),dcs:SkilledNursingFacility,162,,,,,,,,,,,,,,,,,,,,,,,,,
243,dcid:geoId/06067,ELMS/030000822,HERITAGE OAKS HOSPITAL,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,125,,,,,,,,,
244,dcid:geoId/06099,ELMS/030000852,BRANDEL MANOR,dcs:SkilledNursingFacility,145,,,,,,,,,,,,,,,,,,,,,,,,,
245,dcid:geoId/06067,ELMS/030000854,BRUCEVILLE TERRACE - D/P SNF OF METHODIST HOSPITAL,dcs:SkilledNursingFacility,171,,,,,,,,,,,,,,,,,,,,,,,,,
246,dcid:geoId/06077,ELMS/030000862,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,35,,,,,,,,,
247,dcid:geoId/06067,ELMS/030000901,MERCY HOSPITAL OF FOLSOM,dcs:GeneralAcuteCareFacility,,,,,,,,8,,8,90,,,,,,,,,,,,,,,
248,dcid:geoId/06067,ELMS/030000907,VIBRA HOSPITAL OF SACRAMENTO,dcs:GeneralAcuteCareFacility,,,,,,,,6,,,52,,,,,,,,,,,,,,,
249,dcid:geoId/06077,ELMS/030000973,KAISER FOUNDATION HOSPITAL MANTECA,dcs:GeneralAcuteCareFacility,,,,,,,,6,,,55,,,,,,,,,,,,,,,
250,dcid:geoId/06067,ELMS/030001004,AMERICAN RIVER CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
251,dcid:geoId/06017,ELMS/030001064,MARSHALL MEDICAL CENTER D/P SNF,dcs:SkilledNursingFacility,14,,,,,,,,,,,,,,,,,,,,,,,,,
252,dcid:geoId/06067,ELMS/030001131,ESKATON VILLAGE CARE CENTER,dcs:SkilledNursingFacility,35,,,,,,,,,,,,,,,,,,,,,,,,,
253,dcid:geoId/06067,ELMS/030001168,MID-TOWN OAKS POST-ACUTE,dcs:SkilledNursingFacility,100,,,,,,,,,,,,,,,,,,,,,,,,,
254,dcid:geoId/06077,ELMS/030001254,KAISER FOUNDATION HOSPITAL MANTECA D/P SNF,dcs:SkilledNursingFacility,19,,,,,,,,,,,,,,,,,,,,,,,,,
255,dcid:geoId/06061,ELMS/030001370,KAISER FOUNDATION HOSPITAL - ROSEVILLE,dcs:GeneralAcuteCareFacility,,,,,,,,30,48,84,146,,32,,,,,,,,,,,,,
256,dcid:geoId/06067,ELMS/030001506,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA,dcs:GeneralAcuteCareFacility,,,,,,,,10,,,20,10,20,,20,,,,,,,,,,,
257,dcid:geoId/06017,ELMS/030001525,BARTON HOSPITAL D/P SNF,dcs:SkilledNursingFacility,48,,,,,,,,,,,,,,,,,,,,,,,,,
258,dcid:geoId/06099,ELMS/030001568,DOCTORS MEDICAL CENTER - BEHAVIORAL HEALTH DEPARTMENT,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,63,4,,,,,,,,
259,dcid:geoId/06061,ELMS/030001605,SIENA SKILLED NURSING & REHABILITATION CENTER,dcs:SkilledNursingFacility,107,,,,,,,,,,,,,,,,,,,,,,,,,
260,dcid:geoId/06109,ELMS/030001615,AVALON CARE CENTER - SONORA,dcs:SkilledNursingFacility,210,,,,,,,,,,,,,,,,,,,,,,,,,
261,dcid:geoId/06099,ELMS/030001657,COVENANT VILLAGE OF TURLOCK CARE CENTER,dcs:SkilledNursingFacility,50,,,,,,,,,,,,,,,,,,,,,,,,,
262,dcid:geoId/06099,ELMS/030001661,STANISLAUS SURGICAL HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,,,,23,,,,,,,,,,,,,,,
263,dcid:geoId/06109,ELMS/030001799,ADVENTIST HEALTH SONORA,dcs:GeneralAcuteCareFacility,,,,,,,,6,,7,59,,,,,,,,,,,,,,,
264,dcid:geoId/06113,ELMS/030001812,WOODLAND SKILLED NURSING FACILITY,dcs:SkilledNursingFacility,91,,,,,,,,,,,,,,,,,,,,,,,,,
265,dcid:geoId/06113,ELMS/030001815,COURTYARD HEALTH CARE CENTER,dcs:SkilledNursingFacility,112,,,,,,,,,,,,,,,,,,,,,,,,,
266,dcid:geoId/06113,ELMS/030001817,COTTONWOOD HEALTH CARE CENTER,dcs:SkilledNursingFacility,98,,,,,,,,,,,,,,,,,,,,,,,,,
267,dcid:geoId/06077,ELMS/030001819,"FULTON GARDENS POST ACUTE, LLC",dcs:SkilledNursingFacility,116,,,,,,,,,,,,,,,,,,,,,,,,,
268,dcid:geoId/06067,ELMS/030001821,WOODSIDE HEALTHCARE CENTER,dcs:SkilledNursingFacility,58,,,,,,,,,,,,,,,,,,,,,,,,,
269,dcid:geoId/06077,ELMS/030001823,DYCORA TRANSITIONAL HEALTH - WEBER OAKS,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
270,dcid:geoId/06077,ELMS/030001825,LODI NURSING & REHABILITATION,dcs:SkilledNursingFacility,74,,,,,,,,,,,,,,,,,,,,,,,,,
271,dcid:geoId/06067,ELMS/030001827,SAINT CLAIRE'S NURSING CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
272,dcid:geoId/06067,ELMS/030001829,ACC CARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
273,dcid:geoId/06067,ELMS/030001831,GRAMERCY COURT,dcs:SkilledNursingFacility,120,,,,,,,,,,,,,,,,,,,,,,,,,
274,dcid:geoId/06019,ELMS/040000002,KINGSBURG CENTER,dcs:SkilledNursingFacility,86,,,,,,,,,,,,,,,,,,,,,,,,,
275,dcid:geoId/06019,ELMS/040000004,FRESNO POSTACUTE CARE,dcs:SkilledNursingFacility,80,,,,,,,,,,,,,,,,,,,,,,,,,
276,dcid:geoId/06019,ELMS/040000007,DYCORA TRANSITIONAL HEALTH - FRESNO,dcs:SkilledNursingFacility,232,,,,,,,,,,,,,,,,,,,,,,,,,
277,dcid:geoId/06019,ELMS/040000010,PALM VILLAGE RETIREMENT COMMUNITY HEALTH CARE CTR.,dcs:SkilledNursingFacility,120,,,,,,,,,,,,,,,,,,,,,,,,,
278,dcid:geoId/06019,ELMS/040000012,EVERGREEN CARE CENTER,dcs:SkilledNursingFacility,49,,,,,,,,,,,,,,,,,,,,,,,,,
279,dcid:geoId/06019,ELMS/040000013,"CALIFORNIA HOME FOR THE AGED, INC.",dcs:SkilledNursingFacility,120,,,,,,,,,,,,,,,,,,,,,,,,,
280,dcid:geoId/06019,ELMS/040000014,HORIZON HEALTH AND SUBACUTE CENTER,dcs:SkilledNursingFacility,180,,,,,,,,,,,,,,,,,,,,,,,,,
281,dcid:geoId/06019,ELMS/040000015,"BETHEL LUTHERAN HOME, INC.",dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
282,dcid:geoId/06039,ELMS/040000018,PALMS CARE CENTER,dcs:SkilledNursingFacility,62,,,,,,,,,,,,,,,,,,,,,,,,,
283,dcid:geoId/06019,ELMS/040000019,DYCORA TRANSITIONAL HEALTH - CLOVIS,dcs:SkilledNursingFacility,57,,,,,,,,,,,,,,,,,,,,,,,,,
284,dcid:geoId/06019,ELMS/040000025,FOWLER CARE CENTER,dcs:SkilledNursingFacility,46,,,,,,,,,,,,,,,,,,,,,,,,,
285,dcid:geoId/06019,ELMS/040000026,DYCORA TRANSITIONAL HEALTH - MEMORY CARE OF FRESNO,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
286,dcid:geoId/06047,ELMS/040000027,LA SIERRA CARE CENTER,dcs:SkilledNursingFacility,68,,,,,,,,,,,,,,,,,,,,,,,,,
287,dcid:geoId/06047,ELMS/040000031,LOS BANOS NURSING & REHABILITATION CENTER,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
288,dcid:geoId/06019,ELMS/040000033,DYCORA TRANSITIONAL HEALTH - FOWLER,dcs:SkilledNursingFacility,49,,,,,,,,,,,,,,,,,,,,,,,,,
289,dcid:geoId/06039,ELMS/040000034,MADERA REHABILITATION & NURSING CENTER,dcs:SkilledNursingFacility,176,,,,,,,,,,,,,,,,,,,,,,,,,
290,dcid:geoId/06047,ELMS/040000035,FRANCISCAN CONVALESCENT HOSPITAL,dcs:SkilledNursingFacility,71,,,,,,,,,,,,,,,,,,,,,,,,,
291,dcid:geoId/06019,ELMS/040000036,"MANNING GARDENS CARE CENTER, INC.",dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
292,dcid:geoId/06019,ELMS/040000037,SIERRA VISTA HEALTHCARE,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
293,dcid:geoId/06047,ELMS/040000039,"GRACE HOME, INC.",dcs:SkilledNursingFacility,33,,,,,,,,,,,,,,,,,,,,,,,,,
294,dcid:geoId/06031,ELMS/040000042,"HACIENDA POST ACUTE, INC.",dcs:SkilledNursingFacility,131,,,,,,,,,,,,,,,,,,,,,,,,,
295,dcid:geoId/06019,ELMS/040000043,FRESNO NURSING CENTER,dcs:SkilledNursingFacility,65,,,,,,,,,,,,,,,,,,,,,,,,,
296,dcid:geoId/06047,ELMS/040000046,MERCED NURSING & REHABILITATION CENTER,dcs:SkilledNursingFacility,79,,,,,,,,,,,,,,,,,,,,,,,,,
297,dcid:geoId/06019,ELMS/040000047,HEALTHCARE CENTRE OF FRESNO,dcs:SkilledNursingFacility,155,,,,,,,,,,,,,,,,,,,,,,,,,
298,dcid:geoId/06047,ELMS/040000048,MERCED BEHAVIORAL CENTER,dcs:SkilledNursingFacility,0,96,,,,,,,,,,,,,,,,,,,,,,,,
299,dcid:geoId/06019,ELMS/040000049,DYCORA TRANSITIONAL HEALTH - MANCHESTER,dcs:SkilledNursingFacility,121,,,,,,,,,,,,,,,,,,,,,,,,,
300,dcid:geoId/06047,ELMS/040000050,HY-LOND HEALTH CARE CENTER - MERCED,dcs:SkilledNursingFacility,121,,,,,,,,,,,,,,,,,,,,,,,,,
301,dcid:geoId/06019,ELMS/040000051,OAKWOOD GARDENS CARE CENTER,dcs:SkilledNursingFacility,103,,,,,,,,,,,,,,,,,,,,,,,,,
302,dcid:geoId/06019,ELMS/040000052,ROLLING HILLS CARE CENTER,dcs:SkilledNursingFacility,34,,,,,,,,,,,,,,,,,,,,,,,,,
303,dcid:geoId/06039,ELMS/040000058,OAKHURST HEALTHCARE CENTER,dcs:SkilledNursingFacility,66,,,,,,,,,,,,,,,,,,,,,,,,,
304,dcid:geoId/06019,ELMS/040000059,NORTH POINTE HEALTHCARE CENTRE,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
305,dcid:geoId/06019,ELMS/040000060,SIERRA VIEW HOMES INC.,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
306,dcid:geoId/06019,ELMS/040000061,SUNNYSIDE CONVALESCENT HOSPITAL,dcs:SkilledNursingFacility,107,,,,,,,,,,,,,,,,,,,,,,,,,
307,dcid:geoId/06019,ELMS/040000063,PACIFIC GARDENS NURSING AND REHABILITATION CENTER,dcs:SkilledNursingFacility,180,,,,,,,,,,,,,,,,,,,,,,,,,
