observationDate,value,observationAbout,variableMeasured,unit
2015,21185000,country/USA,dcid:Expenditure_ExpenditureActivity_ScholarshipFelllowships_PublicInstitution_LessThanTwoYear_NonOperatingGrants,USDollar
2015,3.1,country/USA,dcid:Expenditure_ExpenditureActivity_ScholarshipFelllowships_PublicInstitution_LessThanTwoYear_NonOperatingGrants,Percent
2015,27773113000,country/USA,dcid:Expenditure_ExpenditureActivity_AuxiliaryEnterprises_PublicInstitution_FourYear_NonOperatingGrants,USDollar
2015,10.3,country/USA,dcid:Expenditure_ExpenditureActivity_AuxiliaryEnterprises_PublicInstitution_FourYear_NonOperatingGrants,Percent
2015,2465480000,country/USA,dcid:Expenditure_ExpenditureActivity_AuxiliaryEnterprises_PublicInstitution_TwoYear_NonOperatingGrants,USDollar
2015,4.5,country/USA,dcid:Expenditure_ExpenditureActivity_AuxiliaryEnterprises_PublicInstitution_TwoYear_NonOperatingGrants,Percent
2015,36749014000,country/USA,dcid:Expenditure_ExpenditureActivity_HospitalServices_PublicInstitution_FourYear_NonOperatingGrants,USDollar
2015,13.6,country/USA,dcid:Expenditure_ExpenditureActivity_HospitalServices_PublicInstitution_FourYear_NonOperatingGrants,Percent
2015,0,country/USA,dcid:Expenditure_ExpenditureActivity_HospitalServices_PublicInstitution_TwoYear_NonOperatingGrants,USDollar
2015,0,country/USA,dcid:Expenditure_ExpenditureActivity_HospitalServices_PublicInstitution_TwoYear_NonOperatingGrants,Percent
2015,1569137000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_IndependentOperations_NonOperatingGrants,USDollar
2015,0.6,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_IndependentOperations_NonOperatingGrants,Percent
2015,0,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_IndependentOperations_NonOperatingGrants,USDollar
2015,0,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_IndependentOperations_NonOperatingGrants,Percent
2015,9238850000,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpensesAndDeductions_PublicInstitution_FourYear_NonOperatingGrants,USDollar
2015,3.4,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpensesAndDeductions_PublicInstitution_FourYear_NonOperatingGrants,Percent
2015,2122411000,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpensesAndDeductions_PublicInstitution_TwoYear_NonOperatingGrants,USDollar
2015,3.9,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpensesAndDeductions_PublicInstitution_TwoYear_NonOperatingGrants,Percent
2015,67433000,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpensesAndDeductions_PublicInstitution_LessThanTwoYear_NonOperatingGrants,USDollar
2015,9.8,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpensesAndDeductions_PublicInstitution_LessThanTwoYear_NonOperatingGrants,Percent
2015,199554448000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_TotalRevenueInvestmentReturn_NonOperatingGrants,USDollar
2015,100,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_TotalRevenueInvestmentReturn_NonOperatingGrants,Percent
2015,971543000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_TotalRevenueInvestmentReturn_NonOperatingGrants,USDollar
2015,100,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_TotalRevenueInvestmentReturn_NonOperatingGrants,Percent
2015,189988000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_TotalRevenueInvestmentReturn_NonOperatingGrants,USDollar
2015,100,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_TotalRevenueInvestmentReturn_NonOperatingGrants,Percent
2015,69522829000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_TuitionAndFees_NonOperatingGrants,USDollar
2015,34.8,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_TuitionAndFees_NonOperatingGrants,Percent
2015,736709000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_TuitionAndFees_NonOperatingGrants,USDollar
2015,75.8,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_TuitionAndFees_NonOperatingGrants,Percent
2015,129469000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_TuitionAndFees_NonOperatingGrants,USDollar
2015,68.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_TuitionAndFees_NonOperatingGrants,Percent
2015,989333000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_NonOperatingGrants,USDollar
2015,0.5,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_NonOperatingGrants,Percent
2015,18818000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_NonOperatingGrants,USDollar
2015,1.9,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_NonOperatingGrants,Percent
2015,121000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_NonOperatingGrants,USDollar
2015,0.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_NonOperatingGrants,Percent
2015,439594000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_FederalFunding_GovernmentAppropriations,USDollar
2015,0.2,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_FederalFunding_GovernmentAppropriations,Percent
2015,11821000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_FederalFunding_GovernmentAppropriations,USDollar
2015,1.2,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_FederalFunding_GovernmentAppropriations,Percent
2015,2000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_FederalFunding_GovernmentAppropriations,USDollar
2015,548094000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_StateFunding_GovernmentAppropriations,USDollar
2015,0.3,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_StateFunding_GovernmentAppropriations,Percent
2015,6630000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_StateFunding_GovernmentAppropriations,USDollar
2015,0.7,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_StateFunding_GovernmentAppropriations,Percent
2015,119000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_StateFunding_GovernmentAppropriations,USDollar
2015,0.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_StateFunding_GovernmentAppropriations,Percent
2015,1645000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_LocalFunding_GovernmentAppropriations,USDollar
2015,368000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_LocalFunding_GovernmentAppropriations,USDollar
2015,0,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_LocalFunding_GovernmentAppropriations,USDollar
2015,0,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_LocalFunding_GovernmentAppropriations,Percent
2015,17893735000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_GovernmentAppropriations,USDollar
2015,9,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_GovernmentAppropriations,Percent
2015,68586000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_GovernmentAppropriations,USDollar
2015,7.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_GovernmentAppropriations,Percent
2015,31113000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentAppropriations,USDollar
2015,16.4,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentAppropriations,Percent
2015,16341093000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_FederalFunding_GovernmentGrantsAndContracts,USDollar
2015,8.2,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_FederalFunding_GovernmentGrantsAndContracts,Percent
2015,61018000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_FederalFunding_GovernmentGrantsAndContracts,USDollar
2015,6.3,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_FederalFunding_GovernmentGrantsAndContracts,Percent
2015,25522000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_FederalFunding_GovernmentGrantsAndContracts,USDollar
2015,13.4,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_FederalFunding_GovernmentGrantsAndContracts,Percent
2015,1092063000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_StateFunding_GovernmentGrantsAndContracts,USDollar
2015,0.5,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_StateFunding_GovernmentGrantsAndContracts,Percent
2015,7093000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_StateFunding_GovernmentGrantsAndContracts,USDollar
2015,0.7,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_StateFunding_GovernmentGrantsAndContracts,Percent
2015,4806000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_StateFunding_GovernmentGrantsAndContracts,USDollar
2015,2.5,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_StateFunding_GovernmentGrantsAndContracts,Percent
2015,460579000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_LocalFunding_GovernmentGrantsAndContracts,USDollar
2015,0.2,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_LocalFunding_GovernmentGrantsAndContracts,Percent
2015,475000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_LocalFunding_GovernmentGrantsAndContracts,USDollar
2015,785000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_LocalFunding_GovernmentGrantsAndContracts,USDollar
2015,0.4,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_LocalFunding_GovernmentGrantsAndContracts,Percent
2015,19580080000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_Gifts_GovernmentGrantsAndContracts,USDollar
2015,9.8,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_Gifts_GovernmentGrantsAndContracts,Percent
2015,26896000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_Gifts_GovernmentGrantsAndContracts,USDollar
2015,2.8,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_Gifts_GovernmentGrantsAndContracts,Percent
2015,1738000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_Gifts_GovernmentGrantsAndContracts,USDollar
2015,0.9,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_Gifts_GovernmentGrantsAndContracts,Percent
2015,5519642000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_PrivateGrantsAndContracts_GovernmentGrantsAndContracts,USDollar
2015,2.8,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_PrivateGrantsAndContracts_GovernmentGrantsAndContracts,Percent
2015,3766000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_PrivateGrantsAndContracts_GovernmentGrantsAndContracts,USDollar
2015,0.4,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_PrivateGrantsAndContracts_GovernmentGrantsAndContracts,Percent
2015,4439000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_PrivateGrantsAndContracts_GovernmentGrantsAndContracts,USDollar
2015,2.3,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_PrivateGrantsAndContracts_GovernmentGrantsAndContracts,Percent
2015,1798976000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_AffiliatedEntities_GovernmentGrantsAndContracts,USDollar
2015,0.9,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_AffiliatedEntities_GovernmentGrantsAndContracts,Percent
2015,25633000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_AffiliatedEntities_GovernmentGrantsAndContracts,USDollar
2015,2.6,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_AffiliatedEntities_GovernmentGrantsAndContracts,Percent
2015,4881000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_AffiliatedEntities_GovernmentGrantsAndContracts,USDollar
2015,2.6,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_AffiliatedEntities_GovernmentGrantsAndContracts,Percent
2015,21267964000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_InvestmentReturn_GovernmentGrantsAndContracts,USDollar
2015,10.7,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_InvestmentReturn_GovernmentGrantsAndContracts,Percent
2015,8032000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_InvestmentReturn_GovernmentGrantsAndContracts,USDollar
2015,0.8,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_InvestmentReturn_GovernmentGrantsAndContracts,Percent
2015,871000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_InvestmentReturn_GovernmentGrantsAndContracts,USDollar
2015,0.5,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_InvestmentReturn_GovernmentGrantsAndContracts,Percent
2015,6697220000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_EducationalSales_GovernmentGrantsAndContracts,USDollar
2015,3.4,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_EducationalSales_GovernmentGrantsAndContracts,Percent
2015,9712000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_EducationalSales_GovernmentGrantsAndContracts,USDollar
2015,1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_EducationalSales_GovernmentGrantsAndContracts,Percent
2015,3520000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_EducationalSales_GovernmentGrantsAndContracts,USDollar
2015,1.9,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_EducationalSales_GovernmentGrantsAndContracts,Percent
2015,16840357000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_SalesAndServicesOfAuxiliaryEnterprises_GovernmentGrantsAndContracts,USDollar
2015,8.4,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_SalesAndServicesOfAuxiliaryEnterprises_GovernmentGrantsAndContracts,Percent
2015,43121000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_SalesAndServicesOfAuxiliaryEnterprises_GovernmentGrantsAndContracts,USDollar
2015,4.4,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_SalesAndServicesOfAuxiliaryEnterprises_GovernmentGrantsAndContracts,Percent
2015,23880282000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_HospitalRevenue_GovernmentGrantsAndContracts,USDollar
2015,12,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_HospitalRevenue_GovernmentGrantsAndContracts,Percent
2015,0,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_HospitalRevenue_GovernmentGrantsAndContracts,USDollar
2015,0,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_HospitalRevenue_GovernmentGrantsAndContracts,Percent
2015,7346468000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_IndependentOperationsRevenue_GovernmentGrantsAndContracts,USDollar
2015,3.7,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_IndependentOperationsRevenue_GovernmentGrantsAndContracts,Percent
2015,0,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_IndependentOperationsRevenue_GovernmentGrantsAndContracts,USDollar
2015,0,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_IndependentOperationsRevenue_GovernmentGrantsAndContracts,Percent
2015,8217562000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_OtherRevenues_GovernmentGrantsAndContracts,USDollar
2015,4.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_OtherRevenues_GovernmentGrantsAndContracts,Percent
2015,30269000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_OtherRevenues_GovernmentGrantsAndContracts,USDollar
2015,3.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_OtherRevenues_GovernmentGrantsAndContracts,Percent
2015,13836000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_OtherRevenues_GovernmentGrantsAndContracts,USDollar
2015,7.3,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_OtherRevenues_GovernmentGrantsAndContracts,Percent
2015,180592032000,country/USA,dcid:Expenditure_ExpenditureActivity_TotalExpenses_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2015,100,country/USA,dcid:Expenditure_ExpenditureActivity_TotalExpenses_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2015,963461000,country/USA,dcid:Expenditure_ExpenditureActivity_TotalExpenses_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
