Year,Column,StatVarID
2020,Margin of Error!!Total!!Total population 5 years and over!!AGE!!65 years and over,dcid:MarginOfError_Count_Person_65OrMoreYears
2020,Estimate!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native,dcid:Count_Person_Native
2020,Margin of Error!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native,dcid:MarginOfError_Count_Person_5OrMoreYears_Native
2020,Estimate!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born,dcid:Count_Person_5OrMoreYears_ForeignBorn
2020,Margin of Error!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born,dcid:MarginOfError_Count_Person_5OrMoreYears_ForeignBorn
2020,Estimate!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen,dcid:Count_Person_5OrMoreYears_USCitizenByNaturalization_ForeignBorn
2020,Margin of Error!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen,dcid:MarginOfError_Count_Person_5OrMoreYears_USCitizenByNaturalization_ForeignBorn
2020,Estimate!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen,dcid:Count_Person_5OrMoreYears_NotAUSCitizen_ForeignBorn
2020,Margin of Error!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen,dcid:MarginOfError_Count_Person_5OrMoreYears_NotAUSCitizen_ForeignBorn
2020,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined,dcid:Count_Person_5OrMoreYears_PovertyStatusDetermined
2020,Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined,dcid:MarginOfError_Count_Person_5OrMoreYears_PovertyStatusDetermined
2020,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level,dcid:Count_Person_5OrMoreYears_BelowPovertyLevelInThePast12Months
2020,Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level,dcid:MarginOfError_Count_Person_5OrMoreYears_BelowPovertyLevelInThePast12Months
2020,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level,dcid:Count_Person_5OrMoreYears_AbovePovertyLevelInThePast12Months
2020,Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level,dcid:MarginOfError_Count_Person_5OrMoreYears_AbovePovertyLevelInThePast12Months
2020,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,dcid:Count_Person_25OrMoreYears
2020,Margin of Error!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,dcid:MarginOfError_Count_Person_25OrMoreYears
2020,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,dcid:Count_Person_EducationalAttainmentLessThanHighSchoolGraduate
2020,Margin of Error!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,dcid:MarginOfError_Count_Person_EducationalAttainmentLessThanHighSchoolGraduate
2020,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),dcid:Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency
2020,Margin of Error!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),dcid:MarginOfError_Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency
2020,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,dcid:Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree
2020,Margin of Error!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,dcid:MarginOfError_Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree
2020,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,dcid:Count_Person_EducationalAttainmentBachelorsDegreeOrHigher
2020,Margin of Error!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,dcid:MarginOfError_Count_Person_EducationalAttainmentBachelorsDegreeOrHigher
2020,Estimate!!Speak only English at home!!Total population 5 years and over,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome
2020,Margin of Error!!Speak only English at home!!Total population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome
2020,Estimate!!Speak only English at home!!Total population 5 years and over!!AGE!!5 to 17 years,dcid:Count_Person_5To17Years_OnlyEnglishSpokenAtHome
2020,Margin of Error!!Speak only English at home!!Total population 5 years and over!!AGE!!5 to 17 years,dcid:MarginOfError_Count_Person_5To17Years_OnlyEnglishSpokenAtHome
2020,Estimate!!Speak only English at home!!Total population 5 years and over!!AGE!!18 to 64 years,dcid:Count_Person_18To64Years_OnlyEnglishSpokenAtHome
2020,Margin of Error!!Speak only English at home!!Total population 5 years and over!!AGE!!18 to 64 years,dcid:MarginOfError_Count_Person_18To64Years_OnlyEnglishSpokenAtHome
2020,Estimate!!Speak only English at home!!Total population 5 years and over!!AGE!!65 years and over,dcid:Count_Person_65OrMoreYears_OnlyEnglishSpokenAtHome
2020,Margin of Error!!Speak only English at home!!Total population 5 years and over!!AGE!!65 years and over,dcid:MarginOfError_Count_Person_65OrMoreYears_OnlyEnglishSpokenAtHome
2020,Estimate!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_Native
2020,Margin of Error!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_Native
2020,Estimate!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_ForeignBorn
2020,Margin of Error!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_ForeignBorn
2020,Estimate!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen,dcid:Count_Person_5OrMoreYears_USCitizenByNaturalization_OnlyEnglishSpokenAtHome_ForeignBorn
2020,Margin of Error!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen,dcid:MarginOfError_Count_Person_5OrMoreYears_USCitizenByNaturalization_OnlyEnglishSpokenAtHome_ForeignBorn
2020,Estimate!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen,dcid:Count_Person_5OrMoreYears_NotAUSCitizen_OnlyEnglishSpokenAtHome_ForeignBorn
2020,Margin of Error!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen,dcid:MarginOfError_Count_Person_5OrMoreYears_NotAUSCitizen_OnlyEnglishSpokenAtHome_ForeignBorn
2020,Estimate!!Speak only English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_PovertyStatusDetermined
2020,Margin of Error!!Speak only English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_PovertyStatusDetermined
2020,Estimate!!Speak only English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_BelowPovertyLevelInThePast12Months
2020,Margin of Error!!Speak only English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_BelowPovertyLevelInThePast12Months
2020,Estimate!!Speak only English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_AbovePovertyLevelInThePast12Months
2020,Margin of Error!!Speak only English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_AbovePovertyLevelInThePast12Months
2020,Estimate!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,dcid:Count_Person_25OrMoreYears_OnlyEnglishSpokenAtHome
2020,Margin of Error!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,dcid:MarginOfError_Count_Person_25OrMoreYears_OnlyEnglishSpokenAtHome
2020,Estimate!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,dcid:Count_Person_EducationalAttainmentLessThanHighSchoolGraduate_OnlyEnglishSpokenAtHome
2020,Margin of Error!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,dcid:MarginOfError_Count_Person_EducationalAttainmentLessThanHighSchoolGraduate_OnlyEnglishSpokenAtHome
2020,Estimate!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),dcid:Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_OnlyEnglishSpokenAtHome
2020,Margin of Error!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),dcid:MarginOfError_Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_OnlyEnglishSpokenAtHome
2020,Estimate!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,dcid:Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_OnlyEnglishSpokenAtHome
2020,Margin of Error!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,dcid:MarginOfError_Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_OnlyEnglishSpokenAtHome
2020,Estimate!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,dcid:Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_OnlyEnglishSpokenAtHome
2020,Margin of Error!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,dcid:MarginOfError_Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_OnlyEnglishSpokenAtHome
2020,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over,dcid:Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome
2020,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome
2020,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!5 to 17 years,dcid:Count_Person_5To17Years_LanguageOtherThanEnglishSpokenAtHome
2020,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!5 to 17 years,dcid:MarginOfError_Count_Person_5To17Years_LanguageOtherThanEnglishSpokenAtHome
2020,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!18 to 64 years,dcid:Count_Person_18To64Years_LanguageOtherThanEnglishSpokenAtHome
2020,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!18 to 64 years,dcid:MarginOfError_Count_Person_18To64Years_LanguageOtherThanEnglishSpokenAtHome
2020,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!65 years and over,dcid:Count_Person_65OrMoreYears_LanguageOtherThanEnglishSpokenAtHome
2020,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!65 years and over,dcid:MarginOfError_Count_Person_65OrMoreYears_LanguageOtherThanEnglishSpokenAtHome
2020,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native,dcid:Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_Native
2020,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native,dcid:MarginOfError_Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_Native
2020,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born,dcid:Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn
2020,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born,dcid:MarginOfError_Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn
2020,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen,dcid:Count_Person_5OrMoreYears_USCitizenByNaturalization_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn
2020,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen,dcid:MarginOfError_Count_Person_5OrMoreYears_USCitizenByNaturalization_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn
2020,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen,dcid:Count_Person_5OrMoreYears_NotAUSCitizen_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn
2020,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen,dcid:MarginOfError_Count_Person_5OrMoreYears_NotAUSCitizen_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn
2020,Estimate!!Total!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined,dcid:Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_PovertyStatusDetermined
2020,Margin of Error!!Total!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined,dcid:MarginOfError_Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_PovertyStatusDetermined
2020,Estimate!!Total!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level,dcid:Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_BelowPovertyLevelInThePast12Months
2020,Margin of Error!!Total!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level,dcid:MarginOfError_Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_BelowPovertyLevelInThePast12Months
