StatisticalVariable,ISO3166Alpha3,Year,Value
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2002,19657.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2003,19428.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2004,19343.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2005,19390.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2006,19542.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2007,19756.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2008,19967.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2009,20165.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2010,20361.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2011,20596.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2012,20877.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2013,21189.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2014,21477.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2015,21655.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2016,21618.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2017,21343.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2018,20875.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/DZA,2019,20237.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1960,6799.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1961,6873.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1962,6999.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1963,7163.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1964,7332.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1965,7496.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1966,7644.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1967,7786.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1968,7907.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1969,8016.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1970,8104.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1971,8176.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1972,8232.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1973,8271.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1974,8297.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1975,8308.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1976,8303.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1977,8289.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1978,8287.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1979,8321.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1980,8380.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1981,8411.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1982,8482.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1983,8583.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1984,8688.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1985,8788.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1986,8878.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1987,8958.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1988,9020.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1989,9058.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1990,9021.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1991,8819.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1992,8588.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1993,8340.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1994,8083.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1995,7825.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1996,7566.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1997,7305.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1998,7040.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,1999,6772.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2000,6599.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2001,6732.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2002,6857.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2003,6964.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2004,7044.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2005,7088.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2006,7093.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2007,7062.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2008,7015.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2009,6974.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2010,6957.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2011,6969.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2012,7003.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2013,7049.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2014,7092.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2015,7123.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2016,7136.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2017,7136.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2018,7126.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ASM,2019,7109.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,1986,7.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,1987,7.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,1988,6.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,1989,6.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,1990,6.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,1991,6.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,1992,6.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,1993,6.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,1994,6.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,1995,5.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,1996,5.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,1997,5.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,1998,5.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,1999,5.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2000,5.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2001,5.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2002,5.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2003,4.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2004,4.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2005,4.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2006,4.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2007,4.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2008,4.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2009,4.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2010,3.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2011,3.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2012,3.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2013,3.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2014,2.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2015,2.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2016,2.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2017,2.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2018,2.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AND,2019,2.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1960,5572.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1961,5609.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1962,5616.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1963,5601.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1964,5554.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1965,5482.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1966,5385.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1967,5264.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1968,5125.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1969,4975.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1970,4818.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1971,4657.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1972,4491.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1973,4315.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1974,4123.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1975,3914.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1976,3692.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1977,3467.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1978,3246.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1979,3044.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1980,2862.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1981,2700.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1982,2553.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1983,2416.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1984,2285.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1985,2159.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1986,2175.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1987,2337.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1988,2508.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1989,2690.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1990,2882.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1991,3100.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1992,3342.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1993,3591.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1994,3830.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1995,4047.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1996,4232.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1997,4387.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1998,4537.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,1999,4721.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2000,4973.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2001,5350.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2002,5855.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2003,6435.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2004,7052.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2005,7662.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2006,8256.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2007,8841.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2008,9221.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2009,9365.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2010,9442.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2011,9442.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2012,9371.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2013,9259.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2014,9156.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2015,9092.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2016,9084.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2017,9125.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2018,9193.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AND,2019,9269.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1981,57984.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1982,59503.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1983,61079.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1984,62852.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1985,64794.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1986,66841.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1987,68954.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1988,71168.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1989,73352.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1990,75621.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1991,77861.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1992,80117.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1993,82426.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1994,84575.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1995,86640.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1996,88473.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1997,89935.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1998,91174.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,1999,92116.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2000,92708.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2001,93029.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2002,93027.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2003,92611.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2004,91658.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2005,90374.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2006,88615.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2007,86550.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2008,84107.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2009,81618.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2010,79043.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2011,76308.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2012,73627.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2013,71229.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2014,69089.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2015,67296.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2016,65936.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2017,64774.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2018,64019.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/AGO,2019,63216.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1960,4885711.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1961,4934184.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1962,4980158.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1963,5019278.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1964,5043512.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1965,5049018.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1966,5031680.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1967,4998127.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1968,4967545.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1969,4965496.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1970,5009343.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1971,5096483.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1972,5220353.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1973,5372338.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1974,5530674.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1975,5680449.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1976,5816910.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1977,5945021.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1978,6067247.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1979,6189240.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1980,6314523.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1981,6442576.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1982,6570391.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1983,6696837.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1984,6820226.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1985,6939726.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1986,7054518.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1987,7164149.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1988,7266950.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1989,7361871.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1990,7447422.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1991,7523275.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1992,7589483.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1993,7647465.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1994,7697136.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1995,7785748.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1996,7870569.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1997,7952572.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1998,8031535.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,1999,8108446.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2000,8183472.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2001,8256988.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2002,8328556.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2003,8400212.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2004,8473617.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2005,8550785.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2006,8712011.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2007,8879762.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2008,9050985.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2009,9223200.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2010,9393181.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2011,9560379.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2012,9724804.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2013,9885476.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2014,10040932.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2015,10192857.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2016,10340319.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2017,10483867.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2018,10625055.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/AGO,2019,10764270.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1960,110.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1961,104.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1962,97.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1963,89.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1964,82.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1965,74.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1966,66.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1967,59.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1968,53.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1969,47.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1970,42.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1971,37.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1972,33.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1973,30.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1974,27.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1975,24.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1976,21.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1977,19.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1978,17.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1979,16.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1980,14.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1981,14.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1982,13.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1983,13.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1984,13.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1985,13.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1986,13.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1987,13.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1988,13.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1989,13.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1990,13.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1991,14.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1992,15.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1993,15.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1994,16.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1995,17.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1996,18.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1997,19.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1998,19.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,1999,19.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2000,19.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2001,19.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2002,19.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2003,18.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2004,17.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2005,16.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2006,16.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2007,15.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2008,14.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2009,13.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2010,13.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2011,12.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2012,11.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2013,11.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2014,10.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ATG,2015,10.0000000000
