StatisticalVariable,ISO3166Alpha3,Year,Value,scalingFactor
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,1998,14.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,1999,14.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2000,14.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2001,13.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2002,13.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2003,13.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2004,12.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2005,12.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2006,11.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2007,10.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2008,10.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2009,9.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2010,9.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2011,8.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2012,8.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2013,8.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2014,7.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2015,7.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2016,7.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2017,6.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2018,6.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ATG,2019,6.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1969,63.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1970,62.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1971,62.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1972,61.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1973,60.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1974,58.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1975,56.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1976,54.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1977,50.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1978,47.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1979,43.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1980,40.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1981,37.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1982,35.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1983,33.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1984,31.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1985,29.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1986,29.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1987,28.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1988,28.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1989,28.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1990,28.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1991,27.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1992,26.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1993,25.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1994,24.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1995,23.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1996,22.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1997,21.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1998,21.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,1999,20.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2000,19.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2001,18.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2002,18.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2003,17.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2004,16.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2005,16.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2006,15.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2007,15.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2008,15.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2009,14.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2010,14.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2011,13.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2012,13.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2013,12.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2014,11.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2015,11.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2016,10.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2017,10.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2018,9.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARG,2019,9.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1976,75.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1977,73.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1978,70.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1979,68.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1980,65.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1981,63.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1982,61.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1983,59.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1984,57.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1985,55.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1986,53.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1987,51.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1988,53.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1989,47.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1990,45.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1991,44.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1992,42.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1993,40.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1994,38.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1995,37.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1996,35.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1997,34.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1998,32.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,1999,31.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2000,29.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2001,28.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2002,27.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2003,25.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2004,24.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2005,23.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2006,22.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2007,21.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2008,20.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2009,19.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2010,18.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2011,17.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2012,16.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2013,15.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2014,14.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2015,14.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2016,13.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2017,12.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2018,12.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ARM,2019,11.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1960,22.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1961,22.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1962,21.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1963,21.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1964,20.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1965,20.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1966,20.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1967,20.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1968,20.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1969,20.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1970,20.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1971,19.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1972,19.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1973,18.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1974,17.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1975,16.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1976,15.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1977,14.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1978,13.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1979,12.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1980,12.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1981,11.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1982,11.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1983,11.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1984,10.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1985,10.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1986,10.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1987,9.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1988,9.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1989,9.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1990,8.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1991,8.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1992,7.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1993,7.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1994,6.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1995,6.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1996,6.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1997,6.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1998,5.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,1999,5.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2000,5.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2001,5.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2002,5.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2003,5.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2004,5.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2005,5.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2006,5.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2007,4.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2008,4.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2009,4.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2010,4.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2011,4.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2012,3.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2013,3.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2014,3.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2015,3.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2016,3.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2017,3.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2018,3.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUS,2019,3.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1960,41.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1961,39.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1962,36.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1963,34.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1964,33.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1965,31.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1966,30.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1967,29.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1968,29.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1969,28.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1970,28.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1971,28.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1972,27.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1973,26.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1974,24.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1975,22.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1976,20.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1977,18.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1978,17.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1979,16.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1980,15.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1981,15.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1982,14.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1983,13.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1984,12.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1985,12.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1986,11.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1987,10.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1988,9.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1989,9.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1990,8.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1991,8.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1992,8.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1993,7.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1994,6.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1995,6.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1996,5.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1997,5.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1998,5.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,1999,5.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2000,5.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2001,5.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2002,4.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2003,4.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2004,4.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2005,4.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2006,4.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2007,4.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2008,4.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2009,4.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2010,3.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2011,3.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2012,3.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2013,3.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2014,3.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2015,3.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2016,3.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2017,3.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2018,3.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AUT,2019,3.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1982,91.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1983,89.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1984,88.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1985,86.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1986,84.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1987,83.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1988,82.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1989,81.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1990,81.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1991,81.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1992,81.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1993,82.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1994,81.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1995,80.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1996,79.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1997,76.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1998,73.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,1999,69.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2000,65.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2001,61.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2002,58.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2003,54.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2004,51.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2005,48.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2006,45.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2007,42.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2008,40.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2009,37.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2010,35.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2011,33.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2012,31.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2013,29.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2014,27.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2015,25.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2016,24.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/AZE,2017,22.5000000000,1000
