StatisticalVariable,ISO3166Alpha3,Year,Value,measurementMethod,sourceScalingFactor
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHL,2016,0.3780000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHN,2000,0.3010000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHN,2005,0.2850000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHN,2010,0.2710000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHN,2011,0.2670000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHN,2012,0.2670000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHN,2013,0.2640000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHN,2014,0.2610000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHN,2015,0.2580000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHN,2016,0.2560000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COL,2000,0.2010000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COL,2005,0.1540000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COL,2010,0.1200000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COL,2011,0.1150000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COL,2012,0.1090000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COL,2013,0.1040000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COL,2014,0.0990000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COL,2015,0.0950000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COL,2016,0.0900000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COM,2000,0.2110000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COM,2005,0.1830000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COM,2010,0.1610000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COM,2011,0.1570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COM,2012,0.1530000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COM,2013,0.1500000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COM,2014,0.1470000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COM,2015,0.1440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COM,2016,0.1400000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COG,2000,0.0570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COG,2005,0.0910000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COG,2010,0.1470000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COG,2011,0.1610000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COG,2012,0.1790000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COG,2013,0.1980000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COG,2014,0.2200000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COG,2015,0.2420000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/COG,2016,0.2690000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CRI,2000,0.1800000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CRI,2005,0.1570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CRI,2010,0.1370000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CRI,2011,0.1340000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CRI,2012,0.1310000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CRI,2013,0.1270000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CRI,2014,0.1240000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CRI,2015,0.1210000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CRI,2016,0.1190000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/HRV,2000,0.3310000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/HRV,2005,0.3430000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/HRV,2010,0.3530000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/HRV,2011,0.3560000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/HRV,2012,0.3570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/HRV,2013,0.3610000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/HRV,2014,0.3640000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/HRV,2015,0.3670000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/HRV,2016,0.3700000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CUB,2000,0.4570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CUB,2005,0.4160000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CUB,2010,0.3840000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CUB,2011,0.3770000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CUB,2012,0.3720000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CUB,2013,0.3650000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CUB,2014,0.3610000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CUB,2015,0.3590000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CUB,2016,0.3520000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CYP,2000,0.4240000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CYP,2005,0.4030000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CYP,2010,0.3830000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CYP,2011,0.3800000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CYP,2012,0.3750000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CYP,2013,0.3730000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CYP,2014,0.3690000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CYP,2015,0.3670000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CYP,2016,0.3640000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CZE,2000,0.3410000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CZE,2005,0.3430000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CZE,2010,0.3430000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CZE,2011,0.3420000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CZE,2012,0.3430000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CZE,2013,0.3430000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CZE,2014,0.3420000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CZE,2015,0.3430000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CZE,2016,0.3430000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DNK,2000,0.3830000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DNK,2005,0.3070000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DNK,2010,0.2470000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DNK,2011,0.2360000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DNK,2012,0.2250000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DNK,2013,0.2170000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DNK,2014,0.2070000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DNK,2015,0.1990000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DNK,2016,0.1910000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DJI,2000,0.1760000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DJI,2005,0.1600000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DJI,2010,0.1450000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DJI,2011,0.1430000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DJI,2012,0.1400000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DJI,2013,0.1370000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DJI,2014,0.1360000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DJI,2015,0.1330000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DJI,2016,0.1310000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DOM,2000,0.1870000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DOM,2005,0.1680000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DOM,2010,0.1520000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DOM,2011,0.1490000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DOM,2012,0.1460000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DOM,2013,0.1440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DOM,2014,0.1410000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DOM,2015,0.1390000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DOM,2016,0.1370000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ECU,2000,0.1390000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ECU,2005,0.1120000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ECU,2010,0.0900000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ECU,2011,0.0870000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ECU,2012,0.0840000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ECU,2013,0.0800000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ECU,2014,0.0770000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ECU,2015,0.0740000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ECU,2016,0.0710000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EGY,2000,0.1760000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EGY,2005,0.1930000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EGY,2010,0.2180000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EGY,2011,0.2220000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EGY,2012,0.2260000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EGY,2013,0.2330000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EGY,2014,0.2400000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EGY,2015,0.2460000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EGY,2016,0.2520000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SLV,2000,0.1600000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SLV,2005,0.1350000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SLV,2010,0.1160000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SLV,2011,0.1130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SLV,2012,0.1100000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SLV,2013,0.1070000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SLV,2014,0.1030000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SLV,2015,0.1010000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SLV,2016,0.0990000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ERI,2000,0.0870000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ERI,2005,0.0760000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ERI,2010,0.0670000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ERI,2011,0.0650000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ERI,2012,0.0640000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ERI,2013,0.0630000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ERI,2014,0.0610000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ERI,2015,0.0590000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ERI,2016,0.0570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EST,2000,0.3960000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EST,2005,0.3680000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EST,2010,0.3420000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EST,2011,0.3360000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EST,2012,0.3320000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EST,2013,0.3270000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EST,2014,0.3230000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EST,2015,0.3180000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/EST,2016,0.3130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWZ,2000,0.0930000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWZ,2005,0.0910000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWZ,2010,0.0900000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWZ,2011,0.0900000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWZ,2012,0.0900000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWZ,2013,0.0900000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWZ,2014,0.0900000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWZ,2015,0.0900000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWZ,2016,0.0900000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ETH,2000,0.0480000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ETH,2005,0.0460000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ETH,2010,0.0450000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ETH,2011,0.0440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ETH,2012,0.0450000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ETH,2013,0.0440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ETH,2014,0.0440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ETH,2015,0.0440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ETH,2016,0.0440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FJI,2000,0.3510000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FJI,2005,0.3060000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FJI,2010,0.2670000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FJI,2011,0.2580000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FJI,2012,0.2520000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FJI,2013,0.2440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FJI,2014,0.2380000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FJI,2015,0.2320000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FJI,2016,0.2260000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FIN,2000,0.2970000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FIN,2005,0.2630000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FIN,2010,0.2350000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FIN,2011,0.2290000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FIN,2012,0.2240000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FIN,2013,0.2190000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FIN,2014,0.2130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FIN,2015,0.2090000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FIN,2016,0.2040000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FRA,2000,0.3490000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FRA,2005,0.3410000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FRA,2010,0.3340000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FRA,2011,0.3330000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FRA,2012,0.3310000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FRA,2013,0.3300000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FRA,2014,0.3290000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FRA,2015,0.3280000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/FRA,2016,0.3270000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GMB,2000,0.1990000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GMB,2005,0.1820000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GMB,2010,0.1690000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GMB,2011,0.1660000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GMB,2012,0.1640000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GMB,2013,0.1610000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GMB,2014,0.1600000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GMB,2015,0.1580000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GMB,2016,0.1550000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GEO,2000,0.3220000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GEO,2005,0.3080000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GEO,2010,0.2980000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GEO,2011,0.2950000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GEO,2012,0.2940000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GEO,2013,0.2920000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GEO,2014,0.2890000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GEO,2015,0.2880000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GEO,2016,0.2880000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DEU,2000,0.3530000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DEU,2005,0.3370000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DEU,2010,0.3220000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DEU,2011,0.3200000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DEU,2012,0.3170000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DEU,2013,0.3140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DEU,2014,0.3110000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/DEU,2015,0.3090000000,dcs:AgeAdjusted,100.0000000000
