StatisticalVariable,ISO3166Alpha3,Year,Value,sourceScalingFactor
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,1998,0.4633464840,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,1999,0.4634212360,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2000,0.4665523318,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2001,0.4685994996,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2002,0.4703975690,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2003,0.4721164370,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2004,0.4738849149,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2005,0.4757972847,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2006,0.4778576789,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2007,0.4800671183,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2008,0.4824028165,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2009,0.4847866003,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2010,0.4871536424,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2011,0.4897621507,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2012,0.4896072241,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2013,0.4889309168,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2014,0.4894813707,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2015,0.4901988532,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2016,0.4878367540,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2017,0.4872880901,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2018,0.4876007945,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/AZE,2019,0.4875397231,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,1990,0.4593142170,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,1991,0.4598662595,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,1992,0.4606499330,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,1993,0.4618265923,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,1994,0.4634303383,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,1995,0.4653417353,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,1996,0.4673017648,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,1997,0.4688521071,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,1998,0.4720670023,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,1999,0.4762502345,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2000,0.4785489039,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2001,0.4799226623,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2002,0.4807873623,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2003,0.4793755704,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2004,0.4788688717,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2005,0.4794881208,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2006,0.4801110757,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2007,0.4801611632,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2008,0.4783768122,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2009,0.4757269279,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2010,0.4759173719,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2011,0.4757352456,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2012,0.4768015353,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2013,0.4763335398,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2014,0.4759531606,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2015,0.4759846482,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2016,0.4749131110,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2017,0.4750608411,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2018,0.4754106445,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHS,2019,0.4751178813,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,1990,0.1766508456,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,1991,0.1758640864,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,1992,0.1791832331,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,1993,0.1828487580,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,1994,0.1868712943,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,1995,0.1911463972,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,1996,0.1963599864,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,1997,0.2015021633,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,1998,0.2062138321,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,1999,0.2100464931,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2000,0.2126744978,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2001,0.2141883888,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2002,0.2143255335,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2003,0.2136199449,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2004,0.2123773457,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2005,0.2109472356,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2006,0.2090936273,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2007,0.2075501188,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2008,0.2070085111,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2009,0.2080056146,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2010,0.2106740118,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2011,0.2102616871,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2012,0.2128220556,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2013,0.2156923616,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2014,0.2174642880,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2015,0.2173262458,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2016,0.2138229047,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2017,0.2091292321,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2018,0.2047889928,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BHR,2019,0.2005479122,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,1990,0.2052559417,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,1991,0.2063422308,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,1992,0.2078024355,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,1993,0.2095892997,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,1994,0.2116372928,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,1995,0.2139310353,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,1996,0.2160570968,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,1997,0.2184417975,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,1998,0.2209575064,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,1999,0.2234907646,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2000,0.2259462632,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2001,0.2278743064,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2002,0.2298087983,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2003,0.2317359229,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2004,0.2336956622,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2005,0.2357522844,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2006,0.2374162432,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2007,0.2425610918,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2008,0.2478278368,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2009,0.2531101355,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2010,0.2583424804,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2011,0.2632513796,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2012,0.2680856442,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2013,0.2728927382,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2014,0.2777141901,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2015,0.2825978580,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2016,0.2875217215,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2017,0.3017466647,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2018,0.3034300438,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BGD,2019,0.3048785221,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,1990,0.4678437150,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,1991,0.4722084312,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,1992,0.4720596681,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,1993,0.4742711041,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,1994,0.4764810272,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,1995,0.4777823386,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,1996,0.4885023709,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,1997,0.4819468977,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,1998,0.4825274124,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,1999,0.4831110712,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2000,0.4836995479,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2001,0.4840096509,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2002,0.4843718191,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2003,0.4847220162,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2004,0.4857797708,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2005,0.4866273379,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2006,0.4875330376,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2007,0.4883908862,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2008,0.4892452682,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2009,0.4900471948,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2010,0.4924969024,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2011,0.4914379652,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2012,0.4896392181,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2013,0.4933182906,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2014,0.4978012840,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2015,0.4938796674,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2016,0.4941919404,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2017,0.4942610220,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2018,0.4937095175,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BRB,2019,0.4932644756,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,1990,0.4832810838,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,1991,0.4834007513,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,1992,0.4829854709,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,1993,0.4827382394,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,1994,0.4827485581,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,1995,0.4832752692,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,1996,0.4839676877,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,1997,0.4848156675,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,1998,0.4857928661,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,1999,0.4865142922,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2000,0.4878277615,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2001,0.4893802740,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2002,0.4906315180,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2003,0.4916544907,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2004,0.4925431930,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2005,0.4932763822,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2006,0.4942715100,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2007,0.4950897478,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2008,0.4957274699,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2009,0.4961338955,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2010,0.4963489956,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2011,0.4966623925,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2012,0.4967683010,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2013,0.4967224380,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2014,0.4966405171,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2015,0.4965339777,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2016,0.4967848880,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2017,0.4947203433,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2018,0.4903078635,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLR,2019,0.4897911049,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,1990,0.3908921217,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,1991,0.3985769223,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,1992,0.4046257720,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,1993,0.4110493454,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,1994,0.4121323475,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,1995,0.4140769855,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,1996,0.4151937793,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,1997,0.4188559980,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,1998,0.4222321711,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,1999,0.4286684223,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2000,0.4298506136,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2001,0.4234000035,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2002,0.4277286841,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2003,0.4297767406,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2004,0.4363947503,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2005,0.4394052930,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2006,0.4419626136,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2007,0.4446588900,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2008,0.4473868953,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2009,0.4492558915,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2010,0.4514029230,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2011,0.4524128381,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2012,0.4527037833,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2013,0.4564681775,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2014,0.4598180809,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2015,0.4604907907,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2016,0.4592623522,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2017,0.4584257172,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2018,0.4620623952,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEL,2019,0.4620090775,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,1990,0.2916532232,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,1991,0.2970287676,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,1992,0.3033279872,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,1993,0.3055387409,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,1994,0.3029997629,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,1995,0.3033906084,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,1996,0.3048387318,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,1997,0.3108665929,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,1998,0.3167092451,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,1999,0.3224596486,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2000,0.3281644509,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2001,0.3341448570,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2002,0.3400603488,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2003,0.3459191681,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2004,0.3518236224,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2005,0.3577648832,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2006,0.3593035511,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2007,0.3611954611,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2008,0.3633385627,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2009,0.3656044146,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2010,0.3678448617,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2011,0.3700876491,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2012,0.3721766060,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2013,0.3742234744,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2014,0.3773753028,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2015,0.3810613546,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2016,0.3878095912,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2017,0.3849535181,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2018,0.3867043195,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BLZ,2019,0.3884681314,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,1990,0.4174858115,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,1991,0.4165198295,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,1992,0.4156699939,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,1993,0.4204997346,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,1994,0.4254455695,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,1995,0.4305349947,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,1996,0.4359385840,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,1997,0.4414948460,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,1998,0.4471605777,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,1999,0.4529081565,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,2000,0.4587141427,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,2001,0.4644689194,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,2002,0.4702978794,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,2003,0.4739639021,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,2004,0.4775371835,100.0000000000
dcs:WorldBank/SL_TLF_TOTL_FE_ZS,dcid:country/BEN,2005,0.4810291274,100.0000000000
